index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ARL6IP1	ARL6IP1	3.892419519576038e-249	1.8598749593075201	1.9502490339793799	1.76950088463565	6.662654491658307e-245	ARL6IP1	1.8598749593075201	3.892419519576038e-249	1.9261887	825.1994284167841
UBE2S	UBE2S	7.786377040950487e-180	1.72276173886584	1.8290802670368502	1.61644321069483	6.663970790497479e-176	UBE2S	1.72276173886584	7.786377040950487e-180	2.6488867	594.9861048735015
PTTG1	PTTG1	1.1659734085285395e-173	2.00728882610979	2.13160409872034	1.88297355349924	6.652655611261007e-170	PTTG1	2.00728882610979	1.1659734085285395e-173	1.0427296	574.472025529052
CENPF	CENPF	4.613124032620419e-129	2.44203895278731	2.6336802661682097	2.2503976394064	1.9740711016590893e-125	CENPF	2.44203895278731	4.613124032620419e-129	1.407508	426.3229801579424
TROAP	TROAP	1.8494149261759597e-123	1.1647703615898102	1.26359212883081	1.06594859434881	6.331287058270789e-120	TROAP	1.1647703615898102	1.8494149261759597e-123	0.38855398	407.71008673370443
CCNB2	CCNB2	1.5710301677381194e-119	1.35551117316541	1.48529315841667	1.2257291879141499	4.481887230195569e-116	CCNB2	1.35551117316541	1.5710301677381194e-119	0.4664556	394.6577324073177
UBE2C	UBE2C	1.3513487764331097e-118	1.91915362861101	2.08016389961226	1.7581433576097598	3.304433858029369e-115	UBE2C	1.91915362861101	1.3513487764331097e-118	0.911499	391.5531151215337
CKS1B	CKS1B	4.476466266109189e-118	1.4550821428319498	1.56656762555216	1.3435966601117302	9.577959134623868e-115	CKS1B	1.4550821428319498	4.476466266109189e-118	0.9466767	389.82515488229586
CDC20	CDC20	6.137583482447448e-117	1.26802963366685	1.4148346307006099	1.12122463663309	1.1673001829894799e-113	CDC20	1.26802963366685	6.137583482447448e-117	0.35836032	386.04791635894907
CCNB1	CCNB1	1.4887192922596695e-115	1.44324387981425	1.60448792857185	1.2819998310566398	2.548240812560879e-112	CCNB1	1.44324387981425	1.4887192922596695e-115	0.6226588	381.4476591620507
INSM1	INSM1	2.0428409537148295e-115	1.15702701557611	1.25187027424254	1.0621837569096801	3.1788462367942395e-112	INSM1	1.15702701557611	2.0428409537148295e-115	2.5774744	380.99115402526326
CDKN3	CDKN3	4.234179749350629e-113	1.35454050070317	1.4920208713796201	1.21706013002673	6.039704564136229e-110	CDKN3	1.35454050070317	4.234179749350629e-113	0.6158263	373.2957922063529
TOP2A	TOP2A	5.163443647188827e-111	2.18348446270435	2.35915225828262	2.00781666712608	6.798666531456239e-108	TOP2A	2.18348446270435	5.163443647188827e-111	1.284324	366.36568497156594
KPNA2	KPNA2	6.350788880378118e-110	1.1526925710812401	1.2908350144615501	1.0145501277009399	7.764746661816598e-107	KPNA2	1.1526925710812401	6.350788880378118e-110	0.9639474	362.74515462633616
CALM2	CALM2	8.768862292338409e-108	0.863727254269446	0.9350192804640941	0.7924352280747979	1.0006441057197098e-104	CALM2	0.863727254269446	8.768862292338409e-108	3.7824092	355.6358445741133
HMGB3	HMGB3	6.053239423189919e-104	1.04650312774494	1.13702703193418	0.9559792235556871	6.475831200421358e-101	HMGB3	1.04650312774494	6.053239423189919e-104	1.6737698	342.88281445333246
NEK2	NEK2	1.2156558149441397e-103	1.20073245811359	1.3436795994649802	1.0577853167622	1.22402238731758e-100	NEK2	1.20073245811359	1.2156558149441397e-103	0.41099587	341.87685895280805
PLK1	PLK1	9.908668962132348e-99	1.12055328882478	1.26180835219605	0.9792982254535091	9.422593701378859e-96	PLK1	1.12055328882478	9.908668962132348e-99	0.32214314	325.5621901215735
TPX2	TPX2	2.29428265884166e-97	1.46398003112573	1.6237992752430002	1.30416078700846	2.0669071721785593e-94	TPX2	1.46398003112573	2.29428265884166e-97	0.72012514	321.0289820597178
HMMR	HMMR	3.8200670824984587e-97	0.9667843503629179	1.09282021042862	0.8407484902972192	3.2694044125563097e-94	HMMR	0.9667843503629179	3.8200670824984587e-97	0.26410088	320.2934272310649
HN1	HN1	8.741551342531189e-94	0.9264221468173259	1.02317395975005	0.8296703338845991	7.125196872862208e-91	HN1	0.9264221468173259	8.741551342531189e-94	1.0992565	309.1333515852733
BIRC5	BIRC5	1.5634767252879996e-92	1.21898745813022	1.34421743111768	1.09375748514276	1.2164559593979398e-89	BIRC5	1.21898745813022	1.5634767252879996e-92	0.50925213	304.9726269869088
CKS2	CKS2	1.0030954984075498e-89	1.03725981373214	1.16633186147801	0.908187765986275	7.465211150540007e-87	CKS2	1.03725981373214	1.0030954984075498e-89	0.57967114	295.64714148257406
SPA17	SPA17	5.220594772087948e-89	0.853268823819914	0.938290462208935	0.768247185430893	3.7233716964095585e-86	SPA17	0.853268823819914	5.220594772087948e-89	0.67771447	293.26738626540987
KIF4A	KIF4A	7.546663791811617e-89	1.0308079361249498	1.14916253277301	0.912453339476883	5.1670497649775785e-86	KIF4A	1.0308079361249498	7.546663791811617e-89	0.38848972	292.73576144222494
NUF2	NUF2	1.0741294303616198e-88	1.3531487983763	1.4987011728958601	1.20759642385675	7.071489792115318e-86	NUF2	1.3531487983763	1.0741294303616198e-88	0.57404155	292.22650450453904
PRR11	PRR11	1.7245234454512395e-88	0.8500051015854341	0.9522530550140941	0.7477571481567751	1.0932839931773696e-85	PRR11	0.8500051015854341	1.7245234454512395e-88	0.29613766	291.5434746072524
RAD21	RAD21	1.7060716080980994e-87	0.8276506745589342	0.912707487219077	0.7425938618987908	1.0429581327076799e-84	RAD21	0.8276506745589342	1.7060716080980994e-87	2.1934936	288.2370660537495
CKAP2	CKAP2	3.4187597179592893e-87	1.00208481736321	1.13961264858553	0.864556986140895	2.0178934514589395e-84	CKAP2	1.00208481736321	3.4187597179592893e-87	0.7515095	287.23427122637196
ECT2	ECT2	6.3657735223774086e-86	0.9602114632358221	1.07930114219593	0.841121784275712	3.632098179417799e-83	ECT2	0.9602114632358221	6.3657735223774086e-86	0.4509624	283.0154803297539
CENPE	CENPE	7.252738718871958e-84	0.8552465924830441	0.9722743025081401	0.738218882457948	4.004681569384879e-81	CENPE	0.8552465924830441	7.252738718871958e-84	0.28329143	276.1834340940256
CENPA	CENPA	1.0086358015557098e-82	0.8208076903162672	0.9405717915609271	0.7010435890716079	5.39525594225907e-80	CENPA	0.8208076903162672	1.0086358015557098e-82	0.24968348	272.38569844094656
KIF14	KIF14	2.8081637395124293e-82	1.05720164100429	1.1910758389593201	0.9233274430492661	1.45658602209801e-79	KIF14	1.05720164100429	2.8081637395124293e-82	0.4020829	270.90847672144054
ASPM	ASPM	5.290035015888518e-82	1.40981264498743	1.5835531493772599	1.2360721405976	2.6632214519695194e-79	ASPM	1.40981264498743	5.290035015888518e-82	0.6051654	269.9948265088816
DLGAP5	DLGAP5	2.4835372474469797e-81	0.979573595551136	1.1066001472221	0.852547043880177	1.2145916304157198e-78	DLGAP5	0.979573595551136	2.4835372474469797e-81	0.36428294	267.7637793017732
AURKA	AURKA	7.144955286382828e-80	0.7775917886279909	0.8996552387944241	0.655528338461559	3.3972277676948596e-77	AURKA	0.7775917886279909	7.144955286382828e-80	0.37412184	262.9173226081235
DEPDC1	DEPDC1	1.4697979355598597e-78	0.822031694625152	0.941988607973157	0.7020747812771461	6.799603044048159e-76	DEPDC1	0.822031694625152	1.4697979355598597e-78	0.27352765	258.55477357091684
FAM64A	FAM64A	6.263671201706788e-77	0.6443374762846801	0.739637655676754	0.549037296892607	2.8214542094635597e-74	FAM64A	0.6443374762846801	6.263671201706788e-77	0.20350048	253.1414548229631
CDC25B	CDC25B	1.7060112805755194e-75	0.790606361142197	0.8987569561720359	0.682455766112359	7.487639766566958e-73	CDC25B	0.790606361142197	1.7060112805755194e-75	0.59160244	248.3739799304021
TUBA1C	TUBA1C	2.0992126112150795e-75	0.9491927564589109	1.0878576791696801	0.810527833748141	8.983055566542129e-73	TUBA1C	0.9491927564589109	2.0992126112150795e-75	0.7927482	248.0747588243328
ANP32E	ANP32E	2.66059749807596e-75	0.983164313628107	1.07960617876157	0.886722448494641	1.1107670091357598e-72	ANP32E	0.983164313628107	2.66059749807596e-75	1.2069008	247.7328568442422
HP1BP3	HP1BP3	4.60469277250312e-73	0.724345607267697	0.8188475030950659	0.629843711440328	1.87663157587942e-70	HP1BP3	0.724345607267697	4.60469277250312e-73	1.4007798	240.29764602461336
CDCA8	CDCA8	8.027176842392069e-73	0.68315401418845	0.7921231848912109	0.574184843485688	3.1953764188657e-70	CDCA8	0.68315401418845	8.027176842392069e-73	0.24994512	239.4958582455885
HMGB2	HMGB2	1.3325103315361196e-71	1.07836020144285	1.20934795809274	0.947372444792967	5.183768032932669e-69	HMGB2	1.07836020144285	1.3325103315361196e-71	1.2364701	235.4427480181285
UBALD2	UBALD2	4.785704005192249e-71	0.65371315149836	0.769789557583972	0.5376367454127471	1.82037545459724e-68	UBALD2	0.65371315149836	4.785704005192249e-71	0.638154	233.59816356775835
KIF20B	KIF20B	5.142556016606969e-68	0.9106097001806469	1.0340990826626502	0.7871203176986401	1.91358981165786e-65	KIF20B	0.9106097001806469	5.142556016606969e-68	0.5537269	223.52862484858005
