index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
TIMP1	TIMP1	1.390900233943e-19	0.6586516089916811	0.8144876862275329	0.5028155317558279	7.93601310146747e-16	TIMP1	0.6586516089916811	1.390900233943e-19	0.91342044	62.64061486044739
CHGB	CHGB	1.57757726580269e-18	0.686922425644909	0.842233321668626	0.531611529621192	6.75084751468618e-15	CHGB	0.686922425644909	1.57757726580269e-18	3.9515016	59.13699504142679
CHGA	CHGA	5.31073860752992e-16	0.929887003391609	1.1454942919293798	0.71427971485384	1.51506521241816e-12	CHGA	0.929887003391609	5.31073860752992e-16	4.3783674	50.74193699590333
NPW	NPW	3.1396563789598997e-09	0.609819439093316	0.8043376077966758	0.41530127038995507	1.4464626563509701e-06	NPW	0.609819439093316	3.1396563789598997e-09	1.2439438	28.246746182607502
PHOX2B	PHOX2B	1.0168164622341499e-09	-0.6391667586791789	-0.46147502646319205	-0.8168584908951659	5.614466898084501e-07	PHOX2B	-0.6391667586791789	1.0168164622341499e-09	1.7141907	-29.873293561143544
SSTR2	SSTR2	5.68956277235186e-11	-0.585044431023212	-0.40275200291203705	-0.7673368591343871	6.49254973162312e-08	SSTR2	-0.585044431023212	5.68956277235186e-11	2.4305289	-34.03289125421616
NEUROD1	NEUROD1	1.71951714418335e-12	-0.608660716058151	-0.44047156576767	-0.7768498663486328	2.9432974956986496e-09	NEUROD1	-0.608660716058151	1.71951714418335e-12	2.6069179	-39.08113363854113
SERPINE2	SERPINE2	9.201589806425251e-13	-0.598466132700231	-0.4299264031439	-0.767005862256562	1.9687951589572603e-09	SERPINE2	-0.598466132700231	9.201589806425251e-13	2.8157072	-39.983182088920934
GKAP1	GKAP1	7.257725346887851e-17	-0.660738205294374	-0.5041629040531761	-0.817313506535573	2.48460969525359e-13	GKAP1	-0.660738205294374	7.257725346887851e-17	2.8745842	-53.613260150946914
HES6	HES6	8.94204387723869e-41	-0.8959500894285741	-0.7695638542194959	-1.02233632463765	1.53060965046695e-36	HES6	-0.8959500894285741	8.94204387723869e-41	5.504277	-133.0384472654005
