index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
PLCG2	PLCG2	2.5030483585587795e-90	2.4754350319057004	2.6977901749430604	2.25307988886834	4.284467875345059e-86	PLCG2	2.4754350319057004	2.5030483585587795e-90	1.7914687	297.6498423758923
AC004951.6	AC004951.6	2.5170551017352997e-22	0.8900062597625179	1.18027107850229	0.599741441022751	1.43614773921344e-18	AC004951.6	0.8900062597625179	2.5170551017352997e-22	0.4854601	71.75068128813467
SMG1	SMG1	3.79977567770596e-22	0.9719499712442479	1.146215782951	0.7976841595374909	1.62601900688232e-18	SMG1	0.9719499712442479	3.79977567770596e-22	1.0847579	71.15650383691676
SYCP2	SYCP2	9.10949801830592e-19	1.01346398825745	1.22027098455	0.8066569919649079	1.41752070526675e-15	SYCP2	1.01346398825745	9.10949801830592e-19	1.4999727	59.92926224679679
ZNF609	ZNF609	8.04211864866939e-18	0.8260630192323829	1.04701576998699	0.605110268477781	1.0232422995718901e-14	ZNF609	0.8260630192323829	8.04211864866939e-18	0.45485213	56.78713008700657
NPIPB5	NPIPB5	8.36910217561866e-18	0.754717776136691	0.9837038432652969	0.5257317090080851	1.0232422995718901e-14	NPIPB5	0.754717776136691	8.36910217561866e-18	0.34036186	56.729632846995976
PCNX2	PCNX2	3.08353253879447e-17	0.7686845494053841	0.9546758645626271	0.582693234248141	3.518721764436329e-14	PCNX2	0.7686845494053841	3.08353253879447e-17	0.37180647	54.84819354273494
POLR2J3	POLR2J3	4.87518299373939e-17	0.793281073845379	0.990771560935898	0.595790586754859	5.2155317064898204e-14	POLR2J3	0.793281073845379	4.87518299373939e-17	2.366667	54.18732124053974
WDR73	WDR73	5.88320053901823e-17	0.805700316442733	1.06220587791214	0.5491947549733239	5.92369080155147e-14	WDR73	0.805700316442733	5.88320053901823e-17	0.6516966	53.91617639925173
RBM15	RBM15	2.5889432305274997e-16	0.652728500449272	0.925006407478102	0.380450593420442	2.46194118205218e-13	RBM15	0.652728500449272	2.5889432305274997e-16	0.18668424	51.77848618754239
ANKRD36B	ANKRD36B	1.40647953885243e-14	0.670541458783094	0.904724443295515	0.436358474270674	1.1464147745970099e-11	ANKRD36B	0.670541458783094	1.40647953885243e-14	0.2561567	46.014904763620336
GREB1L	GREB1L	2.3302399995849998e-14	0.720297975520335	0.9585066645673491	0.482089286473321	1.66194658637068e-11	GREB1L	0.720297975520335	2.3302399995849998e-14	0.40892616	45.2865147776723
LENG8	LENG8	5.4052845308273904e-14	0.7741421500498371	1.02101169875742	0.5272726013422551	3.7008902125669e-11	LENG8	0.7741421500498371	5.4052845308273904e-14	0.7300311	44.07262276589155
CCDC14	CCDC14	6.10974125556005e-14	0.799017126700862	0.9714079057657958	0.626626347635929	3.97301013147554e-11	CCDC14	0.799017126700862	6.10974125556005e-14	0.85141754	43.895882044487834
SUGP2	SUGP2	6.266943596999451e-14	0.8311143712043059	1.03754857770588	0.6246801647027329	3.97301013147554e-11	SUGP2	0.8311143712043059	6.266943596999451e-14	0.83060664	43.85923131961082
C5ORF42	C5ORF42	2.26555136109098e-13	0.8102204364338091	0.993374300010058	0.6270665728575611	1.2785247443051201e-10	C5ORF42	0.8102204364338091	2.26555136109098e-13	0.63032985	42.00520303575379
SLC25A37	SLC25A37	2.64531037979248e-13	0.715989613822644	0.992272417805979	0.439706809839308	1.39342749591541e-10	SLC25A37	0.715989613822644	2.64531037979248e-13	0.42610636	41.78162822684227
LUC7L	LUC7L	1.00491559834831e-12	0.7372749474320122	0.9258500438324301	0.548699851031594	4.3002850742320205e-10	LUC7L	0.7372749474320122	1.00491559834831e-12	0.79111	39.85606280237616
ANKRD36C	ANKRD36C	1.3045974607845801e-12	0.8556361520722421	1.06586101426004	0.645411289884445	5.446535301524299e-10	ANKRD36C	0.8556361520722421	1.3045974607845801e-12	0.6765671	39.479532413014695
RYR1	RYR1	2.7595408513986298e-12	0.71041754158147	0.9272129243538879	0.49362215880905097	1.0735241080316e-09	RYR1	0.71041754158147	2.7595408513986298e-12	0.40413976	38.39870889574458
PAXBP1	PAXBP1	3.46503000100503e-12	0.7918893608411899	0.9874922011505199	0.596286520531859	1.2893677940696301e-09	PAXBP1	0.7918893608411899	3.46503000100503e-12	1.094063	38.070269295055326
AL589743.1	AL589743.1	4.637078656383879e-12	0.6376435157519229	0.893638509325705	0.38164852217814105	1.6197050737741902e-09	AL589743.1	0.6376435157519229	4.637078656383879e-12	0.33251038	37.649920940033276
AHSA2	AHSA2	4.73127614001926e-12	0.630795923006217	0.9221883686577521	0.339403477354682	1.6197050737741902e-09	AHSA2	0.630795923006217	4.73127614001926e-12	0.5943613	37.62090777272367
ZKSCAN1	ZKSCAN1	6.275645885401691e-12	0.796170742115467	1.01816759083012	0.574173893400811	2.00502884871082e-09	ZKSCAN1	0.796170742115467	6.275645885401691e-12	0.9791677	37.21337319070631
LINC00969	LINC00969	1.14331508542645e-11	0.7633274714373051	0.9877355738628879	0.5389193690117221	3.43335514337625e-09	LINC00969	0.7633274714373051	1.14331508542645e-11	1.0147072	36.34798599406789
SH3PXD2A	SH3PXD2A	1.20040602615426e-11	0.75768719967646	0.936178867021126	0.579195532331794	3.5426465430487105e-09	SH3PXD2A	0.75768719967646	1.20040602615426e-11	0.8350382	36.27768657722544
