index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
CHGB	CHGB	8.537202443331557e-163	1.6021862501232498	1.70605028884928	1.4983222113972199	1.4613129422250596e-158	CHGB	1.6021862501232498	8.537202443331557e-163	3.9515016	538.3805160762255
TPH1	TPH1	1.7244506674081598e-31	1.00742423279646	1.17771234534866	0.837136120244249	1.47587110370128e-27	TPH1	1.00742423279646	1.7244506674081598e-31	1.2380497	102.19363408432653
CHGA	CHGA	2.7412111494170797e-29	0.997435990717328	1.16629659829187	0.8285753831427869	1.17303278111431e-25	CHGA	0.997435990717328	2.7412111494170797e-29	4.3783674	94.88110129168936
PEG10	PEG10	1.35548007115851e-17	0.606122213467871	0.738837526525046	0.473406900410697	2.90021904725252e-14	PEG10	0.606122213467871	1.35548007115851e-17	3.3445697	56.03397371086648
NPW	NPW	3.34095006737569e-14	0.5870017514454909	0.744575562195514	0.42942794069546797	3.23942885830738e-11	NPW	0.5870017514454909	3.34095006737569e-14	1.2439438	44.76673490758431
UBE2S	UBE2S	4.668092634630879e-13	-0.5917777654557309	-0.43943255397733205	-0.7441229769341301	3.1961496650790697e-10	UBE2S	-0.5917777654557309	4.668092634630879e-13	2.6488867	-40.962232043056744
TOP2A	TOP2A	2.0427862879671103e-13	-0.660274198694381	-0.534053842574806	-0.786494554813955	1.58938058596059e-10	TOP2A	-0.660274198694381	2.0427862879671103e-13	1.284324	-42.154526953310594
TUBA1B	TUBA1B	2.6769117226915802e-17	-0.7790984974826209	-0.6015531270468211	-0.9566438679184209	5.0911886619235296e-14	TUBA1B	-0.7790984974826209	2.6769117226915802e-17	3.3713062	-55.05220804950244
TUBB	TUBB	1.21310201473888e-17	-0.709881824139948	-0.552476258730496	-0.867287389549399	2.90021904725252e-14	TUBB	-0.709881824139948	1.21310201473888e-17	2.6322515	-56.19407673536426
STMN1	STMN1	8.67980838361635e-31	-0.670362168410052	-0.5571819329386021	-0.783542403881502	4.95240933674537e-27	STMN1	-0.670362168410052	8.67980838361635e-31	3.58508	-99.86210774757785
