index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
SEC11C	SEC11C	1.54373981073593e-63	1.0141691854192099	1.1225156251628101	0.9058227456755971	2.1444089710932698e-59	SEC11C	1.0141691854192099	1.54373981073593e-63	4.667396	208.65504036350563
GRP	GRP	1.20570367708873e-41	1.09506625379631	1.24236961130974	0.947762896282883	8.37421488921979e-38	GRP	1.09506625379631	1.20570367708873e-41	2.6099272	135.92917650729274
KLK12	KLK12	5.857077060775651e-24	0.78501685675008	0.9479611504316681	0.622072563068492	2.7120219150411497e-20	KLK12	0.78501685675008	5.857077060775651e-24	0.749764	77.17609340137966
CAPS	CAPS	2.45176315384263e-14	0.7401476528110521	0.938074542965134	0.54222076265697	2.43267442643057e-11	CAPS	0.7401476528110521	2.45176315384263e-14	1.092481	45.21317371043864
TFF3	TFF3	3.455424922268789e-14	0.597754105011416	0.7456224862470171	0.44988572377581393	3.19995383968239e-11	TFF3	0.597754105011416	3.455424922268789e-14	3.963972	44.718130195072845
CACNA1A	CACNA1A	2.5634812627404105e-13	0.6636250595818001	0.828568067173771	0.49868205198982896	1.78046591103635e-10	CACNA1A	0.6636250595818001	2.5634812627404105e-13	1.6745572	41.8269608808562
MT1F	MT1F	4.759417090095841e-10	-0.665991082115432	-0.483090815771041	-0.848891348459823	1.2020556872458402e-07	MT1F	-0.665991082115432	4.759417090095841e-10	1.6060262	-30.968496058685847
GNL2	GNL2	3.18777169891847e-11	-0.6784031897384121	-0.491594064776565	-0.8652123147002589	1.13541888896606e-08	GNL2	-0.6784031897384121	3.18777169891847e-11	1.7777648	-34.86866073332602
PABPC4	PABPC4	7.09322270166533e-12	-0.7239533178114241	-0.52765277135382	-0.920253864269029	3.0791236421510403e-09	PABPC4	-0.7239533178114241	7.09322270166533e-12	2.0727692	-37.03669589491233
UBE2S	UBE2S	5.416400955635151e-12	-0.653908554529189	-0.475599437731185	-0.832217671327192	2.4270717959589606e-09	UBE2S	-0.653908554529189	5.416400955635151e-12	2.618295	-37.42580259853613
DNALI1	DNALI1	3.72679009879889e-12	-0.662683021279984	-0.4840882483647	-0.841277794195269	1.79393721150224e-09	DNALI1	-0.662683021279984	3.72679009879889e-12	1.7820531	-37.965203573123205
MT1H	MT1H	1.0092139472168001e-12	-1.08193487943229	-0.8347584890739029	-1.32911126979067	5.841246225328589e-10	MT1H	-1.08193487943229	1.0092139472168001e-12	2.3144388	-39.849905089209734
HIST1H4C	HIST1H4C	4.59699882440951e-13	-0.9595390617401139	-0.7153295422462629	-1.2037485812339699	2.9025868486305696e-10	HIST1H4C	-0.9595390617401139	4.59699882440951e-13	3.566972	-40.98437293632134
MT1G	MT1G	2.8422847397306397e-13	-1.02057419345152	-0.765001337509803	-1.27614704939324	1.88010368188564e-10	MT1G	-1.02057419345152	2.8422847397306397e-13	2.6961215	-41.67801414270587
CKS1B	CKS1B	2.33865284864135e-13	-0.7248139714131171	-0.559091862558084	-0.89053608026815	1.7098014063408902e-10	CKS1B	-0.7248139714131171	2.33865284864135e-13	1.456417	-41.95938751067127
HMGB2	HMGB2	1.4026847019999098e-14	-0.7956832526767091	-0.6039052222996679	-0.987461283053749	1.49882255349852e-11	HMGB2	-0.7956832526767091	1.4026847019999098e-14	2.1962206	-46.018802574619606
MEAF6	MEAF6	1.19500865978185e-14	-0.740597053462261	-0.561380271675415	-0.919813835249107	1.3833221077524699e-11	MEAF6	-0.740597053462261	1.19500865978185e-14	2.8337054	-46.249972255506535
MT2A	MT2A	8.537471557382329e-15	-0.8939907872482121	-0.674000089824014	-1.1139814846724099	1.0781274309418e-11	MT2A	-0.8939907872482121	8.537471557382329e-15	3.9466512	-46.7351125562435
UBE2C	UBE2C	3.4784891647266207e-16	-0.737478359143153	-0.618607215419395	-0.8563495028669108	5.3688547763575e-13	UBE2C	-0.737478359143153	3.4784891647266207e-16	1.0735854	-51.35238869138938
PTTG1	PTTG1	2.4881088362687595e-16	-0.7809406406635259	-0.616253969871806	-0.9456273114552459	4.32028998057618e-13	PTTG1	-0.7809406406635259	2.4881088362687595e-16	1.4940889	-51.83579992416377
TOP2A	TOP2A	2.90719104348341e-17	-0.898739852880348	-0.7445591043486829	-1.05292060141201	6.73063179750467e-14	TOP2A	-0.898739852880348	2.90719104348341e-17	1.4700066	-54.93315173306958
MT1E	MT1E	1.9021245217580502e-17	-1.1408827454618	-0.8990354907230059	-1.3827300002006	6.60560293293528e-14	MT1E	-1.1408827454618	1.9021245217580502e-17	2.8596668	-55.54516591838908
