,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,SEC11C,1.54373981073593e-63,1.01416918541921,1.12251562516281,0.905822745675597,2.14440897109327e-59
2,GRP,1.20570367708873e-41,1.09506625379631,1.24236961130974,0.947762896282883,8.37421488921979e-38
3,KLK12,5.85707706077565e-24,0.78501685675008,0.947961150431668,0.622072563068492,2.71202191504115e-20
4,MT1E,1.90212452175805e-17,-1.1408827454618,-0.899035490723006,-1.3827300002006,6.60560293293528e-14
5,BIRC5,2.88977994005583e-17,-0.533958969530079,-0.45656895186931,-0.611348987190849,6.73063179750467e-14
6,TOP2A,2.90719104348341e-17,-0.898739852880348,-0.744559104348683,-1.05292060141201,6.73063179750467e-14
7,PBK,2.39645621510828e-16,-0.566159565968226,-0.479301545848462,-0.653017586087991,4.32028998057618e-13
8,PTTG1,2.48810883626876e-16,-0.780940640663526,-0.616253969871806,-0.945627311455246,4.32028998057618e-13
9,UBE2C,3.47848916472662e-16,-0.737478359143153,-0.618607215419395,-0.856349502866911,5.3688547763575e-13
10,TPX2,1.82791005848818e-15,-0.454371667136938,-0.380753115696029,-0.527990218577846,2.53914986224593e-12
11,MT2A,8.53747155738233e-15,-0.893990787248212,-0.674000089824014,-1.11398148467241,1.0781274309418e-11
12,MEAF6,1.19500865978185e-14,-0.740597053462261,-0.561380271675415,-0.919813835249107,1.38332210775247e-11
13,HMGB2,1.40268470199991e-14,-0.795683252676709,-0.603905222299668,-0.987461283053749,1.49882255349852e-11
14,CAPS,2.45176315384263e-14,0.740147652811052,0.938074542965134,0.54222076265697,2.43267442643057e-11
15,TFF3,3.45542492226879e-14,0.597754105011416,0.745622486247017,0.449885723775814,3.19995383968239e-11
16,CCNB2,7.07579275550533e-14,-0.299778208315401,-0.249849680886853,-0.349706735743949,6.14311482292028e-11
17,CDK1,2.23270815412726e-13,-0.410488495828284,-0.338827159261641,-0.482149832394927,1.70980140634089e-10
18,CENPF,2.09776079238555e-13,-0.56550492382804,-0.462699317967582,-0.668310529688498,1.70980140634089e-10
19,CKS1B,2.33865284864135e-13,-0.724813971413117,-0.559091862558084,-0.89053608026815,1.70980140634089e-10
20,CACNA1A,2.56348126274041e-13,0.6636250595818,0.828568067173771,0.498682051989829,1.78046591103635e-10
21,MT1G,2.84228473973064e-13,-1.02057419345152,-0.765001337509803,-1.27614704939324,1.88010368188564e-10
22,HIST1H4C,4.59699882440951e-13,-0.959539061740114,-0.715329542246263,-1.20374858123397,2.90258684863057e-10
23,SMC4,7.04273097736213e-13,-0.562621433429312,-0.443674701971068,-0.681568164887555,4.25350330463206e-10
24,MT1H,1.0092139472168e-12,-1.08193487943229,-0.834758489073903,-1.32911126979067,5.84124622532859e-10
25,NUSAP1,1.09771095710984e-12,-0.467761817558839,-0.372891640313356,-0.562631994804322,6.09932116208511e-10
26,CDCA8,2.33060372342134e-12,-0.49163892081525,-0.398554201660222,-0.584723639970278,1.24516985854023e-09
27,SPC25,2.47696261698545e-12,-0.342095123726486,-0.276920924294914,-0.407269323158058,1.27435139676092e-09
28,DNALI1,3.72679009879889e-12,-0.662683021279984,-0.4840882483647,-0.841277794195269,1.79393721150224e-09
29,MAD2L1,3.74517163152869e-12,-0.479828714629995,-0.37852240861299,-0.581135020647,1.79393721150224e-09
30,RP11-531A24.3,5.23279301999887e-12,0.329100188662314,0.452148349710725,0.206052027613904,2.42295759469348e-09
31,UBE2S,5.41640095563515e-12,-0.653908554529189,-0.475599437731185,-0.832217671327192,2.42707179595896e-09
32,PABPC4,7.09322270166533e-12,-0.723953317811424,-0.52765277135382,-0.920253864269029,3.07912364215104e-09
33,CYBA,9.30668967926998e-12,0.536106504241223,0.702401701400844,0.369811307081602,3.80376254463902e-09
34,NDC80,9.31019555955127e-12,-0.271922960295133,-0.221024682833954,-0.322821237756313,3.80376254463902e-09
35,HIST1H3B,1.04514541043002e-11,-0.47199832159719,-0.384050256704945,-0.559946386489435,4.14803282750953e-09
36,FAM64A,1.43098220735443e-11,-0.300181869766155,-0.242315178860405,-0.358048560671906,5.37237130874603e-09
