index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ARL6IP1	ARL6IP1	1.31205555415891e-32	1.1284993708686297	1.31233347815078	0.944665263586486	1.8225763702821396e-28	ARL6IP1	1.1284993708686297	1.31205555415891e-32	1.2381332	105.90987022953964
ASCL1	ASCL1	7.1831824814552e-28	0.751545539459516	0.8808129087183509	0.622278170200682	4.9890793924947095e-24	ASCL1	0.751545539459516	7.1831824814552e-28	3.8057349	90.16936349065675
CENPF	CENPF	1.6001572632604197e-25	1.05152383986167	1.29976978348273	0.8032778962406101	7.40926151465016e-22	CENPF	1.05152383986167	1.6001572632604197e-25	0.88186073	82.36998867221108
PTTG1	PTTG1	4.89168386479568e-22	0.9275702524528021	1.17589681067458	0.679243694231022	1.6987595141469198e-18	PTTG1	0.9275702524528021	4.89168386479568e-22	1.4940889	70.79208691779996
BIRC5	BIRC5	2.09485698916187e-20	0.782492700146322	0.990053883816785	0.5749315164758589	5.81993168728952e-17	BIRC5	0.782492700146322	2.09485698916187e-20	0.7325464	65.37171013977456
ECT2	ECT2	8.75110674642871e-20	0.7091368720634781	0.8929663958691808	0.525307348257776	2.0260270635773501e-16	ECT2	0.7091368720634781	8.75110674642871e-20	0.6292936	63.3090964126179
UBE2S	UBE2S	1.4757092027277598e-19	0.812838490132444	0.979615667789432	0.6460613124754571	2.92843950501305e-16	UBE2S	0.812838490132444	1.4757092027277598e-19	2.618295	62.55522534508994
RAD21	RAD21	2.7471959733051695e-19	0.596629569419366	0.719590506116597	0.47366863272213505	4.2401443627980095e-16	RAD21	0.596629569419366	2.7471959733051695e-19	1.6858082	61.65867397303188
TOP2A	TOP2A	3.4773165634819497e-19	1.1851961591953601	1.46987457925978	0.90051773913095	4.83034043833278e-16	TOP2A	1.1851961591953601	3.4773165634819497e-19	1.4700066	61.31865939159634
TPX2	TPX2	3.91188518410251e-19	0.7218795749265179	0.9107672753364141	0.532991874516622	4.93999973566982e-16	TPX2	0.7218795749265179	3.91188518410251e-19	0.63754934	61.14876977581022
SMC4	SMC4	9.33041863723785e-18	0.75486722951992	0.949520564570306	0.5602138944695351	9.25777466356221e-15	SMC4	0.75486722951992	9.33041863723785e-18	0.9506161	56.572763894599944
ZIC2	ZIC2	1.10324640514192e-16	0.633859766557551	0.7896042999501128	0.478115233164989	8.065892533592861e-14	ZIC2	0.633859766557551	1.10324640514192e-16	0.7397787	53.00909447180606
UBE2C	UBE2C	4.17708369954133e-15	0.9389799758464691	1.1846392270685	0.693320724624434	2.32095478681315e-12	UBE2C	0.9389799758464691	4.17708369954133e-15	1.0735854	47.766425371094535
CDC20	CDC20	4.89917977388679e-15	0.587699352654786	0.7659452187233909	0.409453486586182	2.61748100919467e-12	CDC20	0.587699352654786	4.89917977388679e-15	0.42043433	47.536381191469964
CENPW	CENPW	2.40315542333298e-14	0.616257517113333	0.809205969604592	0.423309064622073	1.1511114477765e-11	CENPW	0.616257517113333	2.40315542333298e-14	0.9097021	45.24206337108279
SMAD9	SMAD9	5.0048040877822994e-14	0.645999895911217	0.810407600183481	0.48159219163895206	2.31739111944613e-11	SMAD9	0.645999895911217	5.0048040877822994e-14	1.6528339	44.18367973231222
HMGB2	HMGB2	2.2292635752812303e-12	0.729980280788721	0.9276294617299721	0.53233109984747	6.731891374832949e-10	HMGB2	0.729980280788721	2.2292635752812303e-12	2.1962206	38.706569936016386
PBK	PBK	1.1030742368942698e-09	0.5940730100700601	0.8051242900899829	0.383021730050136	1.9395954714807898e-07	PBK	0.5940730100700601	1.1030742368942698e-09	0.7937259	29.755822966415824
CKS2	CKS2	1.53155766659551e-09	0.605427430985182	0.8016592486919271	0.409195613278438	2.65935844333478e-07	CKS2	0.605427430985182	1.53155766659551e-09	1.2692274	29.2823531653092
CKS1B	CKS1B	3.04954841638047e-09	0.599038685976224	0.816785927864081	0.381291444088367	4.88694428153889e-07	CKS1B	0.599038685976224	3.04954841638047e-09	1.456417	28.28875723284635
