index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ASCL1	ASCL1	2.7845175714571496e-28	0.7830707211025849	0.9164156326139771	0.649725809591193	3.86797335851112e-24	ASCL1	0.7830707211025849	2.7845175714571496e-28	3.8057349	91.5365592601803
CACNA1A	CACNA1A	2.98099734953694e-20	0.8562120739862942	1.03371868311248	0.6787054648601111	2.0704517091208797e-16	CACNA1A	0.8562120739862942	2.98099734953694e-20	1.6745572	64.86276680514598
MIAT	MIAT	1.9616183020876502e-16	1.03927341439627	1.25338489215338	0.8251619366391679	5.44976796685991e-13	MIAT	1.03927341439627	1.9616183020876502e-16	1.050257	52.178805173510014
IGFBP5	IGFBP5	1.29625975338118e-15	0.8746099642292521	1.06682460512332	0.682395323335185	3.00105737236966e-12	IGFBP5	0.8746099642292521	1.29625975338118e-15	2.058553	49.45456657903435
DSP	DSP	3.77878473056046e-13	0.6424567332291921	0.811620649344897	0.47329281711348703	4.03777682247811e-10	DSP	0.6424567332291921	3.77878473056046e-13	1.6439334	41.26714289990712
ALCAM	ALCAM	1.8171083761744601e-12	0.7027565980928839	0.907205507993271	0.49830768819249704	1.4023029140799697e-09	ALCAM	0.7027565980928839	1.8171083761744601e-12	0.9676284	39.00149267113646
H1F0	H1F0	2.9624748820475e-12	0.594484008005965	0.7517297722397409	0.43723824377218895	1.95960659935818e-09	H1F0	0.594484008005965	2.9624748820475e-12	1.115439	38.29633421677218
AKAP9	AKAP9	5.46556247429904e-12	0.672065806031417	0.858979057077482	0.48515255498535104	3.1634220137703305e-09	AKAP9	0.672065806031417	5.46556247429904e-12	0.70968074	37.412767163862824
SYT4	SYT4	1.7124700844209e-11	0.70182231059428	0.8830708389533549	0.520573782235205	8.202731704376121e-09	SYT4	0.70182231059428	1.7124700844209e-11	0.6666922	35.76513025827736
FOS	FOS	2.00257761017831e-11	0.9831132632017819	1.2447757026162	0.721450823787364	9.27260186099562e-09	FOS	0.9831132632017819	2.00257761017831e-11	1.4275844	35.539350888193326
MARCH6	MARCH6	2.34638651971299e-11	0.6476285177850579	0.801296140552492	0.493960895017623	1.05140823049462e-08	MARCH6	0.6476285177850579	2.34638651971299e-11	1.0605302	35.31076835599496
SYT1	SYT1	2.73169567479403e-11	0.615651794995213	0.8099876263184509	0.421315963671975	1.1858120193301202e-08	SYT1	0.615651794995213	2.73169567479403e-11	0.73007244	35.09141227496487
RLF	RLF	6.213949268293811e-11	0.625094139600353	0.8182555609747991	0.431932718225908	2.27152550752287e-08	RLF	0.625094139600353	6.213949268293811e-11	0.8040056	33.905698580653294
CBFA2T2	CBFA2T2	1.18179530813744e-10	0.601204347019662	0.762759751359662	0.439648942679661	3.90864729174694e-08	CBFA2T2	0.601204347019662	1.18179530813744e-10	0.9002891	32.97830077250186
EGR1	EGR1	1.52928534188841e-10	0.680013995284518	0.9228758733301949	0.437152117238841	4.9403029498074e-08	EGR1	0.680013995284518	1.52928534188841e-10	0.62904936	32.606423331632044
MACF1	MACF1	2.3669575931314903e-10	0.6696151605124729	0.8873551814766009	0.45187513954834496	6.79508635066002e-08	MACF1	0.6696151605124729	2.3669575931314903e-10	0.9548859	31.97624709017201
GOLGB1	GOLGB1	2.4496145689762e-09	0.610834227838369	0.798249921187716	0.42341853448902295	5.078745668305739e-07	GOLGB1	0.610834227838369	2.4496145689762e-09	0.8532417	28.604798085644344
PLCG2	PLCG2	3.64472756535438e-09	0.8731195105403241	1.0938212357562902	0.652417785324355	6.84174467707267e-07	PLCG2	0.8731195105403241	3.64472756535438e-09	1.2753867	28.031541873398723
FN1	FN1	6.18915365898689e-09	0.604112324865542	0.828802618861042	0.37942203087004295	1.03582570454201e-06	FN1	0.604112324865542	6.18915365898689e-09	0.6710453	27.267610713603727
MS4A8	MS4A8	1.0072345268105901e-08	0.590895757736703	0.775220903406521	0.406570612066886	1.55461053465844e-06	MS4A8	0.590895757736703	1.0072345268105901e-08	1.3408955	26.56502511619873
