PTH2	-2.19851506791391
CHGA	-1.17896693866606
RALYL	-0.956138925969546
CNPY1	-0.904444196807477
RP11-204E9.1	-0.734500455692357
ASCL1	-0.672732744133389
ERVMER61-1	-0.65852052609163
S100A12	-0.532711684083987
CALB1	-0.49669844502418
CTAG2	-0.479632451767894
RTBDN	-0.402289129729821
TFF3	-0.36355402682438
SCG3	-0.349254874813602
NTS	-0.336123939585374
DLK1	-0.313948446133648
ELAVL3	-0.30054794799732
ZIC2	-0.289347537642115
SPAG6	-0.270518045691523
CDH12	-0.265839516012301
PRDM13	-0.26305549121021
BPIFB2	-0.258070713410948
PAGE2B	-0.253899765643004
ASMT	-0.234237088269778
LILRA1	-0.221414903995246
MEIOB	-0.138571543058831
CNTNAP2	-0.129375791861337
PPP1R17	-0.100922832389751
CHGB	-0.0810695637048262
CLDN3	-0.051220665755614
KCNJ3	-0.0382211293943033
FOXG1	-0.00369231308774509
MAGEA12	0.00221418774746596
MAGEA10	0.00440372365919117
CD24	0.0452050973724343
AKR1C4	0.0502461596261963
PAGE2	0.0552803454064836
LINC00588	0.0574960198535912
FOXB1	0.0674991548699317
INSM1	0.079298857392657
RP11-268G13.1	0.0995449820075986
GAD2	0.119017527103329
ZIC5	0.132984871291752
CACNA1B	0.143356025758662
RFPL4B	0.150002201134228
CTNNA2	0.260225206310377
VWDE	0.295450662024662
SFTPC	0.302007142482757
PGC	0.302030232250479
VCX	0.30333040408452
FUT9	0.304405428368669
BCAT1	0.305033435738593
RNF186	0.31620194335974
DPEP3	0.319456783128544
NEUROG3	0.324248645698566
LINC00581	0.34923848281357
HEPACAM2	0.357137203147152
SYNGR4	0.3776732407411
TUBA3C	0.378462211920755
GTSF1	0.379027357571131
GP2	0.401717504204854
IGFALS	0.401948695901936
SLC18A1	0.411134212023423
CELF3	0.411148030565498
NKX2-2	0.416569713081808
LINC00221	0.420923460586012
MAGEA4	0.426409749701703
LGSN	0.466472908112465
HES6	0.468302375567629
SLC35D3	0.47683346070818
PEG10	0.499624663570248
HCN1	0.512269274653207
FAM9B	0.513935642874936
RPRM	0.525875749134212
KLHL32	0.539679910701949
SV2C	0.546443971074847
SMIM24	0.55763325321503
BEX1	0.571230163079921
LINC00682	0.573210933370635
RP11-509A17.3	0.602404984194969
VGF	0.611340629759392
SIX3	0.622330789286671
ST18	0.629070718253134
RP5-984P4.6	0.636447812128885
GNG3	0.649055692656649
RP4-555D20.4	0.662113239387809
ONECUT2	0.666142568769484
RP11-94M14.2	0.669065708679781
RP11-430H10.2	0.677655648363853
AZGP1	0.680371756445174
MAGEA6	0.685790045835878
TIGD3	0.703303726838767
C1ORF127	0.703598327568153
MAGEC2	0.706355919932365
FOXA2	0.735652563904414
MARCH11	0.738718421335687
SEC11C	0.74301310453026
DNER	0.743673833786547
SHD	0.772005871935262
