MIR7-3HG	-4.02104579719177
CHGA	-2.53846238138216
TAGLN3	-2.535980625921
MAGEA3	-2.53165794191097
TFF2	-2.41069774560479
PRAME	-2.27031879951779
INSM1	-2.2583558891722
ALB	-1.77253733000481
FGFBP2	-1.66777210209029
GRP	-1.49681419746686
FPR2	-1.23845597590608
TFF1	-1.1115213809347
ADCYAP1	-1.08708433969277
LHX2	-1.04435683131977
POMC	-0.908001721210471
CAMK2N2	-0.89541039505488
HOXB5	-0.855348718907088
CALY	-0.809398357955144
RPRML	-0.786711700576607
GAL	-0.73501879707023
NKX2-2	-0.733069528315083
TUBB2B	-0.59062986387273
HRH2	-0.581632084825948
SCG2	-0.543578644516311
PDGFRB	-0.309592100178278
SNAP25	-0.274797161492693
NXPH4	-0.240791773663874
PHYHIPL	-0.238914474018491
SCGN	-0.226229858007878
BEST3	-0.141375684067112
S1PR5	-0.128555758592595
BEX1	-0.109214938560717
PRG4	-0.103602648050689
MAGEA1	-0.000945244892163188
TMSB15A	0.0704832867993321
MATK	0.074853054022979
PCSK1	0.0861820587166697
RTBDN	0.214930160541357
KIF2C	0.225307862443199
SCG3	0.235620245971569
UBE2C	0.275627974430774
ELAVL4	0.30374334258919
RTN1	0.326401143362894
NPPA	0.343097550348729
IFNG	0.35689241719338
RUNDC3A	0.396921686948968
NCAM1	0.441574049167397
CALB2	0.449750032588234
TIE1	0.459860669765813
S100A12	0.470350627035295
CAMK2B	0.492627207290786
CHGB	0.533929961301689
GBP5	0.561103935040983
NDUFA4L2	0.574399699108968
RAB33A	0.583791177790758
SCGB1D2	0.586623977015684
DUSP26	0.595297796029024
STAP1	0.614161947092915
DHRS9	0.686593060861147
MEIOC	0.702059999118573
LMO2	0.788934834066048
GZMA	0.803062212663723
CENPF	0.820532897957949
CDK5R2	0.875402878399939
TPSAB1	0.877378763573569
EDARADD	0.887071543925549
TAC3	0.892769049010713
MIAT	0.906262760732917
IGSF1	0.916710601036163
FXYD6	0.932813565258165
SERPINE2	0.954947651984369
IL16	0.965282857900659
MLLT11	0.998360403367933
FAM64A	1.00814402928738
PYHIN1	1.01169172403911
PLEK	1.01973244906075
SAMD3	1.02173151024552
CD3G	1.04890924676425
RP11-222K16.2	1.04900366156685
ACTL6B	1.05590693962112
GIMAP4	1.06826513994133
CXCR2	1.07706083722253
GZMH	1.08747297205176
SPP1	1.09174693759361
ABCB1	1.12709996803337
POU4F1	1.13353311305867
PTGDR	1.14160407159818
MEIS3	1.16657531544417
C8ORF88	1.17212943476591
CBFA2T3	1.17214334002646
ADGRG3	1.17913919748786
DLX5	1.19689717190496
LILRA5	1.19888085289672
S100A8	1.20536217657776
PTPRC	1.20677126407984
GNG4	1.20708574057024
CHST1	1.22783484622794
KLRD1	1.23590689469675
DACH1	1.25433920999489
SLC18A1	1.25468022202795
LDB2	1.26912677901525
MPEG1	1.27142769705627
SYT13	1.28257604200718
RGS13	1.2880488988098
RCOR2	1.29266161573205
NEUROD1	1.31172318352871
BIN2	1.32564112589016
SEZ6L	1.32775317624191
CCDC3	1.37353052061251
PRSS3	1.37664198528114
RUNX3	1.37853750030444
CCL4	1.3793833443517
BTLA	1.38054388595975
PRRG3	1.38373985736652
DLL3	1.3979478428981
FAM57B	1.40074873269389
PAGE5	1.40168157522967
SEZ6	1.42524944714486
HES6	1.42769581415042
HOXA7	1.43347105189143
F13A1	1.43513106754866
CXCL13	1.44055459277808
SIRPA	1.45198193668088
TPSB2	1.46106768051164
CLEC4E	1.46503454260506
KLRB1	1.46672047265328
FGF12	1.47353091585566
HAVCR2	1.4756682165319
KIF5C	1.47876704766152
LINGO1	1.47974213204673
SYT4	1.49227684368362
PIPOX	1.49688027718459
SLA2	1.49893944350409
POSTN	1.50180676966365
CHIT1	1.50848047960778
ELAVL3	1.52143611754178
CD163	1.54182734256044
CHST8	1.54672994180801
GALNT8	1.55178612767483
MEDAG	1.55574804003169
ST8SIA3	1.55713979093402
XCL2	1.55912016445533
KLRC2	1.56355671135206
IL7R	1.5991080668683
COMP	1.60315719384062
TSPAN18	1.60323901912809
FASLG	1.60361669237825
INA	1.62389863351567
GPR171	1.62548692422653
TMEM71	1.62714049353225
TSPAN33	1.62727076314413
KLHDC8A	1.63488488112506
DPH6-AS1	1.63913043329552
CD93	1.64054665129722
KIR2DL4	1.64803228087938
CCL3	1.6538570208748
CTD-2555A7.2	1.6540363235232
CD69	1.6655608741016
RP11-1I2.1	1.6668538006521
CD247	1.67013091596778
LAMA4	1.67712341660467
AL928768.3	1.68051713448686
SYNGR3	1.68946744037317
NTS	1.7028810431194
GAS1	1.70574404777726
LILRB2	1.70885542389729
CTLA4	1.71111461851813
SYT1	1.71308252337548
TROAP	1.71473150627914
CLDN5	1.72659089777262
SLC16A6	1.72730408462742
PIF1	1.72881646975486
LCP1	1.72890004523921
CPA3	1.73137081453357
CPA5	1.73153194751676
AQP9	1.7317607368581
PREX1	1.73557718307852
NCR1	1.73864741686272
SRGN	1.74262224699071
EMILIN1	1.74911350992259
CIB2	1.76367426491061
CD2	1.78172200930094
RP5-887A10.1	1.7967990607213
PHGR1	1.80378274949034
MFAP4	1.80614666985487
SERPINB9	1.80645505209956
RIPPLY3	1.80649657269609
FAM101B	1.80752337756627
HOXB8	1.81130491071509
NRXN1	1.81572547574488
SLC1A3	1.82264688683531
JAM2	1.8258373990289
SIT1	1.82840934345436
SKAP1	1.82951860947339
LINC00996	1.8363488091759
EMX1	1.83663279557431
ACAP1	1.83848274577795
ZBP1	1.8394668145961
RP11-344P13.6	1.86139243502634
TNFRSF13B	1.86341326604965
TPSD1	1.87028624250711
ANGPT2	1.87431452268424
RP11-204E9.1	1.87676778568359
PTPN7	1.89165814643544
COTL1	1.89605135542596
RASSF2	1.89924639874689
FFAR2	1.90025563027706
CDO1	1.90259928006214
RP11-572O17.1	1.90901950288664
UCHL1	1.91706005691369
ALDOB	1.92656231149304
SYT5	1.92992245143605
SHOX2	1.93394343054715
CCL5	1.94005663117323
CACNA1A	1.95075067071805
GNLY	1.96060686736345
FLI1	1.96326934923005
TBC1D10C	1.97199320906476
CALB1	1.97901945601318
LINC01413	1.99962782087444
