index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
PCNA	PCNA	3.9262180864630183e-259	0.8773234688538102	0.923677229152254	0.830969708555365	6.273703880359257e-255	PCNA	0.8773234688538102	3.9262180864630183e-259	1.389332	858.4062362645816
HMGN2	HMGN2	3.5156176072587185e-235	0.6290655959408361	0.664889984385385	0.593241207496288	2.808802687319359e-231	HMGN2	0.6290655959408361	3.5156176072587185e-235	3.88722	778.8393241410504
CLSPN	CLSPN	1.0667201004649094e-229	0.881746112368554	0.92859614482426	0.834896079912848	5.681706828442926e-226	CLSPN	0.881746112368554	1.0667201004649094e-229	1.0710602	760.6283520559911
C1QL1	C1QL1	1.6573204679238094e-202	0.7322977047777879	0.776493106907703	0.6881023026478729	6.620580939238638e-199	C1QL1	0.7322977047777879	1.6573204679238094e-202	0.9522907	670.3006225708547
DUT	DUT	3.3496670514944985e-192	0.672450566922448	0.715280407459542	0.629620726385354	1.0704865963166095e-188	DUT	0.672450566922448	3.3496670514944985e-192	1.080969	636.0661765159463
STRA13	STRA13	5.017094030804278e-185	0.720013085551135	0.764287392881712	0.6757387782205581	1.1452592216888795e-181	STRA13	0.720013085551135	5.017094030804278e-185	1.0958833	612.2298455766929
CARHSP1	CARHSP1	8.560633016180225e-181	0.5972790786913921	0.6351564399566689	0.559401717426114	1.7098794370692994e-177	CARHSP1	0.5972790786913921	8.560633016180225e-181	1.4683094	598.171267693928
CKB	CKB	5.7153494082282474e-176	0.669808837527879	0.714002364896722	0.6256153101590369	1.0147285354897698e-172	CKB	0.669808837527879	5.7153494082282474e-176	1.8291208	582.1445029997922
CCNE2	CCNE2	8.971335723630166e-168	0.620727578829029	0.6621386610604101	0.579316496597648	1.4335297352788697e-164	CCNE2	0.620727578829029	8.971335723630166e-168	0.66926086	554.918597140058
MYBL2	MYBL2	1.5366832087292094e-165	0.6331126453904671	0.676907559665808	0.5893177311151271	2.232241908389469e-162	MYBL2	0.6331126453904671	1.5366832087292094e-165	0.7221771	547.4983158760975
MCM7	MCM7	1.0207910320632196e-153	0.5864335139661979	0.627783555065836	0.545083472866559	1.1650871358098696e-150	MCM7	0.5864335139661979	1.0207910320632196e-153	1.4004312	508.2253109579777
ASF1B	ASF1B	5.290934313133959e-153	0.7461338549290091	0.7979615517578709	0.694306158100148	5.283989961847978e-150	ASF1B	0.7461338549290091	5.290934313133959e-153	1.0411825	505.85147601094616
TYMS	TYMS	1.0383262772970696e-132	0.65485230088751	0.7007907316186729	0.608913870156348	7.900674088061858e-130	TYMS	0.65485230088751	1.0383262772970696e-132	1.277599	438.44024866652967
FAM111B	FAM111B	2.381825575522529e-120	0.6011638318408951	0.6487603956954671	0.553567267986322	1.4095996618990496e-117	FAM111B	0.6011638318408951	2.381825575522529e-120	0.8331468	397.3793036200247
SST	SST	2.68541412917831e-47	-0.9436137442545941	-0.818483140368571	-1.06874434814062	2.1671834530373796e-45	SST	-0.9436137442545941	2.68541412917831e-47	6.1233926	-154.70547587017657
SAT1	SAT1	1.6196521160445197e-69	-0.6506321269587839	-0.5784928723324251	-0.722771381585142	2.5624179368589393e-67	SAT1	-0.6506321269587839	1.6196521160445197e-69	2.7902164	-228.51735457631185
TXNIP	TXNIP	1.1455951232496399e-85	-0.627800135193366	-0.56799534569401	-0.687604924692721	2.905629281651749e-83	TXNIP	-0.627800135193366	1.1455951232496399e-85	1.8383548	-282.16779080919014
