index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ARL6IP1	ARL6IP1	0.0	1.31338218981151	1.3797279304812198	1.2470364491418	0.0	ARL6IP1	1.31338218981151	1.3340859608704689e-303	1.0827689	1006.1283611223348
PTTG1	PTTG1	1.3340859608704689e-303	1.28254528075083	1.3539923104713798	1.21109825103029	1.0658679784374593e-299	PTTG1	1.28254528075083	1.3340859608704689e-303	1.124151	1006.1283611223348
CENPF	CENPF	4.124638195011338e-244	1.5107487799991	1.6032039819046	1.4182935780936	2.196919790602869e-240	CENPF	1.5107487799991	4.124638195011338e-244	0.97675425	808.5061875779229
CCNB1	CCNB1	9.424536202566175e-234	1.06534899317828	1.14873543960656	0.98196254674999	3.7648665995201187e-230	CCNB1	1.06534899317828	9.424536202566175e-234	0.49299213	774.0947525809879
UBE2C	UBE2C	8.976567748437254e-232	1.3970350334365902	1.4840061258198702	1.3100639410533002	2.868731521045578e-228	UBE2C	1.3970350334365902	8.976567748437254e-232	0.748518	767.521154087704
ASPM	ASPM	5.833280497195236e-209	1.10753542481693	1.19024992012806	1.02482092950579	1.5534998177447094e-205	ASPM	1.10753542481693	5.833280497195236e-209	0.49208412	691.7386643826828
TROAP	TROAP	2.6329469901946793e-207	0.7950443094654341	0.855406782641625	0.7346818362892421	6.0102657080458165e-204	TROAP	0.7950443094654341	2.6329469901946793e-207	0.31699848	686.2424371661615
KPNA2	KPNA2	4.406475444357649e-196	0.7994330721591659	0.8726691211680799	0.7261970231502521	8.801383890673847e-193	KPNA2	0.7994330721591659	4.406475444357649e-196	0.6565458	648.9582814323869
HMMR	HMMR	5.954483086889618e-194	0.965865346032493	1.03920987829123	0.8925208137737529	1.0571853916156597e-190	HMMR	0.965865346032493	5.954483086889618e-194	0.577116	641.8800741360537
CDC20	CDC20	5.232778926659608e-192	0.7069313988995479	0.7751531484729319	0.638709649326164	8.361457446909388e-189	CDC20	0.7069313988995479	5.232778926659608e-192	0.23300338	635.4226169088092
CCNB2	CCNB2	8.211527285933085e-190	0.755273778885009	0.818463390496994	0.692084167273025	1.1928363136538594e-186	CCNB2	0.755273778885009	8.211527285933085e-190	0.3310583	628.1286874505763
BIRC5	BIRC5	1.5320368542602294e-186	0.893620756798016	0.959628511308	0.8276130022880329	2.040034741185349e-183	BIRC5	0.893620756798016	1.5320368542602294e-186	0.42954358	617.2631746462911
TUBA1C	TUBA1C	7.578239219626747e-180	0.717348981063937	0.790926768085723	0.643771194042152	9.314821883878145e-177	TUBA1C	0.717348981063937	7.578239219626747e-180	1.3325614	595.0251943981101
TOP2A	TOP2A	9.189661214045656e-180	1.3054540992006298	1.39818960640933	1.21271859199194	1.0488685467088295e-176	TOP2A	1.3054540992006298	9.189661214045656e-180	1.1769158	594.7470454036109
CENPA	CENPA	1.7435372370955295e-179	0.603962734283337	0.665421495327194	0.542503973239479	1.8573321007699695e-176	CENPA	0.603962734283337	1.7435372370955295e-179	0.21715324	593.8231118084494
TPX2	TPX2	4.4940667016415584e-169	0.9339191682587281	1.01044437308291	0.8573939634345451	4.488168239095648e-166	TPX2	0.9339191682587281	4.4940667016415584e-169	0.6277123	559.2378264985819
CKS1B	CKS1B	1.4846832756161493e-159	0.8856700774258779	0.9509468959567121	0.820393258895043	1.3179863367261397e-156	CKS1B	0.8856700774258779	1.4846832756161493e-159	0.81987214	527.616411890363
MKI67	MKI67	3.6287532184191285e-159	1.2049913739820701	1.29045324017458	1.1195295077895602	3.051781456690489e-156	MKI67	1.2049913739820701	3.6287532184191285e-159	0.85067123	526.3270931406809
CDKN3	CDKN3	7.0695108927775585e-158	0.838712160679435	0.906676537242143	0.7707477841167281	5.648185727784637e-155	CDKN3	0.838712160679435	7.0695108927775585e-158	0.5160473	522.0430285872072
KIF20B	KIF20B	3.377250611519379e-157	0.7715098262309721	0.8399512858679878	0.7030683665939561	2.5697660724508593e-154	KIF20B	0.7715098262309721	3.377250611519379e-157	0.49080685	519.7868616576859
NUCKS1	NUCKS1	7.942113043377327e-157	0.6117900421392889	0.654980070990284	0.5686000132882939	5.768501105460288e-154	NUCKS1	0.6117900421392889	7.942113043377327e-157	2.7311141	518.5531880018326
NUF2	NUF2	9.468201124894056e-156	0.8043624129745149	0.8735510313207651	0.735173794628265	6.577929816290528e-153	NUF2	0.8043624129745149	9.468201124894056e-156	0.43470094	514.9776924500943
CENPE	CENPE	7.090403157940248e-150	0.5958578824303571	0.6607848564191801	0.5309309084415329	4.7207313358636286e-147	CENPE	0.5958578824303571	7.090403157940248e-150	0.24738021	495.46334657215226
HN1	HN1	9.031653297359287e-149	0.6418189929329711	0.697359507707838	0.586278478158105	5.772671521540169e-146	HN1	0.6418189929329711	9.031653297359287e-149	1.3377337	491.79229603250695
UBE2S	UBE2S	2.2972405398194994e-138	0.690509755056477	0.7477455533718309	0.6332739567411229	1.3595409846583596e-135	UBE2S	0.690509755056477	2.2972405398194994e-138	2.08537	457.2261751678943
NUSAP1	NUSAP1	3.841276449986689e-138	0.84008772333625	0.912981092845308	0.7671943538271908	2.1921341569406192e-135	NUSAP1	0.84008772333625	3.841276449986689e-138	0.81540126	456.4844912985972
CKS2	CKS2	2.5834981377781695e-137	0.6994006206073211	0.7655080117097149	0.6332932295049261	1.4235074739157696e-134	CKS2	0.6994006206073211	2.5834981377781695e-137	0.9901647	453.7348231557204
HMGB3	HMGB3	3.996644177836789e-130	0.651293012103313	0.7015444836442349	0.60104154056239	1.878305215225119e-127	HMGB3	0.651293012103313	3.996644177836789e-130	1.3449558	429.85186320035734
SGO2	SGO2	3.4011890199982487e-123	0.6178249658600611	0.683024076434554	0.5526258552855681	1.5096555375153296e-120	SGO2	0.6178249658600611	3.4011890199982487e-123	0.44915056	406.8311164855537
TUBB4B	TUBB4B	8.387697250406998e-120	0.6175873136539319	0.6685252212304	0.566649406077464	3.3506753591063386e-117	TUBB4B	0.6175873136539319	8.387697250406998e-120	2.713544	395.56309659744034
ASCL1	ASCL1	4.1618637361593493e-110	0.74642327014334	0.810139959096874	0.682706581189806	1.4457047965236998e-107	ASCL1	0.74642327014334	4.1618637361593493e-110	1.7746226	363.3548607071318
HMGB2	HMGB2	4.749420489495879e-103	0.6508127049790661	0.7145835760592809	0.587041833898851	1.5178198000330897e-100	HMGB2	0.6508127049790661	4.749420489495879e-103	1.8815	339.9108422826779
SMC4	SMC4	6.427437761136149e-92	0.7190551981595129	0.787706787433181	0.650403608885844	1.8018250523718297e-89	SMC4	0.7190551981595129	6.427437761136149e-92	1.7024592	302.93314099457217
NDC80	NDC80	5.09004159869969e-88	0.5921319455091519	0.653725183845405	0.530538707172899	1.3118350758971397e-85	NDC80	0.5921319455091519	5.09004159869969e-88	0.5477016	289.98199490321866
CDK1	CDK1	4.506226224801779e-84	0.6273857732317459	0.702673642941232	0.5520979035222601	1.0000692895292698e-81	CDK1	0.6273857732317459	4.506226224801779e-84	0.6395036	276.87004022793553
HIST1H4C	HIST1H4C	3.9059519047923696e-56	0.761244577683261	0.864616465001246	0.657872690365275	4.838232983463349e-54	HIST1H4C	0.761244577683261	3.9059519047923696e-56	1.5616021	184.06229912871356
IGFBP2	IGFBP2	1.6899661672698698e-35	-0.698430042773926	-0.590380783507255	-0.806479302040596	1.1843846222283e-33	IGFBP2	-0.698430042773926	1.6899661672698698e-35	3.581274	-115.51048895668073
IGFBP6	IGFBP6	4.409932309415609e-54	-0.6881132670019251	-0.616595929881115	-0.759630604122736	5.06951858792461e-52	IGFBP6	-0.6881132670019251	4.409932309415609e-54	1.4617792	-177.24336061271978
TYMS	TYMS	3.538390489457449e-75	-0.616465560857369	-0.560027718471715	-0.672903403243022	6.812041160366329e-73	TYMS	-0.616465560857369	3.538390489457449e-75	1.277599	-247.32151384689658
S100A6	S100A6	3.686331821393029e-86	-0.7473244869336251	-0.6730038181600121	-0.8216451557072378	8.924832753642298e-84	S100A6	-0.7473244869336251	3.686331821393029e-86	2.4891465	-283.80363022077916
