index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
CHGB	CHGB	5.717189067540257e-273	1.8264970078919198	1.9185793923227799	1.73441462346105	9.135496411022575e-269	CHGB	1.8264970078919198	5.717189067540257e-273	1.6134348	904.3710639032397
IGF2	IGF2	5.904262265405448e-86	1.5124346628118999	1.65223907289536	1.37263025272844	4.7172103369456786e-82	IGF2	1.5124346628118999	5.904262265405448e-86	1.7096679	283.124059353448
IGFBP2	IGFBP2	8.873464878436669e-69	1.43033825439848	1.5819122762566	1.27876423254036	4.7263031764179786e-65	IGFBP2	1.43033825439848	8.873464878436669e-69	3.581274	226.06354099435202
SST	SST	2.4443869367138095e-58	1.96077734674139	2.1920783685909098	1.7294763248918799	9.764714715437498e-55	SST	1.96077734674139	2.4443869367138095e-58	6.1233926	191.38235682735584
PHLDA2	PHLDA2	7.1467827820849e-46	0.70237260592115	0.7884575682472241	0.616287643595077	1.63140631535621e-42	PHLDA2	0.70237260592115	7.1467827820849e-46	1.0033484	149.9713984248693
VGF	VGF	8.612642674090479e-42	0.6247069100941129	0.727008184348702	0.522405635839525	1.37621417289292e-38	VGF	0.6247069100941129	8.612642674090479e-42	0.48164913	136.4145240080621
PCSK1	PCSK1	1.5788129393058098e-38	0.60918043344204	0.7187606479923159	0.49960021889176504	1.9406039967052e-35	PCSK1	0.60918043344204	1.5788129393058098e-38	0.85031503	125.57442735758853
CXCL8	CXCL8	6.3487538572363e-35	0.604334958396744	0.713426214962278	0.495243701831211	5.635929882487709e-32	CXCL8	0.604334958396744	6.3487538572363e-35	0.4623937	113.6010098756944
SERPINI1	SERPINI1	1.29032264023733e-34	0.7040130773914909	0.848444672234572	0.55958148254841	1.0851613404396e-31	SERPINI1	0.7040130773914909	1.29032264023733e-34	0.42454892	112.57782337504051
IGFBP6	IGFBP6	1.41803836004083e-32	0.922670408162225	1.07018215173806	0.775158664586391	1.1329417477546199e-29	IGFBP6	0.922670408162225	1.41803836004083e-32	1.4617792	105.79780247624967
KRT18	KRT18	4.53020159879639e-28	0.635763613325236	0.7396232842560271	0.531903942394445	2.7841573595064394e-25	KRT18	0.635763613325236	4.53020159879639e-28	1.9181464	90.83441140368011
TXNIP	TXNIP	3.65695923426929e-27	0.6406580610487911	0.7486260744714509	0.532690047626131	2.01498453808238e-24	TXNIP	0.6406580610487911	3.65695923426929e-27	1.8383548	87.82141401754511
NDUFA4L2	NDUFA4L2	6.99556791004105e-22	0.745258224523211	0.89243603023006	0.5980804188163629	2.1090977289536998e-19	NDUFA4L2	0.745258224523211	6.99556791004105e-22	1.4101664	70.27597690536537
CAPS	CAPS	1.98608820593025e-18	0.603297920174781	0.7246102214303629	0.48198561891919894	4.3473566359670597e-16	CAPS	0.603297920174781	1.98608820593025e-18	2.0356035	58.804776010870434
TOP2A	TOP2A	4.34194931157166e-28	-0.6612599555279539	-0.592196972065438	-0.7303229389904701	2.7752003219841397e-25	TOP2A	-0.6612599555279539	4.34194931157166e-28	1.1769158	-90.89564377298683
TUBB	TUBB	1.10008166913015e-37	-0.618520838128818	-0.523318972850606	-0.7137227034070299	1.0986378119394099e-34	TUBB	-0.618520838128818	1.10008166913015e-37	2.8224983	-122.7737288786503
HMGB2	HMGB2	8.546328673103789e-38	-0.6872583928137471	-0.588827709900135	-0.785689075727359	9.104119057835029e-35	HMGB2	-0.6872583928137471	8.546328673103789e-38	1.8815	-123.13796280473878
HMGN2	HMGN2	1.5917206918686598e-51	-0.5903681046181539	-0.5155115702859749	-0.665224638950334	4.23901748922822e-48	HMGN2	-0.5903681046181539	1.5917206918686598e-51	3.88722	-168.74774563893197
STMN1	STMN1	3.9195291284905695e-52	-0.599009110489856	-0.522621256048178	-0.6753969649315329	1.25260311888302e-48	STMN1	-0.599009110489856	3.9195291284905695e-52	3.562151	-170.76958058714806
