index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
VCAN	VCAN	7.793696000715168e-185	0.925749543356748	0.9835009256837329	0.8679981610297629	1.2453546839542795e-180	VCAN	0.925749543356748	7.793696000715168e-185	1.6840712	611.5943898950203
VIM	VIM	7.582673822120417e-183	1.0016934827430999	1.0845930763425	0.9187938891436909	6.058177250183108e-179	VIM	1.0016934827430999	7.582673822120417e-183	0.47747964	604.9901346994064
ID3	ID3	6.219114143824939e-136	0.74468643112213	0.8010918781906422	0.6882809840536178	3.312507496805959e-132	ID3	0.74468643112213	6.219114143824939e-136	2.664092	449.14551180846166
ATP2B1	ATP2B1	2.052792492511309e-134	0.708149262225691	0.7611865332873149	0.655111991164067	8.200392809459557e-131	ATP2B1	0.708149262225691	2.052792492511309e-134	1.7759105	444.10077691559223
TPBG	TPBG	7.362358538522857e-131	0.5978859668227	0.649516319062991	0.546255614582409	1.9607187847842796e-127	TPBG	0.5978859668227	7.362358538522857e-131	0.5387668	432.29241242119707
IGFBP6	IGFBP6	3.462967733110749e-130	1.05937898231288	1.14225798051854	0.976499984107216	7.904965915339518e-127	IGFBP6	1.05937898231288	3.462967733110749e-130	1.4617792	430.05864339035674
SPARC	SPARC	2.2711288371486695e-122	0.632758074593139	0.691314307089545	0.5742018420967321	4.032263076533179e-119	SPARC	0.632758074593139	2.2711288371486695e-122	0.48672947	404.091818026337
IGFBP7	IGFBP7	3.569419107172839e-117	0.6675388803996629	0.731017136272118	0.604060624527208	5.1850679921377186e-114	IGFBP7	0.6675388803996629	3.569419107172839e-117	0.63853985	386.8298977949032
APOE	APOE	7.698910213759489e-109	0.8464086224610621	0.9262012388801801	0.766616006041944	8.787206164690198e-106	APOE	0.8464086224610621	7.698910213759489e-109	0.83067757	359.1455080969766
IFI16	IFI16	4.723472270653268e-104	0.598807696620423	0.649900914764405	0.5477144784764411	4.439786083104029e-101	IFI16	0.598807696620423	4.723472270653268e-104	0.87327087	343.2406740794695
IER3	IER3	3.1035218464077795e-95	0.629283173871158	0.6914968102844511	0.5670695374578649	2.1561380688586893e-92	IER3	0.629283173871158	3.1035218464077795e-95	0.8666773	313.9492627128807
TXNIP	TXNIP	1.7089617216668397e-71	0.6098602146471279	0.672793683111202	0.5469267461830549	7.001922910388319e-69	TXNIP	0.6098602146471279	1.7089617216668397e-71	1.8383548	235.08377465396168
IGFBP2	IGFBP2	7.87053346353274e-59	0.781609652076932	0.8732982257491609	0.6899210784047021	1.9962421303776096e-56	IGFBP2	0.781609652076932	7.87053346353274e-59	3.581274	193.01729617366226
SPINT2	SPINT2	6.761347869945729e-88	-0.6062276216886	-0.546573156408692	-0.6658820869685071	3.8585563433522485e-85	SPINT2	-0.6062276216886	6.761347869945729e-88	2.213734	-289.57236147466773
ASCL1	ASCL1	2.0544705951500892e-98	-0.700919069166297	-0.64030661262223	-0.761531525710364	1.4921993472683298e-95	ASCL1	-0.700919069166297	2.0544705951500892e-98	1.7746226	-324.51018661704916
WFDC2	WFDC2	3.4885183104116394e-102	-0.678281517377263	-0.626755769629657	-0.7298072651248678	2.7871517041033797e-99	WFDC2	-0.678281517377263	3.4885183104116394e-102	1.2988331	-337.03405127248215
CAMK2B	CAMK2B	1.9132700807781893e-113	-0.8351531127688141	-0.7782880453076659	-0.8920181802299609	2.54767855172956e-110	CAMK2B	-0.8351531127688141	1.9132700807781893e-113	1.4848844	-374.4418341806859
EPCAM	EPCAM	1.9720210788504297e-124	-0.780001748210717	-0.721070197237348	-0.8389332991840859	3.9388656023688694e-121	EPCAM	-0.780001748210717	1.9720210788504297e-124	1.8192918	-410.939408793328
SEC11C	SEC11C	1.6541140939977496e-132	-0.663161879589674	-0.609714085717977	-0.7166096734613701	5.286217821598009e-129	SEC11C	-0.663161879589674	1.6541140939977496e-132	2.9454978	-437.7684497760109
