index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
CHGA	CHGA	5.910323316928959e-53	1.59508657328715	1.79224423141864	1.39792891515567	5.11242966914355e-49	CHGA	1.59508657328715	5.910323316928959e-53	4.8212104	173.49895197562037
CD24	CD24	7.009810925680728e-49	0.9208798642516899	1.04048163354346	0.801278094959921	4.042324300475889e-45	CD24	0.9208798642516899	7.009810925680728e-49	2.201803	159.96510111826362
C2CD4B	C2CD4B	1.0453153806726999e-48	1.07347480351227	1.20910136166853	0.937848245356002	4.5209890214094395e-45	C2CD4B	1.07347480351227	1.0453153806726999e-48	1.3039219	159.38861027306507
TTR	TTR	1.8761539919951896e-35	0.9902493407475021	1.1567240231885099	0.823774658306495	3.24574640615168e-32	TTR	0.9902493407475021	1.8761539919951896e-35	0.9186002	115.35970507403056
CGA	CGA	5.21666690702599e-34	1.05126646705666	1.26538848238902	0.837144451724298	8.20439431741361e-31	CGA	1.05126646705666	5.21666690702599e-34	0.45861816	110.56242690837365
AC011298.2	AC011298.2	3.16547647480523e-31	0.653862117303059	0.77320653779636	0.534517696809758	4.5635619178442e-28	AC011298.2	0.653862117303059	3.16547647480523e-31	0.7775831	101.3173482677311
TPH1	TPH1	5.0853490394021897e-26	0.964078936411913	1.13571350179674	0.7924443710270821	4.88758546564766e-23	TPH1	0.964078936411913	5.0853490394021897e-26	1.4680955	84.02378366838037
BCAM	BCAM	6.87738510424368e-26	0.6484901620728389	0.769137968278842	0.527842355866836	6.262040121232399e-23	BCAM	0.6484901620728389	6.87738510424368e-26	1.9254323	83.58827033444524
FCGRT	FCGRT	1.2516489983691499e-22	0.6450091522447541	0.767944804031812	0.5220735004576961	7.73340273992367e-20	FCGRT	0.6450091522447541	1.2516489983691499e-22	1.2648867	72.7585880454664
ASCL1	ASCL1	1.7257823682325698e-22	0.6704667648517819	0.8163639844742121	0.5245695452293521	9.952011656807819e-20	ASCL1	0.6704667648517819	1.7257823682325698e-22	0.5307682	72.29516754424957
TIMP1	TIMP1	2.30992785771874e-19	0.5898847159660601	0.7090520928913109	0.470717339040808	9.990437984633558e-17	TIMP1	0.5898847159660601	2.30992785771874e-19	1.1124784	61.90878600790109
CALCA	CALCA	1.7780264515615198e-18	0.5888983041571579	0.7371706635996289	0.440625944714687	6.835523913780959e-16	CALCA	0.5888983041571579	1.7780264515615198e-18	0.5123375	58.964428920783035
NPW	NPW	1.03303323627466e-12	0.605958095526254	0.7637689477028841	0.44814724334962397	1.6859882063728e-10	NPW	0.605958095526254	1.03303323627466e-12	1.4356968	39.81625046717794
CENPF	CENPF	5.797435126737651e-09	-0.632588123721902	-0.48965294620591404	-0.7755233012378899	4.6007168666312504e-07	CENPF	-0.632588123721902	5.797435126737651e-09	1.2169682	-27.36193808277303
TOP2A	TOP2A	1.40944471961006e-12	-0.67942992421292	-0.5671810693260461	-0.791678779099794	2.2370085916746902e-10	TOP2A	-0.67942992421292	1.40944471961006e-12	1.148481	-39.36801024414435
UBE2S	UBE2S	5.29546953836314e-13	-0.6280833864582099	-0.466167158072769	-0.78999961484365	9.44449721790539e-11	UBE2S	-0.6280833864582099	5.29546953836314e-13	2.969229	-40.780306622852514
TUBA1B	TUBA1B	1.14387839709265e-14	-0.6767216969258	-0.512845426063045	-0.840597967788555	2.71083510543874e-12	TUBA1B	-0.6767216969258	1.14387839709265e-14	3.5540535	-46.313059637527175
HMGB3	HMGB3	2.77709535763508e-17	-0.590372856355702	-0.45826088504081897	-0.7224848276705842	9.804846874915679e-15	HMGB3	-0.590372856355702	2.77709535763508e-17	1.8419529	-54.99920089699239
SYNGR4	SYNGR4	1.70643361822333e-17	-0.592765061987688	-0.46711741817948704	-0.718412705795889	6.281127998992251e-15	SYNGR4	-0.592765061987688	1.70643361822333e-17	1.7481025	-55.70179331966961
TUBB	TUBB	1.0407651104597199e-20	-0.852371428502929	-0.6849461310229561	-1.0197967259829	5.29565776792738e-18	TUBB	-0.852371428502929	1.0407651104597199e-20	2.606175	-66.38091739319461
TMSB15A	TMSB15A	7.01248660820242e-22	-0.609845110397246	-0.49209259090927004	-0.727597629885222	3.7911255725594294e-19	TMSB15A	-0.609845110397246	7.01248660820242e-22	1.3885157	-70.2724919769233
GNG8	GNG8	1.63840507337033e-22	-0.7093349876846279	-0.597765723519563	-0.8209042518496931	9.77393371355407e-20	GNG8	-0.7093349876846279	1.63840507337033e-22	1.2888086	-72.37012599971615
PHOX2B	PHOX2B	7.858186595316789e-30	-1.04731426901098	-0.89083202909703	-1.2037965089249398	9.71047343564146e-27	PHOX2B	-1.04731426901098	7.858186595316789e-30	2.138763	-96.6836464211325
SERPINE2	SERPINE2	5.04112376332111e-37	-0.870637170484481	-0.739705685037797	-1.00156865593116	9.69016012282836e-34	SERPINE2	-0.870637170484481	5.04112376332111e-37	2.801334	-120.57759413681883
GKAP1	GKAP1	1.6279744532305499e-40	-0.8827649686288409	-0.7535911577652908	-1.01193877949239	3.5204947551110705e-37	GKAP1	-0.8827649686288409	1.6279744532305499e-40	2.8970733	-132.17404573500997
HMGB1	HMGB1	4.2140419955298e-41	-0.6938318488252111	-0.595778678064167	-0.791885019586256	1.0414703788952198e-37	HMGB1	-0.6938318488252111	4.2140419955298e-41	4.805152	-134.12384719880833
STMN1	STMN1	1.71228042963554e-43	-0.847411353133346	-0.7301761339267949	-0.9646465723398979	4.937075238782469e-40	STMN1	-0.847411353133346	1.71228042963554e-43	3.9012022	-142.06698908092162
HES6	HES6	1.3818548382628095e-118	-1.28738358112329	-1.1852962417210802	-1.38947092052551	2.3906088701946695e-114	HES6	-1.28738358112329	1.3818548382628095e-118	5.591512	-391.52090912593036
