,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,CHGB,3.77766004112114e-139,1.85355815673064,1.98742903834377,1.71968727511751,6.53535187113957e-135
2,TPH1,3.77707258530321e-43,1.32147314823262,1.48891875662369,1.15402753984154,3.26716778628728e-39
3,NPW,7.71213516436018e-43,1.18590450242011,1.3680791884124,1.00372981642782,4.44733127811437e-39
4,PTMA,7.30968161482448e-41,-0.54145571952225,-0.464958034275915,-0.617953404768586,3.16143729841159e-37
5,CGA,1.50423912763903e-37,1.28152172826851,1.53040696758645,1.03263648895057,5.20466738163105e-34
6,CHGA,6.67395687064194e-33,1.34731398299933,1.56086346235722,1.13376450364143,1.92432423103509e-29
7,TIMP1,2.69576947699937e-30,0.779827953118693,0.893980265039298,0.665675641198088,6.6624017074413e-27
8,STMN1,3.68667927540153e-30,-0.762392647232686,-0.633220292702455,-0.891565001762916,7.97244393305581e-27
9,SEC11C,6.92032079691272e-27,0.574972868389868,0.676186421442423,0.473759315337313,1.33023944207322e-23
10,TUBB,6.06224906202892e-26,-1.03732453545338,-0.862291106854912,-1.21235796405184,1.048769087731e-22
11,AQP3,1.98501770150176e-24,0.541885621265811,0.641048653588286,0.442722588943336,3.12189147599822e-21
12,CST3,4.20140564726479e-24,0.621635962210626,0.739226136129019,0.504045788292233,6.05702647480673e-21
13,SUMO2,1.45056782015618e-22,-0.410755961533674,-0.331147838130525,-0.490364084936823,1.93037102220784e-19
14,GKAP1,7.04086950209256e-22,-0.6942411067737,-0.550972779453614,-0.837509434093786,8.70050302758581e-19
15,SCG2,4.19175962109731e-21,0.605899134766919,0.733031607161265,0.478766662372574,4.83449609633223e-18
16,C2CD4B,1.24158381108324e-20,0.770933379958254,0.929080890658489,0.612785869258019,1.34246249573376e-17
17,BTF3,5.4342273291085e-20,-0.366495084645583,-0.290175336857908,-0.442814832433258,5.53012545844571e-17
18,HMGA1,8.33446445910306e-20,-0.548229320041714,-0.431914585821988,-0.66454405426144,8.01034639680461e-17
