,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,HES6,3.21958770290636e-76,0.592274446486127,0.652540446174156,0.532008446798098,5.56988672602801e-72
2,IGFBP2,1.84056061330884e-21,0.336989113189519,0.403874859453118,0.27010336692592,1.59208493051215e-17
3,CALCA,1.42968821097164e-20,-0.271415666899204,-0.224275346307457,-0.318555987490952,8.12449207374325e-17
4,PPP1R17,1.87849527716607e-20,0.367448146542812,0.440665927024609,0.294230366061016,8.12449207374325e-17
5,CHST8,1.11412454815657e-18,0.282876833776979,0.34108180420536,0.224671863348598,3.85487093662172e-15
6,GADD45GIP1,1.59334664274435e-18,0.226729743119493,0.276588720404657,0.176870765834328,4.59414948657954e-15
7,RAMP1,3.00276708469527e-18,0.320541548030018,0.389694704799798,0.251388391260239,7.42112436646118e-15
8,PTTG1,4.48063050889014e-18,-0.442842417388173,-0.352095671010507,-0.533589163765839,9.68936347547494e-15
9,PHOX2B,6.24431572096206e-18,0.440862809322839,0.533702969391594,0.348022649254084,1.20029624414048e-14
10,GLIPR2,7.53401389987599e-18,0.26700015365837,0.328001986870525,0.205998320446216,1.30338440467855e-14
11,KLHL32,1.02045822434509e-17,0.432579670708822,0.542936620064145,0.322222721353499,1.60490248010637e-14
12,LSAMP,4.85317049630715e-17,0.273525150833717,0.33287045792539,0.214179843742044,6.99665413217614e-14
13,ARG2,8.00563190602317e-17,-0.259734104549967,-0.201807239294765,-0.317660969805169,1.06536486134001e-13
14,CENPF,1.07224260929739e-16,-0.47809986643646,-0.375495135252495,-0.580704597620425,1.32498551006034e-13
15,TROAP,6.61828412704498e-16,-0.22657678861423,-0.17802066752905,-0.275132909699411,7.63308769319188e-13
16,CDC20,1.2476067665487e-15,-0.218560757551474,-0.175825995488759,-0.261295519614189,1.34897481633079e-12
17,CCNB2,1.50137199258965e-15,-0.24016751433837,-0.186320513065329,-0.294014515611411,1.52786679245888e-12
18,PLK1,2.67000288346907e-15,-0.179030425315365,-0.143761137449694,-0.214299713181036,2.56616943800082e-12
19,ALCAM,3.53645960013758e-15,0.33899582387157,0.426377461717415,0.251614186025726,3.22003953065159e-12
20,ADAMTS5,4.93673275682746e-15,0.304362450458713,0.376458344105052,0.232266556812374,4.27027383465576e-12
21,ASPM,2.42225253376059e-14,-0.226067915749873,-0.177775619061327,-0.274360212438418,1.9522851339359e-11
22,NKX2-2,2.4826747367971e-14,0.29469135735876,0.367091638265329,0.222291076452191,1.9522851339359e-11
23,H3F3A,3.25504161965179e-14,0.164629662435154,0.206217603386312,0.123041721483995,2.44465631826818e-11
24,HSPA5,3.39143073054545e-14,-0.266624717220323,-0.199503218331732,-0.333746216108915,2.44465631826818e-11
25,TOP2A,4.57904369302576e-14,-0.412797060086707,-0.31492279716363,-0.510671323009783,3.16869823557382e-11
26,DNAJC15,4.88467472020058e-14,0.195917943778822,0.244227695309058,0.147608192248586,3.25018740997962e-11
27,TMEM5,1.18223793169232e-13,0.258018156902541,0.321195478979052,0.19484083482603,7.57508008084336e-11
28,ACLY,1.33775456181431e-13,0.210317017613106,0.262680747055791,0.15795328817042,8.265412114067e-11
29,POLR2L,2.83793202706004e-13,0.214473970700359,0.268249280840851,0.160698660559868,1.69297324372892e-10
30,CENPA,3.28103655171366e-13,-0.144140078460502,-0.112323500194402,-0.175956656726602,1.89206441148821e-10
31,UBE2C,4.02365696913518e-13,-0.336685526629436,-0.247541113422465,-0.425829939836407,2.24546017954964e-10
32,CDKN3,5.21073830660301e-13,-0.275365014940144,-0.209834672482713,-0.340895357397575,2.81705539700725e-10
33,DEPDC1,5.88090003795467e-13,-0.117072353864441,-0.0893035360002247,-0.144841171728657,3.08301729262472e-10
34,NEK2,7.68041606583704e-13,-0.206393854252307,-0.157652049402453,-0.255135659102161,3.90797640997002e-10
35,ECT2,9.15646320142832e-13,-0.155438380098446,-0.11120185135485,-0.199674908842042,4.52590895384886e-10
36,KIF4A,1.15793666842505e-12,-0.136346425855179,-0.102031911366785,-0.170660940343573,5.56452898993148e-10
37,CCNB1,1.33304577021654e-12,-0.231234586771203,-0.163017848481649,-0.299451325060757,6.2328896823638e-10
38,HMMR,1.58430019669285e-12,-0.135640587409449,-0.103952133676758,-0.16732904114214,7.21273510599641e-10
39,KNSTRN,2.57431410368336e-12,-0.155291128391361,-0.117339932377638,-0.193242324405083,1.14193933317236e-09
40,CENPE,2.6413963111791e-12,-0.12554306858378,-0.0967632916320699,-0.15432284553549,1.14205720012065e-09
41,KIF14,2.70660954941888e-12,-0.154363373161977,-0.117085690655371,-0.191641055668584,1.14205720012065e-09
42,TRIB3,3.03341160873253e-12,-0.249400548623856,-0.179627115891964,-0.319173981355749,1.24947668645412e-09
43,CDCA8,3.1694147624416e-12,-0.115530419064316,-0.0888570129633099,-0.142203825165322,1.27513663698232e-09
44,TAGLN3,4.45606076134369e-12,0.233829347707403,0.297410817730029,0.170247877684777,1.75204207207377e-09
45,AR,6.89359340527056e-12,0.234053234308693,0.29645260813365,0.171653860483735,2.65020368691512e-09
46,AURKA,1.00172733124954e-11,-0.152079886035699,-0.115779927250223,-0.188379844821175,3.76736583274283e-09
47,TPX2,1.15532924132706e-11,-0.244019547969925,-0.184196807876518,-0.303842288063333,4.25259486701237e-09
48,PRDX1,1.35569780416525e-11,0.205928387791966,0.262491220151387,0.149365555432545,4.88616083584559e-09
49,PEPD,1.42588559656e-11,0.200022995187588,0.253836048931385,0.14620994144379,4.99534089800145e-09
50,SYNGR4,1.44374014393106e-11,0.264637559485914,0.335797366195259,0.19347775277657,4.99534089800145e-09
51,CGA,1.67597622006176e-11,-0.243839313212458,-0.186496561238031,-0.301182065186886,5.68517423668007e-09
52,SERPINE2,1.83986657519253e-11,0.25420169291801,0.324148931035158,0.184254454800862,6.12109456746746e-09
53,CBFA2T3,2.7219927298854e-11,0.22009035862726,0.283113007193397,0.157067710061124,8.8849951371731e-09
54,PPP1R15A,3.86630841362884e-11,-0.273215986854569,-0.197475783547519,-0.348956190161618,1.23865065844035e-08
