index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
CHGB	CHGB	3.777660041121139e-139	1.8535581567306398	1.9874290383437698	1.7196872751175099	6.535351871139568e-135	CHGB	1.8535581567306398	3.777660041121139e-139	4.047446	459.8305123126718
TPH1	TPH1	3.77707258530321e-43	1.32147314823262	1.4889187566236899	1.15402753984154	3.26716778628728e-39	TPH1	1.32147314823262	3.77707258530321e-43	1.4680955	140.9256395713452
NPW	NPW	7.712135164360178e-43	1.18590450242011	1.3680791884124	1.0037298164278199	4.44733127811437e-39	NPW	1.18590450242011	7.712135164360178e-43	1.4356968	139.8957777434171
CGA	CGA	1.5042391276390301e-37	1.2815217282685099	1.53040696758645	1.03263648895057	5.20466738163105e-34	CGA	1.2815217282685099	1.5042391276390301e-37	0.45861816	122.3223055815587
CHGA	CHGA	6.67395687064194e-33	1.3473139829993301	1.56086346235722	1.1337645036414299	1.9243242310350895e-29	CHGA	1.3473139829993301	6.67395687064194e-33	4.8212104	106.88508476791407
TIMP1	TIMP1	2.6957694769993696e-30	0.7798279531186929	0.893980265039298	0.665675641198088	6.6624017074413e-27	TIMP1	0.7798279531186929	2.6957694769993696e-30	1.1124784	98.22714571382852
CST3	CST3	4.20140564726479e-24	0.621635962210626	0.7392261361290191	0.504045788292233	6.057026474806729e-21	CST3	0.621635962210626	4.20140564726479e-24	4.1117806	77.65540219200916
SCG2	SCG2	4.19175962109731e-21	0.6058991347669189	0.733031607161265	0.478766662372574	4.83449609633223e-18	SCG2	0.6058991347669189	4.19175962109731e-21	1.2887458	67.69293400557656
C2CD4B	C2CD4B	1.2415838110832399e-20	0.7709333799582541	0.929080890658489	0.612785869258019	1.34246249573376e-17	C2CD4B	0.7709333799582541	1.2415838110832399e-20	1.3039219	66.1263802461777
PEG10	PEG10	1.76057678407657e-17	0.685541353463442	0.836627161669671	0.5344555452572141	1.2690824318551901e-14	PEG10	0.685541353463442	1.76057678407657e-17	3.294767	55.65672946421935
PCSK1N	PCSK1N	8.37661216913282e-15	0.647936177580578	0.807319701275419	0.48855265388573704	3.2935316028635802e-12	PCSK1N	0.647936177580578	8.37661216913282e-15	4.807084	46.76255454394766
TOP2A	TOP2A	2.91372445853423e-11	-0.6599717008528821	-0.544228768199442	-0.7757146335063221	5.66375653175755e-09	TOP2A	-0.6599717008528821	2.91372445853423e-11	1.148481	-34.998344590895904
UBE2S	UBE2S	1.35670922052471e-11	-0.613955955905482	-0.44298084276063204	-0.784931069050332	2.95360902423868e-09	UBE2S	-0.613955955905482	1.35670922052471e-11	2.969229	-36.101097498434974
ATF5	ATF5	4.95632780078008e-12	-0.660765592133955	-0.482659116810621	-0.8388720674572879	1.19089542990966e-09	ATF5	-0.660765592133955	4.95632780078008e-12	2.8654633	-37.55386553129077
UBE2C	UBE2C	1.50077527828444e-12	-0.608089362280139	-0.516178586156331	-0.700000138403947	3.93385035065466e-10	UBE2C	-0.608089362280139	1.50077527828444e-12	0.9666119	-39.277429170468
CKS1B	CKS1B	1.04913370563593e-12	-0.5965068500066729	-0.484427703146192	-0.7085859968671541	2.97541198483631e-10	CKS1B	-0.5965068500066729	1.04913370563593e-12	1.0998168	-39.793938586409396
TUBA1B	TUBA1B	5.41690239489197e-13	-0.686184070393028	-0.5063391763598301	-0.866028964426227	1.61573123157984e-10	TUBA1B	-0.686184070393028	5.41690239489197e-13	3.5540535	-40.74759713786685
HMGB2	HMGB2	9.31811285950951e-15	-0.65965633945238	-0.52957480828149	-0.7897378706232699	3.5115393993806605e-12	HMGB2	-0.65965633945238	9.31811285950951e-15	1.3897702	-46.60888361906404
SERPINE2	SERPINE2	3.14879481490754e-18	-0.6315336313607061	-0.49356917671745704	-0.769498086003955	2.5940071570428798e-15	SERPINE2	-0.6315336313607061	3.14879481490754e-18	2.801334	-58.13990595785389
GKAP1	GKAP1	7.040869502092559e-22	-0.6942411067737	-0.550972779453614	-0.8375094340937859	8.700503027585808e-19	GKAP1	-0.6942411067737	7.040869502092559e-22	2.8970733	-70.26666448410016
TUBB	TUBB	6.06224906202892e-26	-1.03732453545338	-0.8622911068549121	-1.2123579640518403	1.0487690877309999e-22	TUBB	-1.03732453545338	6.06224906202892e-26	2.606175	-83.77027734190848
STMN1	STMN1	3.6866792754015295e-30	-0.762392647232686	-0.633220292702455	-0.8915650017629159	7.972443933055809e-27	STMN1	-0.762392647232686	3.6866792754015295e-30	3.9012022	-97.7755209327424
