,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,SEC11C,8.39538759894228e-22,-0.508236184131083,-0.409492833086732,-0.606979535175435,1.13236987934533e-17
2,GRP,1.4874712671737e-17,-0.720824813347546,-0.574190143106485,-0.867459483588606,1.00315062258194e-13
3,HMGN2,3.24228893503792e-14,-0.351486565917734,-0.265087280638013,-0.437885851197454,1.45773310519305e-10
4,MEST,2.6786603861395e-12,0.340215520559582,0.430359933203268,0.250071107915896,9.0324428220624e-09
5,LDHA,3.473698633119e-12,-0.439529933817686,-0.311934983037962,-0.56712488459741,9.37064943270182e-09
6,NUCKS1,5.36385896902532e-12,-0.379555156218654,-0.274390102881351,-0.484720209555957,1.20579549623689e-08
7,CENPW,1.10932529335419e-10,-0.348132663537994,-0.258727203446234,-0.437538123629755,1.94091255171014e-07
8,PBK,1.15119368428834e-10,-0.257564488498487,-0.190248794541907,-0.324880182455068,1.94091255171014e-07
9,MZT1,3.81776928517946e-10,-0.321007420872524,-0.228739331460349,-0.413275510284698,5.72156356872229e-07
10,CALM1,1.0056919541377e-09,0.251407520260027,0.329451275043049,0.173363765477005,1.35179276782188e-06
11,PRC1,1.10244072108842e-09,-0.33103041144036,-0.24246524086948,-0.419595582011241,1.35179276782188e-06
12,TPX2,2.44188736436516e-09,-0.216250612018358,-0.15963402608633,-0.272867197950385,2.65045471226029e-06
13,TROAP,2.55456044331137e-09,-0.232727059967618,-0.166419692043002,-0.299034427892234,2.65045471226029e-06
14,MAD2L1,2.90730341117634e-09,-0.190428194335587,-0.138906944031465,-0.241949444639709,2.80097917213904e-06
15,UBE2C,1.12715242095344e-08,-0.40815747493592,-0.292706892945438,-0.523608056926402,1.01353545692133e-05
16,CDKN3,2.23383417799622e-08,-0.201832835891486,-0.145496796297983,-0.258168875484989,1.88312221205081e-05
17,SMC4,2.7130626688894e-08,-0.359482578086504,-0.239608363319763,-0.479356792853246,2.15257583988119e-05
18,PTTG1,3.01062392028743e-08,-0.380199280484232,-0.255368886936537,-0.505029674031928,2.25596085760205e-05
19,SKA1,4.30667684607125e-08,-0.101821894536392,-0.0706788506187823,-0.132964938454001,3.05728722630574e-05
20,KIF4A,4.71910314170651e-08,-0.0617221968650562,-0.0404686407272689,-0.0829757530028435,3.18256315876687e-05
21,UCP2,6.74717706845083e-08,-0.284155857321688,-0.188418061178217,-0.379893653465159,4.33361544282213e-05
22,RACGAP1,7.4183294237478e-08,-0.161376233421648,-0.113626036082896,-0.2091264307604,4.54811033034138e-05
23,CKAP2L,1.12833785495002e-07,-0.105299049541823,-0.0698127262546696,-0.140785372828977,6.61696564676775e-05
24,DAPL1,1.17792271689187e-07,0.26975099285147,0.367941333118911,0.17156065258403,6.61992566893232e-05
25,CKS1B,1.27380061040309e-07,-0.346312488593926,-0.235259977770617,-0.457364999417236,6.87240905324676e-05
26,PKM,2.24458937910153e-07,-0.242603634375329,-0.153714929031348,-0.33149233971931,0.000112129709427117
27,TUBB2B,2.20218174841086e-07,0.175126314202967,0.265189741656902,0.0850628867490322,0.000112129709427117
28,BCL2L1,2.86144373898692e-07,0.206967429338997,0.297302176209845,0.116632682468148,0.00013783983268377
29,TOP2A,3.51762603790113e-07,-0.323519079875826,-0.22106481636363,-0.425973343388023,0.000163605999997278
30,SPC25,4.03935720057757e-07,-0.166862618804395,-0.115452564759661,-0.218272672849129,0.000181609499737968
31,KIFC1,4.3255754373362e-07,-0.131140871787236,-0.0880829974192726,-0.1741987461552,0.000188204391931583
32,KIF2C,4.50451313517527e-07,-0.09737556011658,-0.0661604303764988,-0.128590689856661,0.000189865228647638
33,GTF2IRD1,4.68292539629536e-07,0.0856345022575438,0.127028723381519,0.044240281133569,0.000191403932561309
34,CENPF,6.40153956668349e-07,-0.262757089792299,-0.179734741237054,-0.345779438347544,0.000253952840221844
35,ECT2,7.03368121893094e-07,-0.129962339598349,-0.0876900531275079,-0.17223462606919,0.000271057977945544
36,CALM2,7.45803174761311e-07,-0.240002109508369,-0.149692459290088,-0.33031175972665,0.000279427589477238
37,MAF1,8.42379043743427e-07,0.187462870617144,0.2896730082908,0.0852527329434888,0.000307081311946253
38,DDX5,9.92195112939637e-07,0.198968685327718,0.273742527887113,0.124194842768323,0.000352177044298153
39,MAP1B,1.09027543136902e-06,0.237199981550918,0.326033413955728,0.148366549146108,0.000377067564571933
40,HMGB2,1.25212319282294e-06,-0.318465526563638,-0.181810103050073,-0.455120950077204,0.000422215940619895
41,KIAA1524,1.29638798586162e-06,-0.0917255481806314,-0.0617744997700381,-0.121676596591225,0.000426480028129305
42,RBP1,1.47549813467708e-06,0.230127536806974,0.327932050502413,0.132323023111535,0.000473845686679154
43,CCNB2,1.64877914335276e-06,-0.151152618821234,-0.102606487597487,-0.199698750044982,0.000517179839198651
44,NUSAP1,1.73309651227065e-06,-0.230149700468247,-0.149913652084529,-0.310385748851964,0.000531272858125148
45,AURKA,1.84405823107214e-06,-0.0989071332796113,-0.0667202782143047,-0.131093988344918,0.000549536702769994
