,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,GRP,0,1.47928349822014,1.54945996901762,1.40910702742266,0
2,SCG5,1.42849228768811e-68,0.458650473305782,0.506246114192056,0.411054832419508,1.15972146375959e-64
3,SEC11C,4.6731183364858e-64,0.51975319728314,0.579540527528461,0.459965867037819,2.52924741431733e-60
4,CD24,1.83259922276002e-56,0.357643975523129,0.401936965686146,0.313350985360113,7.43897839498862e-53
5,NAXE,4.8384895417578e-55,0.389733826795287,0.436774008027623,0.342693645562951,1.57125109379043e-51
6,DLL3,3.13574792586197e-45,0.351710557683446,0.395718154219619,0.307702961147273,8.4858565120368e-42
7,MDK,7.35300972873544e-41,0.303199327883518,0.346971518032804,0.259427137734232,1.70558312807825e-37
8,DPYSL3,1.73713808514929e-40,0.281405441922564,0.320218359863289,0.242592523981839,3.52573888607112e-37
9,TREM1,3.5997813424535e-40,-0.323968757837247,-0.288160170666346,-0.359777345008148,6.49440551749084e-37
10,ARHGDIB,5.60392870448424e-38,-0.243748455991567,-0.216639259384241,-0.270857652598894,9.09909903747106e-35
11,PON3,5.68624627549105e-37,0.301889087381424,0.346123579472893,0.257654595289955,8.39341643410438e-34
12,RP11-94M14.2,2.32248274428785e-36,-0.298949469513373,-0.259721094967523,-0.338177844059222,3.14251269325015e-33
13,SAT1,3.15096653268885e-35,-0.38393853284547,-0.324321838840464,-0.443555226850476,3.93555719932838e-32
14,BAALC,9.77055856433433e-35,-0.304529346052721,-0.262201225375607,-0.346857466729835,1.13317542435069e-31
15,FABP5,2.384395823629e-34,-0.409820578177711,-0.343526995748076,-0.476114160607347,2.58102899921761e-31
16,AKAP12,4.94254463166188e-34,-0.360017868730374,-0.312395890692137,-0.407639846768612,5.01575607401837e-31
17,PHGR1,3.12581285865893e-33,0.406626639671488,0.467131347286367,0.34612193205661,2.98551902270853e-30
18,WFDC2,2.10914207508489e-31,0.278330446038412,0.32486894350892,0.231791948567904,1.9025633262863e-28
19,FST,5.99350384388374e-31,-0.24197216622588,-0.209787610387924,-0.274156722063836,5.12192220595475e-28
20,S100A10,8.31954332534863e-31,-0.304453912034579,-0.259961082551221,-0.348946741517937,6.75422124868429e-28
21,CRIP2,1.50276916163549e-29,0.251937397428203,0.294522417202407,0.209352377653998,1.16192680368931e-26
22,BCAM,1.90204620149906e-29,0.272406089216374,0.316853259722567,0.227958918710182,1.40379655335183e-26
23,PCSK2,6.73922291572025e-29,0.277513586358747,0.322386832614044,0.232640340103451,4.75759836880651e-26
24,CYBA,1.10109027184055e-28,0.266849113137388,0.309983573283543,0.223714652991234,7.44933447661462e-26
25,SIGLEC15,4.85150804030064e-28,-0.301219320486747,-0.252859496068232,-0.349579144905263,3.15095744201446e-25
26,IGSF21,2.40492471473078e-27,0.143504412853806,0.174711326952593,0.112297498755019,1.50187548434937e-24
