index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
MAD2L2	MAD2L2	0.0	0.8390124846464899	0.8888067871682459	0.789218182124734	0.0	MAD2L2	0.8390124846464899	2.77e-322	0.9735323	1068.1926450779424
KIFC1	KIFC1	0.0	0.941891047411481	0.996897273958942	0.8868848208640191	0.0	KIFC1	0.941891047411481	2.77e-322	0.18632847	1068.1926450779424
NUF2	NUF2	0.0	1.14886156499435	1.2120447210391398	1.0856784089495501	0.0	NUF2	1.14886156499435	2.77e-322	0.1746936	1068.1926450779424
NUCKS1	NUCKS1	0.0	0.8922656118489691	0.935951812641402	0.8485794110565351	0.0	NUCKS1	0.8922656118489691	2.77e-322	1.8051053	1068.1926450779424
NEK2	NEK2	0.0	0.8427412800515071	0.904561271480429	0.780921288622586	0.0	NEK2	0.8427412800515071	2.77e-322	0.1436887	1068.1926450779424
NDC80	NDC80	0.0	1.1874041284399801	1.25083164418953	1.12397661269043	0.0	NDC80	1.1874041284399801	2.77e-322	0.18819058	1068.1926450779424
MZT2B	MZT2B	0.0	0.7442716361366709	0.78522285249396	0.703320419779383	0.0	MZT2B	0.7442716361366709	2.77e-322	1.8976097	1068.1926450779424
MZT2A	MZT2A	0.0	0.7894553241434759	0.835278644803655	0.7436320034832969	0.0	MZT2A	0.7894553241434759	2.77e-322	1.3360467	1068.1926450779424
MND1	MND1	0.0	0.961709865029318	1.01678591562603	0.906633814432602	0.0	MND1	0.961709865029318	2.77e-322	0.18418236	1068.1926450779424
MKI67	MKI67	0.0	0.684451119936992	0.7398207845854791	0.629081455288504	0.0	MKI67	0.684451119936992	2.77e-322	0.13626485	1068.1926450779424
ACYP1	ACYP1	0.0	0.837970101057149	0.893915463717397	0.7820247383969019	0.0	ACYP1	0.837970101057149	2.77e-322	0.96293944	1068.1926450779424
MAD2L1	MAD2L1	0.0	1.34222225506259	1.3922380362990001	1.29220647382618	0.0	MAD2L1	1.34222225506259	2.77e-322	0.38459572	1068.1926450779424
KPNA2	KPNA2	0.0	1.2061321078361202	1.27578570488649	1.13647851078575	0.0	KPNA2	1.2061321078361202	2.77e-322	0.60352486	1068.1926450779424
KNSTRN	KNSTRN	0.0	0.8738235156277611	0.933003944188749	0.8146430870667729	0.0	KNSTRN	0.8738235156277611	2.77e-322	0.23516072	1068.1926450779424
KIF23	KIF23	0.0	0.849370068840145	0.911084094312357	0.787656043367932	0.0	KIF23	0.849370068840145	2.77e-322	0.13702506	1068.1926450779424
OIP5	OIP5	0.0	0.59518896244468	0.644038496648852	0.546339428240508	0.0	OIP5	0.59518896244468	2.77e-322	0.13322768	1068.1926450779424
KIF20B	KIF20B	0.0	1.16997573040676	1.22842227857352	1.11152918223999	0.0	KIF20B	1.16997573040676	2.77e-322	0.405412	1068.1926450779424
KIAA0101	KIAA0101	0.0	1.26121084328877	1.34670412637238	1.17571756020516	0.0	KIAA0101	1.26121084328877	2.77e-322	0.3639073	1068.1926450779424
HN1	HN1	0.0	1.23745080858085	1.29143752306445	1.1834640940972598	0.0	HN1	1.23745080858085	2.77e-322	1.0668936	1068.1926450779424
HMMR	HMMR	0.0	0.730049858336315	0.789016162227937	0.671083554444694	0.0	HMMR	0.730049858336315	2.77e-322	0.13086802	1068.1926450779424
HMGN2	HMGN2	0.0	1.13002878052284	1.17004782598756	1.0900097350581102	0.0	HMGN2	1.13002878052284	2.77e-322	3.550146	1068.1926450779424
HMGB3	HMGB3	0.0	1.32892655497314	1.3748372540280602	1.2830158559182299	0.0	HMGB3	1.32892655497314	2.77e-322	1.0215114	1068.1926450779424
HMGB2	HMGB2	0.0	1.87369912331724	1.9254181681582	1.82198007847628	0.0	HMGB2	1.87369912331724	2.77e-322	1.5421759	1068.1926450779424
HMGB1	HMGB1	0.0	1.0889068087292901	1.12558671480516	1.05222690265342	0.0	HMGB1	1.0889068087292901	2.77e-322	2.2466228	1068.1926450779424
HIST1H4C	HIST1H4C	0.0	1.6206267784711	1.6958387749956598	1.5454147819465403	0.0	HIST1H4C	1.6206267784711	2.77e-322	1.9676396	1068.1926450779424
HIST1H1C	HIST1H1C	0.0	1.59252681481536	1.6831942821334698	1.50185934749726	0.0	HIST1H1C	1.59252681481536	2.77e-322	1.0932927	1068.1926450779424
H2AFZ	H2AFZ	0.0	1.3633259409454297	1.4066358649379098	1.32001601695296	0.0	H2AFZ	1.3633259409454297	2.77e-322	2.3150687	1068.1926450779424
H2AFX	H2AFX	0.0	0.9655975994348149	1.01699558057987	0.91419961828976	0.0	H2AFX	0.9655975994348149	2.77e-322	0.50687873	1068.1926450779424
NUSAP1	NUSAP1	0.0	1.6831042434781498	1.74442580125819	1.6217826856981101	0.0	NUSAP1	1.6831042434781498	2.77e-322	0.36480394	1068.1926450779424
PBK	PBK	0.0	1.15449122385514	1.21445123222793	1.0945312154823599	0.0	PBK	1.15449122385514	2.77e-322	0.1894849	1068.1926450779424
GTSE1	GTSE1	0.0	0.8604947738450229	0.916441433976955	0.8045481137130921	0.0	GTSE1	0.8604947738450229	2.77e-322	0.12819172	1068.1926450779424
SPC25	SPC25	0.0	0.958747811618373	1.01505863199429	0.9024369912424509	0.0	SPC25	0.958747811618373	2.77e-322	0.23955506	1068.1926450779424
UBE2T	UBE2T	0.0	1.7524503244421399	1.80390065483556	1.70099999404872	0.0	UBE2T	1.7524503244421399	2.77e-322	0.6770192	1068.1926450779424
UBE2S	UBE2S	0.0	1.57594886618994	1.6345156178057398	1.51738211457415	0.0	UBE2S	1.57594886618994	2.77e-322	1.6849885	1068.1926450779424
UBE2C	UBE2C	0.0	2.6955062331586004	2.7747567520503904	2.61625571426682	0.0	UBE2C	2.6955062331586004	2.77e-322	0.55174524	1068.1926450779424
TUBB4B	TUBB4B	0.0	0.95630219032086	1.0122492869800601	0.9003550936616659	0.0	TUBB4B	0.95630219032086	2.77e-322	1.7559866	1068.1926450779424
TUBB	TUBB	0.0	1.4142922152339599	1.46696863226665	1.36161579820128	0.0	TUBB	1.4142922152339599	2.77e-322	2.4444377	1068.1926450779424
TUBA1C	TUBA1C	0.0	1.15597326014905	1.2103707649631998	1.1015757553349	0.0	TUBA1C	1.15597326014905	2.77e-322	1.1303263	1068.1926450779424
TUBA1B	TUBA1B	0.0	1.70949546775652	1.75662078682433	1.66237014868872	0.0	TUBA1B	1.70949546775652	2.77e-322	3.2643611	1068.1926450779424
TROAP	TROAP	0.0	1.48339432723237	1.54926934283571	1.41751931162902	0.0	TROAP	1.48339432723237	2.77e-322	0.2585355	1068.1926450779424
TPX2	TPX2	0.0	1.10316244023401	1.16068341796128	1.04564146250673	0.0	TPX2	1.10316244023401	2.77e-322	0.20183718	1068.1926450779424
TOP2A	TOP2A	0.0	1.69202689663335	1.7546142858370801	1.62943950742963	0.0	TOP2A	1.69202689663335	2.77e-322	0.3330613	1068.1926450779424
TK1	TK1	0.0	1.23136131408669	1.2952459330742	1.16747669509919	0.0	TK1	1.23136131408669	2.77e-322	0.37066805	1068.1926450779424
STMN1	STMN1	0.0	1.5279449070578401	1.57035190492361	1.48553790919206	0.0	STMN1	1.5279449070578401	2.77e-322	3.5046847	1068.1926450779424
SMC4	SMC4	0.0	0.970166229080692	1.0209709780913299	0.919361480070049	0.0	SMC4	0.970166229080692	2.77e-322	0.48867512	1068.1926450779424
PHF19	PHF19	2.77e-322	0.738571594637397	0.788419110201823	0.6887240790729721	4.779e-320	PHF19	0.738571594637397	2.77e-322	0.34854555	1068.1926450779424
SMC2	SMC2	0.0	0.8266353931811149	0.879002181900746	0.7742686044614829	0.0	SMC2	0.8266353931811149	2.77e-322	0.40418404	1068.1926450779424
SKA2	SKA2	0.0	0.9614198272746309	1.0114644942370101	0.9113751603122551	0.0	SKA2	0.9614198272746309	2.77e-322	0.34191427	1068.1926450779424
SGO1	SGO1	0.0	0.7954142044966771	0.8525239359602609	0.7383044730330931	0.0	SGO1	0.7954142044966771	2.77e-322	0.12584397	1068.1926450779424
RRM2	RRM2	0.0	0.8306998192566049	0.9062152263059309	0.755184412207279	0.0	RRM2	0.8306998192566049	2.77e-322	0.1804356	1068.1926450779424
RPRML	RPRML	0.0	0.930926951049447	0.9887652206469529	0.8730886814519421	0.0	RPRML	0.930926951049447	2.77e-322	1.0001235	1068.1926450779424
RHEB	RHEB	0.0	1.10417326541534	1.1440765326918	1.06426999813889	0.0	RHEB	1.10417326541534	2.77e-322	1.6311655	1068.1926450779424
RAD51AP1	RAD51AP1	0.0	1.1001703902954099	1.16110223857584	1.0392385420149801	0.0	RAD51AP1	1.1001703902954099	2.77e-322	0.3468395	1068.1926450779424
RAD21	RAD21	0.0	0.993454633410071	1.04252516251361	0.9443841043065341	0.0	RAD21	0.993454633410071	2.77e-322	0.85826993	1068.1926450779424
RACGAP1	RACGAP1	0.0	1.02482871242217	1.0806300239616802	0.969027400882664	0.0	RACGAP1	1.02482871242217	2.77e-322	0.19607984	1068.1926450779424
PTTG1	PTTG1	0.0	1.99218333563169	2.0504236485418303	1.9339430227215502	0.0	PTTG1	1.99218333563169	2.77e-322	1.0754776	1068.1926450779424
PRC1	PRC1	0.0	1.35006921448749	1.40174499198138	1.29839343699361	0.0	PRC1	1.35006921448749	2.77e-322	0.34766582	1068.1926450779424
PLK1	PLK1	0.0	0.831380651791281	0.9039899314955859	0.7587713720869771	0.0	PLK1	0.831380651791281	2.77e-322	0.12691084	1068.1926450779424
H2AFV	H2AFV	0.0	1.0184010916672	1.0597107664058498	0.977091416928553	0.0	H2AFV	1.0184010916672	2.77e-322	1.6932951	1068.1926450779424
ZWINT	ZWINT	0.0	1.2679097410802802	1.3274293070293302	1.2083901751312198	0.0	ZWINT	1.2679097410802802	2.77e-322	0.2821985	1068.1926450779424
CDCA8	CDCA8	0.0	0.641884221814183	0.699070566275429	0.584697877352936	0.0	CDCA8	0.641884221814183	2.77e-322	0.113922924	1068.1926450779424
CKS2	CKS2	0.0	1.74220605722615	1.7963949830417099	1.6880171314106003	0.0	CKS2	1.74220605722615	2.77e-322	2.0090055	1068.1926450779424
AURKB	AURKB	0.0	1.0280223927315302	1.08946887255701	0.966575912906045	0.0	AURKB	1.0280223927315302	2.77e-322	0.15069833	1068.1926450779424
CKS1B	CKS1B	0.0	1.60121983507884	1.65201074563992	1.55042892451776	0.0	CKS1B	1.60121983507884	2.77e-322	1.1913611	1068.1926450779424
ASPM	ASPM	0.0	0.7919993025385691	0.850905389146322	0.7330932159308159	0.0	ASPM	0.7919993025385691	2.77e-322	0.15586297	1068.1926450779424
ASF1B	ASF1B	0.0	1.0644219765151	1.12555800166853	1.00328595136168	0.0	ASF1B	1.0644219765151	2.77e-322	0.2914633	1068.1926450779424
ARL6IP1	ARL6IP1	0.0	1.1790054156443202	1.2270325385293102	1.1309782927593202	0.0	ARL6IP1	1.1790054156443202	2.77e-322	1.8677623	1068.1926450779424
CCNB2	CCNB2	0.0	1.50213087940774	1.5691691354533503	1.4350926233621397	0.0	CCNB2	1.50213087940774	2.77e-322	0.24783403	1068.1926450779424
CRNDE	CRNDE	0.0	0.9374691104784889	0.977539253071199	0.897398967885778	0.0	CRNDE	0.9374691104784889	2.77e-322	1.6228288	1068.1926450779424
CALM2	CALM2	0.0	0.759784626381028	0.796449481019325	0.7231197717427321	0.0	CALM2	0.759784626381028	2.77e-322	3.2434485	1068.1926450779424
CEP55	CEP55	0.0	0.899858905376524	0.962750001656073	0.836967809096975	0.0	CEP55	0.899858905376524	2.77e-322	0.14289889	1068.1926450779424
CENPW	CENPW	0.0	1.9929059529697701	2.0441726832956104	1.94163922264393	0.0	CENPW	1.9929059529697701	2.77e-322	0.57516503	1068.1926450779424
CENPF	CENPF	0.0	1.6160371537371498	1.6880413396721297	1.5440329678021698	0.0	CENPF	1.6160371537371498	2.77e-322	0.30438858	1068.1926450779424
