,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,GRP,3.27015329445489e-132,0.695857019598917,0.752914064640229,0.638799974557605,5.3097479042064e-128
2,MDK,4.05519150873654e-44,0.242112275285592,0.275972538996002,0.208252011575182,3.29220722636776e-40
3,CHGA,4.32626504305404e-36,0.248523721804823,0.286537330000103,0.210510113609542,2.34151885013562e-32
4,ASCL1,4.05422425358055e-35,0.224232340122205,0.260837962431545,0.187626717812865,1.64571098013469e-31
5,WFDC2,5.10192421512738e-35,0.225053540527443,0.261242619039314,0.188864462015571,1.65679886962046e-31
6,NAXE,2.01854064094873e-32,0.215910830854115,0.252965337053891,0.17885632465434,5.46250739784742e-29
7,SPINT2,6.6061905884029e-28,0.135082209279846,0.15915952379785,0.111004894761841,1.53235309405568e-24
8,TREM1,8.04079007343104e-28,-0.221448943819185,-0.187246938569521,-0.255650949068848,1.63197885527875e-24
9,TPH1,1.20415836589935e-27,0.255651932655939,0.299923977353618,0.21137988795826,2.17243548745642e-24
10,LYRM5,1.70558187299891e-27,-0.187758317423267,-0.154300033111443,-0.221216601735091,2.76935328718833e-24
11,B2M,2.63179233291507e-27,0.143949306170021,0.170153334319501,0.117745278020541,3.8847647372311e-24
12,DLL3,8.0458046826813e-27,0.190269733955781,0.225041053519351,0.155498414392212,1.08866442193914e-23
13,SLC35E3,6.15690309806768e-26,-0.222064627434151,-0.181018438217472,-0.263110816650829,7.68997196948653e-23
14,SEC11C,1.04907308149948e-24,0.236447186979573,0.283093417180414,0.189800956778732,1.21669997316479e-21
15,CRIP2,1.11069141150852e-23,0.166081679122736,0.198956293516016,0.133207064729456,1.15210289824229e-20
16,HLA-B,1.13528646744329e-23,0.146577300603341,0.17449096580437,0.118663635402312,1.15210289824229e-20
17,FKBP2,1.63030941503493e-23,0.160924175659193,0.192341791460211,0.129506559858176,1.55713729246601e-20
18,MDM1,5.06426427778814e-23,-0.202018852442418,-0.167756488240979,-0.236281216643857,4.56824772658034e-20
19,PHGR1,2.29747241070912e-22,0.235557425733677,0.282971748033981,0.188143103433374,1.96337155435179e-19
20,TFF3,3.01684659457128e-21,0.211325207749196,0.255323308861344,0.167327106637047,2.44922690780269e-18
21,PON3,2.42314922960209e-20,0.148839228730165,0.183199489967968,0.114478967492362,1.87355590671662e-17
22,PAEP,3.53592888542845e-20,-0.208504596178727,-0.171949566860649,-0.245059625496806,2.60967624148644e-17
23,DPYSL3,4.19901811560426e-20,0.153129719795401,0.18439367779745,0.121865761793351,2.96432422361158e-17
24,CD24,2.16675159278726e-19,0.156969211635785,0.191535093802833,0.122403329468736,1.46589773383695e-16
25,PCSK2,2.92202108242226e-19,0.170518951579597,0.206728875062861,0.134309028096333,1.89779425261161e-16
26,ARHGDIB,1.0198707758456e-18,-0.137289506901761,-0.109341171597981,-0.165237842205542,6.36909299515574e-16
27,CCNB2,4.39538457079485e-18,-0.0914638268894676,-0.0744220553624271,-0.108505598416508,2.5525389781194e-15
28,KRAS,4.40174240237378e-18,-0.131592332553928,-0.102649857407882,-0.160534807699973,2.5525389781194e-15
29,HLA-C,5.4161791099351e-18,0.118935903274538,0.147059793279102,0.0908120132699746,3.03250000717297e-15
30,HLA-A,5.75092842057928e-18,0.116756214011779,0.143073998866876,0.0904384291566814,3.11259415883152e-15
31,GTSE1,6.78592074468098e-18,-0.0435234865393631,-0.0360713665444162,-0.0509756065343099,3.55429016552855e-15
32,AURKB,7.36431220007824e-18,-0.051325440672394,-0.0425334276602063,-0.0601174536845816,3.73669803727095e-15
33,CDK4,2.57876863458916e-17,-0.147155409844735,-0.114217535878221,-0.180093283811249,1.26883231272195e-14
34,CDKN3,6.38058549674992e-17,-0.192649204843253,-0.151015508374182,-0.234282901312323,2.96004476316367e-14
35,HMMR,6.24108492209687e-17,-0.0512961583024376,-0.0422952937085828,-0.0602970228962923,2.96004476316367e-14
36,ADIRF,6.73711994250714e-17,0.144244921087203,0.178109287789673,0.110380554384733,3.03862823629135e-14
