,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,IFI27,3.07154451835054e-186,-1.57902901302913,-1.474079603741,-1.68397842231726,4.62267450011756e-182
2,IFI6,1.06595932237057e-125,-1.2163128282834,-1.1173291255215,-1.31529653104531,8.02134390083857e-122
3,IFITM3,6.94077159010185e-121,-1.13994692455873,-1.04548223915022,-1.23441160996725,3.48195374770109e-117
4,B2M,8.27616434036879e-89,-0.551188786708805,-0.499169905785782,-0.603207667631829,3.11390683306376e-85
5,HLA-B,9.03339026518832e-75,-0.622721147901191,-0.558445324362024,-0.686996971440357,2.71905046982168e-71
6,BST2,1.0594164185968e-69,-0.559290906685679,-0.498901757975681,-0.619680055395678,2.65736951664698e-66
7,HLA-C,1.3757873310821e-61,-0.500318847116192,-0.443141544774876,-0.557496149457508,2.95794276182652e-58
8,HLA-A,7.55232600222857e-52,-0.507547542301545,-0.442994540957845,-0.572100543645245,1.42078132916925e-48
9,MX1,9.37029209272486e-52,-0.671029010937348,-0.603680266183073,-0.738377755691622,1.56692106661677e-48
10,HLA-E,1.55494876543524e-46,-0.605774019808266,-0.527466956300783,-0.684081083315749,2.34019789198004e-43
11,LY6E,3.55775835210751e-41,-0.603374713845231,-0.528136287121815,-0.678613140568648,4.86766029083801e-38
12,IFI44L,1.84119482601831e-40,-0.291836026762115,-0.263555355248253,-0.320116698275976,2.3091651776313e-37
13,IFI16,6.14409089493787e-34,-0.504998233303956,-0.426294775437191,-0.583701691170721,7.11296676683192e-31
14,EPSTI1,2.04095610908131e-32,-0.227269350351308,-0.200996232035764,-0.253542468666852,2.1940278172624e-29
15,PSMB9,1.02901828620033e-31,-0.443494382650359,-0.369406683006618,-0.5175820822941,1.03244834715433e-28
16,IRF7,1.14656571378904e-29,-0.404144527548645,-0.337844891367436,-0.470444163729853,1.07848837453282e-26
17,UBE2L6,1.37569188193926e-28,-0.408971826436712,-0.334969348031958,-0.482974304841466,1.21789193077564e-25
18,EEF1B2,4.2350680279031e-27,0.268363314401026,0.315561357393954,0.221165271408098,3.5409874344412e-24
19,LDHB,1.02265237339494e-25,0.243574912635962,0.287613947259702,0.199535878012222,8.10048327347043e-23
20,OAS1,1.27977351795529e-25,-0.322819892249033,-0.272192765090104,-0.373447019407963,9.63029572261354e-23
21,ISG15,5.25071973260839e-24,-0.408892081609148,-0.343445096927546,-0.47433906629075,3.76301580836935e-21
22,GAL,9.61628203499702e-24,0.457440878866343,0.540308596230022,0.374573161502664,6.57841111939569e-21
23,TAP1,2.0641749495913e-23,-0.364982620077643,-0.293286288979261,-0.436678951176025,1.35068839092822e-20
24,IFIT1,2.6134619002102e-23,-0.233820018329369,-0.20000003941094,-0.267639997247797,1.61360044225482e-20
25,RNF213,2.6803994057389e-23,-0.320788511755444,-0.267618595790336,-0.373958427720552,1.61360044225482e-20
26,IFI44,3.04339734691614e-22,-0.295827493393023,-0.244703228873546,-0.3469517579125,1.761658848888e-19
27,PLSCR1,8.16384163580134e-22,-0.340535244614438,-0.277997157522809,-0.403073331706067,4.55058580069667e-19
28,RANBP1,3.50987586153523e-21,0.253996510228835,0.304889676416019,0.203103344041651,1.88655827557519e-18
29,HSPD1,1.14848892139859e-20,0.206567485038855,0.249499933523387,0.163635036554324,5.96026147139611e-18
30,UQCRH,1.35302455878416e-20,0.154804961430713,0.186856982611871,0.122752940249555,6.78767320323389e-18
31,FABP5,6.64907710243329e-20,0.298240362170186,0.358951927449264,0.237528796891107,3.22801969005229e-17
32,SP100,7.11525079169349e-20,-0.1986181813284,-0.166395080746772,-0.230841281910027,3.34639138796834e-17
33,USP18,3.31097404667708e-19,-0.327745338587511,-0.256410125279242,-0.39908055189578,1.51000483037848e-16
34,STAT1,8.75072194948184e-19,-0.295155030069092,-0.235318575615413,-0.354991484522771,3.87348133352064e-16
35,XAF1,9.26862630365495e-19,-0.0887640713405634,-0.0746337570902925,-0.102894385590834,3.98550931057163e-16
36,GSTP1,1.32590060844731e-18,0.202435743968846,0.247388018217795,0.157483469719897,5.54300115475891e-16
37,NDUFA4,5.65907747496069e-18,0.272072516060015,0.331488536860549,0.212656495259481,2.30186799995023e-15
38,PARP14,2.25100926093188e-17,-0.286954960247313,-0.223399421764524,-0.350510498730102,8.91518141500654e-15
39,HIST3H2A,4.37090760582413e-17,-0.324384643164514,-0.246203297140318,-0.402565989188711,1.68672203763213e-14
40,C1QBP,5.6689089734021e-17,0.226937842788676,0.27758187427118,0.176293811306172,2.13292700124254e-14
41,HERC6,6.54956543946759e-17,-0.125230424341217,-0.10349711504151,-0.146963733640924,2.40416975278018e-14
42,SNRPE,9.81830899970997e-17,0.165276142981623,0.203699752679234,0.126852533284012,3.51822739156274e-14
43,PARP9,2.1729238822401e-16,-0.215185153424014,-0.167379227912806,-0.262991078935222,7.60523358784036e-14
44,OPTN,3.17623011040651e-16,-0.279737078891258,-0.215728617733009,-0.343745540049507,1.08641507185495e-13
45,YBX1,7.43033861684609e-16,0.146358163657241,0.180625405849578,0.112090921464904,2.48503547074519e-13
46,IFIT3,1.04769289431206e-15,-0.168811453544915,-0.13820476143035,-0.19941814565948,3.42777783899924e-13
47,SAMD9,1.55721010120309e-15,-0.24602068064695,-0.192636599927509,-0.299404761366392,4.98638553683116e-13
48,H1F0,1.79455014034661e-15,-0.31342237996015,-0.245411082554023,-0.381433677366277,5.62666241921176e-13
49,GCSH,2.29937991671225e-15,0.258684455834864,0.318763790063659,0.19860512160607,6.93023789028869e-13
50,H3F3B,2.30240461471385e-15,-0.203125945407384,-0.15493497848329,-0.251316912331479,6.93023789028869e-13
51,HERC5,2.82554126213722e-15,-0.240154374695672,-0.188150042863433,-0.292158706527911,8.3381168617971e-13
52,RARRES3,3.73856790293811e-15,-0.175879957680562,-0.142238007104927,-0.209521908256197,1.0820278257542e-12
53,AHCY,6.33915983647229e-15,0.224261591922789,0.278004890171574,0.170518293674005,1.8000821799794e-12
54,SRM,8.06475449355557e-15,0.285348566122099,0.355510563253345,0.215186568990853,2.24767694681502e-12
55,SNRPB,8.77872756463209e-15,0.161143902967988,0.200204079833731,0.122083726102245,2.40217908814024e-12
56,ATP5G1,1.21274665270866e-14,0.250580085266159,0.310516631554947,0.190643538977372,3.25925662915452e-12
57,NME1,2.68796952581831e-14,0.211766429860845,0.263568950645543,0.159963909076147,7.09718269536238e-12
58,EIF2AK2,3.34218261106888e-14,-0.261323518786081,-0.189586837792196,-0.333060199779966,8.67238763734254e-12
59,HSPE1,4.39992284760078e-14,0.200569197524246,0.25065113128699,0.150487263761502,1.12235320095579e-11
60,SLC25A3,4.8419813766447e-14,0.181900801434921,0.227231422127474,0.136570180742369,1.21453032864171e-11
61,DDX60,1.74788406040044e-13,-0.0992756135103541,-0.0797163650550931,-0.118834861965615,4.31240247688961e-11
62,SERBP1,2.60551171693879e-13,0.142605598706424,0.180545475041198,0.104665722371649,6.32466957095627e-11
63,NHP2,3.2247673802755e-13,0.188780332096695,0.238303926530824,0.139256737662567,7.70361096399148e-11
64,NDUFS5,3.3043981274594e-13,0.140596537729933,0.177198546341044,0.103994529118821,7.77049872160374e-11
65,PPIA,3.64314264124955e-13,0.128621040138341,0.163307008410309,0.0939350718663719,8.43527642320087e-11
66,COX7C,4.13797858649913e-13,0.129574902041103,0.163160958995432,0.0959888450867733,9.43584511012302e-11
67,SAMD9L,5.00757754949215e-13,-0.0643094447614863,-0.0519978185102259,-0.0766210710127467,1.1248364495501e-10
68,CHCHD2,1.1536336385716e-12,0.141466906034647,0.178865228515389,0.104068583553905,2.55326268536803e-10
69,ADAR,1.64368315396028e-12,-0.225885089165177,-0.160307827399685,-0.291462350930668,3.5851349952322e-10
70,PHB2,1.96019018817333e-12,0.176706993070869,0.223725401023901,0.129688585117837,4.21440890457266e-10
71,CKB,2.81140483779215e-12,0.235841822688553,0.298452016611665,0.173231628765441,5.95938631109462e-10
72,IFI35,4.81437804678884e-12,-0.112479120305267,-0.0879290549105584,-0.137029185699975,1.00633874450239e-09
73,PRDX2,5.13289927540803e-12,0.167858291557435,0.213357133146283,0.122359449968586,1.0582210149985e-09
74,SLFN5,6.5198958250341e-12,-0.134742595635622,-0.104285433240274,-0.16519975803097,1.32600584009139e-09
75,SLC25A6,7.03241810118318e-12,0.143959775438313,0.183128812574894,0.104790738301733,1.41117189897076e-09
76,HINT1,7.77631814512778e-12,0.122673107486123,0.15656581102721,0.0887804039450356,1.53991563268649e-09
77,TUFM,1.08984738725934e-11,0.17516867945647,0.223482512448301,0.126854846464638,2.13015625691599e-09
78,PRDX1,1.63329044150661e-11,0.189391860591597,0.241912836706088,0.136870884477106,3.15141296726596e-09
79,ATP5E,2.28218256853929e-11,0.122854054057299,0.157136705357427,0.0885714027571713,4.34770223500207e-09
80,FKBP1A,2.35875285495679e-11,0.186343624415824,0.237736876033047,0.134950372798602,4.43740380838746e-09
81,UQCR11,2.66245115207519e-11,0.180507563835052,0.231370180726257,0.129644946943848,4.94689998009033e-09
82,IFITM1,3.55845745952551e-11,-0.0566504253928619,-0.0449028444842132,-0.0683980063015106,6.53107131290962e-09
83,HNRNPD,3.63304307108479e-11,0.173943156597723,0.222863727529773,0.125022585665673,6.5876262915453e-09
84,NPM1,4.21883754242735e-11,0.139272887562483,0.17857367713798,0.0999720979869853,7.55875059684901e-09
85,DDX58,6.1793452858979e-11,-0.163913808510638,-0.120852753354319,-0.206974863666958,1.09267575378989e-08
86,EIF5A,6.31646449034687e-11,0.183891429704367,0.236260896326693,0.131521963082041,1.09267575378989e-08
87,SAMHD1,6.26655183167719e-11,-0.0857087640937328,-0.0655273078258191,-0.105890220361647,1.09267575378989e-08
88,OAS3,6.61131870966122e-11,-0.124718995549269,-0.0922748565327908,-0.157163134565747,1.13068575659547e-08
89,ATP5G3,7.00976937704066e-11,0.148234262862647,0.191880396406811,0.104588129318483,1.18535987780294e-08
90,RAN,7.96046616494138e-11,0.14101413009966,0.181349834003924,0.100678426195396,1.33116684202631e-08
91,IFITM2,8.62970539808465e-11,-0.109513206159844,-0.0824463424757248,-0.136580069843962,1.42722050814477e-08
92,NDUFS6,9.09361970100197e-11,0.177924861485129,0.22890766892157,0.126942054048687,1.48759757065304e-08
93,UQCR10,1.14490480580346e-10,0.153048631335081,0.197164583771608,0.108932678898554,1.85277605670346e-08
94,ATP5J2,1.30502944370366e-10,0.15838033871106,0.205017442660848,0.111743234761273,2.08943543912129e-08
95,EPB41L4A-AS1,1.80060420659053e-10,-0.187772609112175,-0.117673046931382,-0.257872171292969,2.85253613780921e-08
96,ITM2B,2.12384483155462e-10,-0.182506454203435,-0.127231750241982,-0.237781158164889,3.32956924113511e-08
97,MCM3,2.81702307639404e-10,0.282007621149004,0.362978833001026,0.201036409296982,4.37074198966292e-08
98,UQCRQ,3.07466905822158e-10,0.156215057012143,0.20275605058023,0.109674063444056,4.72181319655457e-08
99,HLA-F,3.4638093588223e-10,-0.0609533453506055,-0.0474851981773438,-0.0744214925238673,5.26568998487633e-08
100,TMEM176B,3.55121071225786e-10,-0.0845986582520304,-0.0622990645576326,-0.106898251946428,5.34457212194808e-08
101,BISPR,4.04566963798171e-10,-0.129205706977713,-0.0958349038365207,-0.162576510118905,6.02844832194305e-08
102,E2F1,4.11480126519407e-10,0.285007365777917,0.373538832128677,0.196475899427157,6.07134892560498e-08
103,ANKRD12,4.38028339523629e-10,-0.206006630286122,-0.141901590617492,-0.270111669954752,6.40031699983555e-08
104,HNRNPA1,4.98916487690255e-10,0.1311549012374,0.17026658447671,0.0920432179980902,7.21989724974839e-08
105,NDUFB9,5.29948605303689e-10,0.153068271900506,0.198644512298436,0.107492031502576,7.59593000935287e-08
106,EIF4EBP1,5.72425670062204e-10,0.175426928568459,0.230545691801894,0.120308165335023,8.12736446644921e-08
107,CDK4,5.98425912153367e-10,0.183506066860337,0.238565492358811,0.128446641361862,8.26266970450291e-08
108,DTX3L,5.96017120932669e-10,-0.139220999938472,-0.102503774451121,-0.175938225425823,8.26266970450291e-08
109,HMGA1,5.97691898000435e-10,0.197240280851063,0.257212265336718,0.137268296365408,8.26266970450291e-08
110,FAM8A1,6.24440339645937e-10,-0.209670069958101,-0.137590858531717,-0.281749281384485,8.5434791924285e-08
111,EIF3I,6.9156777241216e-10,0.145714108327495,0.189499778297972,0.101928438357018,9.37666213946218e-08
112,LMNA,7.97549867313445e-10,-0.229014641574712,-0.160829251144213,-0.29720003200521,1.07170763420244e-07
113,TRAP1,8.48127494947362e-10,0.219433192634485,0.282157736926904,0.156708648342065,1.12958573442104e-07
114,IFIH1,8.76850666981301e-10,-0.144248492098026,-0.105245460343286,-0.183251523852766,1.15759671386566e-07
115,PRELID1,1.05735825518786e-09,0.160014715511186,0.208564675887156,0.111464755135215,1.38376015135455e-07
116,TRIM22,1.11528714108891e-09,-0.15131288011398,-0.10983014246903,-0.192795617758931,1.44698892011966e-07
117,TXNL4A,1.13818325093696e-09,0.148362588238033,0.19524090742628,0.101484269049786,1.46407332705994e-07
118,PHB,1.51276211371461e-09,0.165608496426319,0.217387269774248,0.113829723078391,1.92941269588177e-07
119,PA2G4,1.7363527619998e-09,0.164578882698902,0.215117210088105,0.114040555309698,2.19597555194092e-07
120,ODC1,2.3205893943001e-09,0.1736084733759,0.22746922677214,0.11974771997966,2.91040586535137e-07
121,PSMB8,2.91685736718098e-09,-0.145718408750182,-0.0938633391918215,-0.197573478308543,3.62799201455155e-07
122,CTPS1,3.13833900840779e-09,0.208025295422431,0.277946322159804,0.138104268685059,3.87147558004404e-07
123,BTF3,3.55653373514594e-09,0.105367988676574,0.13940737142475,0.0713286059283986,4.351693716581e-07
124,SEPP1,3.71442542485903e-09,-0.228632112952934,-0.156289720756905,-0.300974505148964,4.5082340842039e-07
125,PCNA,4.05909396882963e-09,0.271330146413723,0.35689566708749,0.185764625739955,4.88714913847087e-07
126,MCM6,4.7247357478784e-09,0.218255971513528,0.287763598617037,0.148748344410019,5.64343436552142e-07
127,KCNMB4,6.37632076107884e-09,0.211384278599258,0.282396318663594,0.140372238534922,7.55619113812886e-07
128,CYCS,6.87225796941583e-09,0.150577756287981,0.198536584098375,0.102618928477587,8.08027206560221e-07
129,HIST1H1C,7.5442611853785e-09,-0.275798435064555,-0.189718415462606,-0.361878454666504,8.80163804960825e-07
130,WSB1,8.18608021243454e-09,-0.207691643939256,-0.135859723292108,-0.279523564586403,9.47696209208768e-07
131,DDX60L,8.40729705959287e-09,-0.0997338597635637,-0.0721438097523525,-0.127323909774775,9.65876494250936e-07
132,ODF3B,1.19545325348369e-08,-0.0696124614263507,-0.0529251335448636,-0.0862997893078378,1.36299783825223e-06
133,C17ORF89,1.27519481657608e-08,0.163710978265935,0.218087232631891,0.109334723899978,1.44298360823083e-06
134,LINC00581,1.376204487908e-08,-0.138736521653783,-0.0966922197580199,-0.180780823549546,1.54566250321011e-06
135,CHD9,1.4288874141642e-08,-0.195180061417335,-0.127731469600637,-0.262628653234034,1.59294485801268e-06
136,PSME1,1.5354874117985e-08,-0.151692397962321,-0.0969467164581716,-0.206438079466471,1.6991974667329e-06
137,COX6C,1.57907689226282e-08,0.137621799945575,0.183628621569122,0.0916149783220277,1.73467935974857e-06
138,HES6,1.82528920321547e-08,0.205952475324153,0.272651521942254,0.139253428706052,1.99062337017339e-06
139,RBM3,1.84543477079363e-08,0.15113510233446,0.203387425112385,0.0988827795565338,1.99811462593123e-06
140,TIMM10,2.06565705646818e-08,0.151003773578191,0.208904064660116,0.0931034824962656,2.22058133570329e-06
141,SRSF11,2.12707417576228e-08,0.147988124657528,0.19681947540313,0.0991567739119252,2.27038768405833e-06
142,TOMM22,2.27736255395572e-08,0.131368309116997,0.181457614699799,0.0812790035341951,2.41368355190377e-06
143,TMEM106C,2.62418211527219e-08,0.18082863358052,0.248808276928386,0.112848990232654,2.76181404439486e-06
144,NDUFS8,2.67549429770974e-08,0.141235421760988,0.190244220782453,0.0922266227395226,2.78664253444542e-06
145,TIMM13,2.6848050996318e-08,0.140302052543179,0.187446394137021,0.0931577109493372,2.78664253444542e-06
146,STRA13,3.01570898287368e-08,0.220934042645383,0.293286215979339,0.148581869311427,3.10865891727732e-06
147,HNRNPAB,3.43493479892497e-08,0.148053264433511,0.197494825233456,0.098611703633565,3.51671896080413e-06
148,SPTBN1,3.47584189054612e-08,-0.215546059186551,-0.141979322480009,-0.289112795893093,3.52103371199811e-06
149,TFAP2B,3.48594035274232e-08,-0.258775350200624,-0.161633727260649,-0.355916973140599,3.52103371199811e-06
150,MDH2,3.55716942613194e-08,0.141973951323064,0.189250830014261,0.0946970726318671,3.56785738748117e-06
151,TRIM69,3.57971073428344e-08,-0.0967995361462017,-0.0675914019785573,-0.126007670313846,3.56785738748117e-06
152,RSAD2,4.18396312029699e-08,-0.0499474203206754,-0.0364916345139568,-0.063403206127394,4.14267401055722e-06
153,LAGE3,4.28740473605692e-08,0.181102427636072,0.240892078078574,0.12131277719357,4.21734910311481e-06
154,CENPV,4.64419966195881e-08,0.158105723437715,0.21270536934571,0.10350607752972,4.53864966964157e-06
155,EIF1,5.11272711708356e-08,-0.129095759077689,-0.0855367061358016,-0.172654812019576,4.96429310400694e-06
156,ATP5I,6.16142243524183e-08,0.146987624999142,0.196721535187219,0.0972537148110662,5.91712309126898e-06
157,NTHL1,6.1726799025198e-08,0.185280685276382,0.245071042376681,0.125490328176084,5.91712309126898e-06
158,POLD2,6.70060280018036e-08,0.17033974001528,0.226321823818333,0.114357656212227,6.3825362115642e-06
159,APOL6,7.36046422519973e-08,-0.0545075107706463,-0.0399967866525526,-0.0690182348887399,6.96698028863245e-06
160,PFN1,7.57212534306432e-08,0.132088150192357,0.177432806710248,0.0867434936744659,7.12253040081988e-06
161,IFI27L2,7.66482471399447e-08,-0.10807416693089,-0.0757984765502621,-0.140349857311519,7.16494484134266e-06
