index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
HIST1H4C	HIST1H4C	2.9607418441707496e-139	1.6025091687364	1.73902771221482	1.46599062525798	4.455916475476978e-135	HIST1H4C	1.6025091687364	2.9607418441707496e-139	2.3060555	460.18204648618735
HMGN2	HMGN2	1.3515447820782894e-134	0.7092047309642472	0.763132350365596	0.6552771115628969	1.0170374485139097e-130	HMGN2	0.7092047309642472	1.3515447820782894e-134	5.126154	444.70375539999145
RRM2	RRM2	1.6565213934672397e-108	1.43186889476222	1.5652899086750303	1.2984478808493998	8.310215657227327e-105	RRM2	1.43186889476222	1.6565213934672397e-108	0.6804732	358.0400774123306
HMGB2	HMGB2	1.2974489503149497e-100	1.25266736914529	1.3652215209423	1.1401132173482802	4.881651675559999e-97	HMGB2	1.25266736914529	1.2974489503149497e-100	3.12194	331.81713171360303
SMC4	SMC4	8.342118417418428e-100	1.02621932433057	1.11801971091499	0.9344189377461549	2.3885750697038496e-96	SMC4	1.02621932433057	8.342118417418428e-100	1.2734629	329.13239569712647
CENPU	CENPU	9.522558417423999e-100	1.03956700856332	1.1225856006296002	0.9565484164970429	2.3885750697038496e-96	CENPU	1.03956700856332	9.522558417423999e-100	1.1054647	328.9414602555124
CKS1B	CKS1B	3.779318862333788e-99	1.28174238831698	1.40653544339683	1.15694933323713	8.125535554017637e-96	CKS1B	1.28174238831698	3.779318862333788e-99	1.7660115	326.9527551494767
MKI67	MKI67	1.9087864411714796e-97	1.35237022184886	1.4716618187202901	1.23307862497744	3.590904492453849e-94	MKI67	1.35237022184886	1.9087864411714796e-97	0.8769147	321.2943695038978
PBK	PBK	1.7657761446318395e-96	1.1020368482698601	1.20791945366316	0.9961542428765501	2.9527701085232494e-93	PBK	1.1020368482698601	1.7657761446318395e-96	0.6296527	318.0847946515344
ATAD2	ATAD2	2.0432481655489998e-96	1.07617996415681	1.17112664796558	0.9812332803480409	3.075088489151239e-93	ATAD2	1.07617996415681	2.0432481655489998e-96	1.3402003	317.8742326699401
NUSAP1	NUSAP1	7.683874308954617e-94	1.3194151457244099	1.4392134230407598	1.1996168684080701	1.0512937122706098e-90	NUSAP1	1.3194151457244099	7.683874308954617e-94	1.1579044	309.31940699948865
SMC2	SMC2	4.4645876894581595e-92	0.885178876010494	0.974354629691765	0.796003122329223	5.599337060528778e-89	SMC2	0.885178876010494	4.4645876894581595e-92	1.0224508	303.45885778292245
TYMS	TYMS	2.3276432632126692e-91	1.03035854848917	1.12001173038747	0.940705366590869	2.6946947008731294e-88	TYMS	1.03035854848917	2.3276432632126692e-91	1.6119406	301.0765866683555
HIST2H2AC	HIST2H2AC	6.233444230516759e-91	0.963115971143955	1.08267993854859	0.8435520037393219	6.293608308185699e-88	HIST2H2AC	0.963115971143955	6.233444230516759e-91	0.8998879	299.65542710372324
PRC1	PRC1	6.272699310484077e-91	1.05549828885196	1.15204763158805	0.958948946115865	6.293608308185699e-88	PRC1	1.05549828885196	6.272699310484077e-91	0.9381804	299.64637022779567
HIST1H1B	HIST1H1B	1.32342946653238e-90	1.0318835779328699	1.1564631718811398	0.907303983984594	1.2448508419570194e-87	HIST1H1B	1.0318835779328699	1.32342946653238e-90	0.5250453	298.56924723282344
TOP2A	TOP2A	7.650388912180248e-90	1.58677539884628	1.74022335430831	1.43332744338425	6.772844301665448e-87	TOP2A	1.58677539884628	7.650388912180248e-90	1.1116568	296.03799544991193
CDCA5	CDCA5	1.82567725775515e-89	0.98267765453123	1.08750061615076	0.8778546929117	1.5264690405119396e-86	CDCA5	0.98267765453123	1.82567725775515e-89	0.5852989	294.7831686959673
RAD51AP1	RAD51AP1	1.9933663667931694e-87	0.9733576283367191	1.07521223380455	0.871503022868893	1.5789559905387996e-84	RAD51AP1	0.9733576283367191	1.9933663667931694e-87	0.62730515	288.0125373633977
