index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
YBX3	YBX3	1.1990507471314595e-142	1.7267902535818702	1.8525290797290301	1.60105142743471	1.8045713744328394e-138	YBX3	1.7267902535818702	1.1990507471314595e-142	3.5440512	471.4518967551319
SMIM10L1	SMIM10L1	6.621029780609998e-94	2.24570093436976	2.45199020504538	2.03941166369414	4.982324909909019e-90	SMIM10L1	2.24570093436976	6.621029780609998e-94	1.7635669	309.53418529998686
CST3	CST3	5.3322568394159e-45	1.20239284731306	1.3710586076874	1.03372708693873	2.6750155144403095e-41	CST3	1.20239284731306	5.3322568394159e-45	1.2394347	147.07201799737624
PTN	PTN	2.67392357336163e-35	1.14125985263186	1.46100644251487	0.8215132627488471	1.00606374447731e-31	PTN	1.14125985263186	2.67392357336163e-35	0.1875251	114.84852509044612
SEC14L1	SEC14L1	2.20635361400135e-28	0.6204251473333641	0.821022386631234	0.4198279080354939	6.64112437814405e-25	SEC14L1	0.6204251473333641	2.20635361400135e-28	0.60464793	91.87232262553502
BMX	BMX	5.523026275524879e-28	1.23290021804644	1.4397694301486001	1.02603100594427	1.38535909077749e-24	BMX	1.23290021804644	5.523026275524879e-28	1.165182	90.5485276658704
ANXA4	ANXA4	1.3090367796584498e-27	0.731196449069852	0.9327602955012679	0.529632602638436	2.54123308092506e-24	ANXA4	0.731196449069852	1.3090367796584498e-27	0.37648168	89.30355292908708
CPB1	CPB1	5.2069690920815496e-27	1.0962575501113	1.50874904368483	0.683766056537769	8.70720942620303e-24	CPB1	1.0962575501113	5.2069690920815496e-27	0.09482175	87.31161471886286
PIR	PIR	1.3946598624633898e-20	0.811499067756657	0.956789373908382	0.666208761604931	1.0494815465036999e-17	PIR	0.811499067756657	1.3946598624633898e-20	1.077117	65.9586485854215
CD63	CD63	1.0262397950137499e-18	0.6712612877614871	0.81124959314859	0.5312729823743839	6.715177789111719e-16	CD63	0.6712612877614871	1.0262397950137499e-18	1.4512095	59.75733783213875
ACSL4	ACSL4	1.47781633172381e-18	0.644520530211631	0.827341038315488	0.461700022107774	9.267139913518038e-16	ACSL4	0.644520530211631	1.47781633172381e-18	0.41524798	59.231238730624256
TPD52	TPD52	2.28977024992317e-18	0.6571742306036601	0.800540362744929	0.513808098462391	1.27633489856828e-15	TPD52	0.6571742306036601	2.28977024992317e-18	0.8936257	58.59950285896247
ISG15	ISG15	5.600795379303501e-17	1.05433418346635	1.30413037941699	0.804537987515718	2.7190958212425e-14	ISG15	1.05433418346635	5.600795379303501e-17	0.8364471	53.98714589157664
LRMP	LRMP	1.49608247816585e-16	0.8066751365057451	0.9858960186838649	0.627454254327626	6.82304281708969e-14	LRMP	0.8066751365057451	1.49608247816585e-16	1.7586834	52.56965980583264
CDH2	CDH2	5.72804621878739e-16	0.598488117328502	0.76173861084761	0.435237623809394	2.46305987407858e-13	CDH2	0.598488117328502	5.72804621878739e-16	0.49316165	50.63280638464829
ZNF385D	ZNF385D	2.96597538134622e-13	0.735148991339146	0.916069937466752	0.554228045211541	9.29956864359598e-11	ZNF385D	0.735148991339146	2.96597538134622e-13	1.1532563	41.616558610576995
SDCBP	SDCBP	3.1293875054082797e-12	0.593415219471565	0.7366906651516759	0.450139773791454	7.98259016210078e-10	SDCBP	0.593415219471565	3.1293875054082797e-12	0.9611004	38.21725682314516
WFDC2	WFDC2	1.63697628421327e-08	0.6530053430652829	0.85868226277812	0.447328423352447	2.16109588398331e-06	WFDC2	0.6530053430652829	1.63697628421327e-08	1.2211316	25.864391338261633
ALB	ALB	1.08054348714248e-06	-0.664497449237529	-0.42390007916941597	-0.905094819305643	9.136055888479979e-05	ALB	-0.664497449237529	1.08054348714248e-06	2.188969	-19.819811433802087
TFF3	TFF3	6.29557881285368e-12	-1.02476580325433	-0.775103657877914	-1.27442794863075	1.5433118780253102e-09	TFF3	-1.02476580325433	6.29557881285368e-12	2.5802295	-37.20879811383426
CDK6	CDK6	5.40887332395365e-12	-0.6562304010413349	-0.454792614758721	-0.857668187323948	1.35672572542504e-09	CDK6	-0.6562304010413349	5.40887332395365e-12	1.9318221	-37.427809028741315
BCL2	BCL2	4.4138777680100103e-13	-0.601265019539319	-0.44491831451505104	-0.7576117245635859	1.3025266746774599e-10	BCL2	-0.601265019539319	4.4138777680100103e-13	1.6882358	-41.04301855541965
SLC44A1	SLC44A1	3.46762106732875e-13	-0.6127365136920551	-0.473893392912527	-0.751579634471582	1.04375394126595e-10	SLC44A1	-0.6127365136920551	3.46762106732875e-13	1.3541853	-41.39111898034928
ATP1A1	ATP1A1	4.60338060198088e-14	-0.6649869913833729	-0.470691884351234	-0.8592820984155128	1.61118321069331e-11	ATP1A1	-0.6649869913833729	4.60338060198088e-14	2.9724872	-44.30429960063629
ASCL2	ASCL2	1.9486108669453202e-14	-0.7800105847345029	-0.577253211198683	-0.9827679582703229	7.51963937116078e-12	ASCL2	-0.7800105847345029	1.9486108669453202e-14	2.584766	-45.544547311906115
COMTD1	COMTD1	5.44630416382841e-16	-0.594190610289334	-0.509607712213339	-0.678773508365328	2.41079051957699e-13	COMTD1	-0.594190610289334	5.44630416382841e-16	0.98210895	-50.70557196229549
LGALS14	LGALS14	9.11818262651774e-17	-0.623948193256191	-0.567311374323049	-0.680585012189333	4.28839526653412e-14	LGALS14	-0.623948193256191	9.11818262651774e-17	0.9003143	-53.28403130810129
CLC	CLC	6.675433317203219e-19	-0.637478179903068	-0.5838300568446011	-0.6911263029615361	4.5666032465413e-16	CLC	-0.637478179903068	6.675433317203219e-19	0.8939292	-60.377772314480666
PCAT18	PCAT18	1.4520171463414099e-19	-0.8220409515706291	-0.695027546958172	-0.9490543561830859	1.04061228821135e-16	PCAT18	-0.8220409515706291	1.4520171463414099e-19	1.4665331	-62.57857531316557
AFP	AFP	1.57941003649303e-21	-1.1174769030682499	-0.9527025598173359	-1.2822512463191498	1.3982424146600099e-18	AFP	-1.1174769030682499	1.57941003649303e-21	2.028912	-69.1011042294034
CD44	CD44	4.195195054204029e-23	-1.1476059658835802	-0.951925698001236	-1.34328623376593	4.8567450435208203e-20	CD44	-1.1476059658835802	4.195195054204029e-23	2.2884464	-74.3356082925569
SPATS2L	SPATS2L	2.8940153853878397e-24	-0.937425989613238	-0.758611433059782	-1.11624054616669	3.95953923182609e-21	SPATS2L	-0.937425989613238	2.8940153853878397e-24	2.3437598	-78.19320168564
TFAP2B	TFAP2B	1.3508215712558501e-27	-1.158001415791	-0.946922823687208	-1.3690800078948	2.54123308092506e-24	TFAP2B	-1.158001415791	1.3508215712558501e-27	3.4192557	-89.25822143893446
