index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ARL6IP1	ARL6IP1	9.79305777771088e-64	1.04843985906204	1.17281792953327	0.924061788590816	1.4738551955454898e-59	ARL6IP1	1.04843985906204	9.79305777771088e-64	1.831019	209.311638676501
PTTG1	PTTG1	7.78801614672387e-48	1.22726872108281	1.39975248454764	1.05478495761799	5.86048215040971e-44	PTTG1	1.22726872108281	7.78801614672387e-48	1.39213	156.49129267942394
TROAP	TROAP	1.1168291036015999e-43	0.8210065084710408	0.9480709126806421	0.6939421042614411	5.602759336401349e-40	TROAP	0.8210065084710408	1.1168291036015999e-43	0.4831571	142.68349963762012
CCNB1	CCNB1	2.14513478504206e-43	1.2241247694283002	1.44120242261686	1.0070471162397399	8.07106962872076e-40	CCNB1	1.2241247694283002	2.14513478504206e-43	0.97946286	141.7418397808688
CCNB2	CCNB2	8.529552132139089e-42	0.9693481706008961	1.14426090899777	0.79443543220402	2.56739519177387e-38	CCNB2	0.9693481706008961	8.529552132139089e-42	0.60971206	136.42850999445312
UBE2S	UBE2S	4.29250340512406e-41	0.92416626757708	1.0599885188414302	0.788344016312727	1.07670293745195e-37	UBE2S	0.92416626757708	4.29250340512406e-41	2.9845157	134.097232611704
KNSTRN	KNSTRN	2.7732925382503696e-39	0.773196944712416	0.916140021415842	0.63025386800899	5.9625789572382895e-36	KNSTRN	0.773196944712416	2.7732925382503696e-39	0.89833677	128.08359589482373
CDC20	CDC20	3.59489309393467e-39	1.01429518519688	1.20595466533306	0.8226357050606949	6.7628926329646e-36	CDC20	1.01429518519688	3.59489309393467e-39	0.5809366	127.70924683262506
HMMR	HMMR	3.5680299694853795e-38	0.9700307947134921	1.15501681838511	0.7850447710418779	5.966539004528329e-35	HMMR	0.9700307947134921	3.5680299694853795e-38	0.59384257	124.3981398725674
BIRC5	BIRC5	5.0713929494245595e-36	1.09967372475008	1.26038499039097	0.9389624591091909	7.63244638888396e-33	BIRC5	1.09967372475008	5.0713929494245595e-36	0.9828825	117.24702935210594
CENPE	CENPE	1.1644510774421899e-35	0.871646500681944	1.05543098201212	0.687862019351764	1.59318079231863e-32	CENPE	0.871646500681944	1.1644510774421899e-35	0.53607523	116.04783329277055
CENPF	CENPF	2.6134363754934695e-35	1.44427922001346	1.6989362321086499	1.1896222079182701	3.2776847875980596e-32	CENPF	1.44427922001346	2.6134363754934695e-35	1.4615079	114.88153528396282
UBALD2	UBALD2	2.00270805218245e-34	0.591223033732475	0.729975412642075	0.452470654822874	2.1536607643111896e-31	UBALD2	0.591223033732475	2.00270805218245e-34	1.2522389	111.9436031007596
CDKN3	CDKN3	2.0034053621499398e-34	0.9395341439583109	1.10904846223128	0.7700198256853421	2.1536607643111896e-31	CDKN3	0.9395341439583109	2.0034053621499398e-34	0.7782661	111.94310086553149
TPX2	TPX2	3.07466913814151e-34	1.32817854183875	1.5661858050573998	1.0901712786201	2.89211065806436e-31	TPX2	1.32817854183875	3.07466913814151e-34	1.2136904	111.32512405423688
NUF2	NUF2	8.970834107457118e-34	1.01286982410782	1.2006957026262801	0.825043945589359	7.941826665719391e-31	NUF2	1.01286982410782	8.970834107457118e-34	0.74184376	109.78031309311653
AURKA	AURKA	2.38122947426643e-33	0.7851816676412959	0.9766078356270009	0.593755499655592	1.9909724215394295e-30	AURKA	0.7851816676412959	2.38122947426643e-33	0.6804218	108.37192047437323
HMGB3	HMGB3	1.26587094677281e-32	0.6695588175076701	0.775136467662524	0.563981167352815	9.52567887446539e-30	HMGB3	0.6695588175076701	1.26587094677281e-32	2.268698	105.96156870425267
PLK1	PLK1	1.77518718006491e-32	0.7077137456839458	0.868629700560308	0.5467977908075851	1.27221747904652e-29	PLK1	0.7077137456839458	1.77518718006491e-32	0.37620953	105.47372788247469
CKS1B	CKS1B	2.88757927046465e-32	1.05446938987559	1.23625878874598	0.8726799910052142	1.9753667282042298e-29	CKS1B	1.05446938987559	2.88757927046465e-32	1.7660115	104.77183848413999
CKS2	CKS2	4.1281335011866794e-32	0.6239946469318449	0.765652878314631	0.482336415549059	2.701235182298239e-29	CKS2	0.6239946469318449	4.1281335011866794e-32	1.5033398	104.25620940904876
ASPM	ASPM	5.230985384679499e-31	0.866783943247173	1.0878252939529	0.6457425925414411	3.2802637516427695e-28	ASPM	0.866783943247173	5.230985384679499e-31	0.6267659	100.59268820236211
CENPW	CENPW	5.48879700739827e-31	0.9175338319837261	1.0594367956652702	0.775630868302178	3.3042557984537596e-28	CENPW	0.9175338319837261	5.48879700739827e-31	1.0615903	100.52328095651079
ANP32E	ANP32E	2.32033262566957e-30	0.605808767083737	0.71001497256348	0.501602561603994	1.2471787862973899e-27	ANP32E	0.605808767083737	2.32033262566957e-30	2.7303376	98.44351121238591
PRR11	PRR11	4.0037494877774295e-30	0.636903829014916	0.7717279896507371	0.502079668379095	2.07780792382932e-27	PRR11	0.636903829014916	4.0037494877774295e-30	0.4466226	97.65649113819313
KPNA2	KPNA2	7.576643830356899e-30	0.599094192569347	0.751589867353381	0.44659851778531395	3.8009496548957105e-27	KPNA2	0.599094192569347	7.576643830356899e-30	1.8162332	96.73628391663333
UBE2C	UBE2C	6.14662979560951e-29	1.36966382483917	1.64187117109278	1.09745647858556	2.8908368257476e-26	UBE2C	1.36966382483917	6.14662979560951e-29	1.2853428	93.71611915589726
NEK2	NEK2	9.99178681020845e-29	0.6111605217453491	0.768225781048878	0.454095262441821	4.55686034829204e-26	NEK2	0.6111605217453491	9.99178681020845e-29	0.39151484	93.01517205652665
CKAP2	CKAP2	5.2403044082844e-28	0.728591567006903	0.899057902345729	0.558125231668076	2.31960533366706e-25	CKAP2	0.728591567006903	5.2403044082844e-28	1.1274321	90.62433603676921
HMGB2	HMGB2	9.44552361855126e-28	0.9352945348132959	1.1055447442183102	0.7650443254082809	3.9487536238665707e-25	HMGB2	0.9352945348132959	9.44552361855126e-28	3.12194	89.77435588130733
DLGAP5	DLGAP5	1.05005874823569e-27	0.716826659849603	0.881738610325626	0.5519147093735799	4.2711849083640905e-25	DLGAP5	0.716826659849603	1.05005874823569e-27	0.50641483	89.6215885165271
LBR	LBR	1.5213337953075999e-27	0.634466408439724	0.7419339768186779	0.526998840060771	6.02528253141561e-25	LBR	0.634466408439724	1.5213337953075999e-27	1.041997	89.08672183295877
GTSE1	GTSE1	8.9357922206961e-27	0.94314773536196	1.1380112399693998	0.748284230754524	3.1275272772436295e-24	GTSE1	0.94314773536196	8.9357922206961e-27	0.8208203	86.53246292198094
TOP2A	TOP2A	2.35646711158262e-26	1.17573927102449	1.41991842473062	0.9315601173183641	8.06018864302693e-24	TOP2A	1.17573927102449	2.35646711158262e-26	1.1116568	85.13350492078617
KIF4A	KIF4A	1.53620680678568e-25	0.591261952103578	0.725337640074266	0.457186264132889	4.7183494779845797e-23	KIF4A	0.591261952103578	1.53620680678568e-25	0.42542064	82.42882992497888
TUBB4B	TUBB4B	1.83923583055184e-25	0.6235806297742951	0.736459970251528	0.510701289297062	5.53609984996103e-23	TUBB4B	0.6235806297742951	1.83923583055184e-25	3.4094164	82.16909589528679
ECT2	ECT2	2.16190832105472e-25	0.59652950035025	0.738765320708773	0.45429367999172704	6.25706158305262e-23	ECT2	0.59652950035025	2.16190832105472e-25	0.48471665	81.93589702744828
MKI67	MKI67	1.4226300062122898e-24	0.9248824272858029	1.11297236807994	0.736792486491668	3.7562423848236896e-22	MKI67	0.9248824272858029	1.4226300062122898e-24	0.8769147	79.21771377889665
AVIL	AVIL	3.2296267913981097e-24	0.6152468387746529	0.743718749604894	0.4867749279444121	8.23828528992229e-22	AVIL	0.6152468387746529	3.2296267913981097e-24	1.371741	78.0349068174263
CDKN2D	CDKN2D	2.0469392601579e-23	0.636273999545481	0.7706887793225609	0.501859219768401	5.050235387766629e-21	CDKN2D	0.636273999545481	2.0469392601579e-23	0.7188665	75.37087788921708
NUSAP1	NUSAP1	1.70304931571508e-21	0.877166719043663	1.06799710176175	0.686336336325576	3.60998481711437e-19	NUSAP1	0.877166719043663	1.70304931571508e-21	1.1579044	68.99236978045582
MAD2L1	MAD2L1	2.0128717174068803e-21	0.803810610504501	0.968443778982082	0.639177442026921	4.2074610204129793e-19	MAD2L1	0.803810610504501	2.0128717174068803e-21	1.2190568	68.7512347620337
NCAPG	NCAPG	1.28683666359382e-20	0.6525965348235289	0.8072032908756139	0.49798977877144396	2.54827523514303e-18	NCAPG	0.6525965348235289	1.28683666359382e-20	0.6289323	66.07473295186352
MXD3	MXD3	2.63618062826727e-20	0.5891049442042111	0.737991568751853	0.440218319656569	5.08647672505415e-18	MXD3	0.5891049442042111	2.63618062826727e-20	0.51767015	65.04011267209874
