,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,SEC11C,7.0131811812324e-27,1.36868672098569,1.60223836249636,1.13513507947501,7.16957512157388e-23
2,GRP,1.58966046744079e-09,1.45662768185866,1.89702957166393,1.01622579205338,6.44658195521122e-06
3,NPPA,1.89178772039848e-09,0.597919633634166,0.867738719042389,0.328100548225942,6.44658195521122e-06
4,ATP5EP2,2.6138310060252e-07,0.643208836774709,0.956501351083946,0.329916322465472,0.00066802985936489
5,HEPACAM2,3.42356874623738e-07,0.370051041360088,0.567323989949077,0.172778092771099,0.000699982865855694
6,MAF,7.33385435474164e-07,-0.595353238739946,-0.361568918493982,-0.82913755898591,0.00124956655114206
7,PPP1R14B,1.89087728690864e-06,0.831532717155154,1.18678214249594,0.476283291814365,0.00276149121486672
8,COBL,3.22375075785846e-06,0.488179333835651,0.725815782361675,0.250542885309626,0.00411955049969838
9,COX17,1.22919708604662e-05,0.718904852699916,1.02931396286751,0.408495742532322,0.0114237107369587
10,SEPW1,1.12068422879428e-05,0.603491091592699,0.84400924977175,0.362972933413648,0.0114237107369587
11,TRPM8,1.05165680426803e-05,0.156175091577187,0.270940886705586,0.0414092964487889,0.0114237107369587
12,ERO1A,1.42713250040041e-05,-0.603982218989677,-0.349612412650323,-0.85835202532903,0.0121579796263278
13,CEP128,1.80282588375111e-05,NA,NA,NA,0.0131644921497054
14,KLK11,1.77348451990938e-05,0.560203709613058,0.840536405377799,0.279871013848318,0.0131644921497054
15,SLC38A11,2.09017872404117e-05,0.298681216974557,0.51088117569277,0.0864812582563437,0.0142452647305819
16,KISS1R,2.55470381338227e-05,NA,NA,NA,0.0158967179937401
17,TCEA1,2.64349218324935e-05,-0.0902991930195458,0.214756850899792,-0.395355236938883,0.0158967179937401
18,MB,2.81534820141338e-05,0.452852291091774,0.724839102127626,0.180865480055922,0.0159896137016939
19,ITSN2,4.50827102681556e-05,0.48281235340986,0.73940679540392,0.226217911415801,0.0240491560152908
20,PLS1,4.7049116727557e-05,0.445418435054759,0.673577549350325,0.217259320759192,0.0240491560152908
21,AES,5.61722090435029e-05,0.638355941293453,0.921497506538788,0.355214376048118,0.0273451663357967
22,CD24,6.06007795598204e-05,0.650290498456671,0.943696181905925,0.356884815007417,0.0281534430806389
23,CYB5A,6.33404275510803e-05,0.603327978283563,0.929586055301323,0.277069901265802,0.0281534430806389
24,CACNA2D3,7.69315118956323e-05,NA,NA,NA,0.032769618587877
25,SCNN1A,8.01409888139637e-05,0.779168561475027,1.10261966098223,0.455717461967823,0.032771253145806
26,MGST1,9.22503436998303e-05,0.565081587136739,0.888832882922516,0.241330291350961,0.0336812594158344
27,NMRAL1,8.59693267821062e-05,-0.298461622726798,-0.13356913882295,-0.463354106630646,0.0336812594158344
28,NSUN5,9.00369790062302e-05,0.198214168306162,0.349895881816039,0.0465324547962837,0.0336812594158344
29,HSH2D,0.000106807016569316,0.0705602891219093,0.15502116552523,-0.0139005872814118,0.0376513148409697
30,HELLS,0.000114797995374078,-0.0221979451132797,0.10340054760504,-0.1477964378316,0.0391193302236398
31,AKR7A3,0.00014947993905498,0.294599158475699,0.515630359548497,0.0735679574029013,0.0412405368539871
32,ESPL1,0.000136023640449947,0.333807966399067,0.564843124059485,0.102772808738649,0.0412405368539871
33,GSN,0.000133339925521619,-0.486961456871537,-0.15019225847674,-0.823730655266335,0.0412405368539871
34,MS4A8,0.000153295549295853,0.636975125326571,1.0383325208474,0.235617729805737,0.0412405368539871
35,NPTX1,0.000143086476326793,0.58675349712194,0.931525969666511,0.24198102457737,0.0412405368539871
36,TFF3,0.000136569642465063,0.790590650354269,1.16258555471484,0.418595745993699,0.0412405368539871
37,TIMP2,0.00013980878215179,0.328773092594506,0.533959285895559,0.123586899293454,0.0412405368539871
38,VEGFA,0.000148503304523272,-0.592830864241694,-0.223109150756711,-0.962552577726677,0.0412405368539871
39,BARX1,0.000158728846587006,0.345421560321895,0.55709916797345,0.133743952670341,0.0416073076579221
