,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,HMGN2,1.18582595383236e-234,0.885053314114666,0.934415004597245,0.835691623632088,1.80589434509129e-230
2,CKS1B,8.40998583235787e-214,1.17038222202573,1.25372395729205,1.08704048675941,6.4037837120489e-210
3,UBE2S,2.0969661571998e-188,0.983200856968188,1.04512576096017,0.921275952976211,1.06448992026652e-184
4,HMGB1,2.94906864778184e-163,0.667213366976144,0.712311193694041,0.622115540258247,8.98227328741392e-160
5,HMGB2,2.51364594876586e-163,1.0189450590234,1.09908087196833,0.938809246078474,8.98227328741392e-160
6,CDKN3,6.82530364105794e-163,0.889760497362249,0.969111022218127,0.810409972506371,1.73237581916119e-159
7,ANP32E,1.79629510860588e-162,0.922131494138559,0.987536181006517,0.8567268072706,3.90796831556557e-159
8,TOP2A,2.60681648397143e-161,1.25901678927235,1.3579043292472,1.16012924929751,4.96240102930011e-158
9,UBE2C,2.25180855377738e-155,1.02469622706951,1.11668727243157,0.932705181707459,3.81031027394174e-152
10,HIST1H4C,9.4276697129354e-154,1.17773702871291,1.25999230261773,1.09548175480809,1.43573982058293e-150
11,NUCKS1,5.16520022770078e-153,0.721039360354927,0.771443971938976,0.670634748770878,7.15098493342321e-150
12,CENPF,2.59716229988302e-145,1.18584796261352,1.28524909798728,1.08644682723976,3.29601538874321e-142
13,BIRC5,7.23626967901676e-142,0.702166808712643,0.773276103577363,0.631057513847923,8.47701161090355e-139
14,PBK,6.74893959062907e-133,0.707427446929625,0.77950921724737,0.63534567661188,7.34140007326358e-130
15,NUF2,3.00741527259329e-131,0.680115638794355,0.754438634565248,0.605792643023463,3.05332847908822e-128
16,CDKN2D,1.62064351067619e-127,0.759556025298112,0.834155938443159,0.684956112153064,1.54254875150548e-124
17,PTTG1,3.14566415821712e-127,0.815896414285874,0.894524225359503,0.737268603212244,2.81795996855815e-124
18,SMC4,1.43088955956708e-124,0.923913594711524,1.00532123856663,0.842505950856415,1.21061206125817e-121
