,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,SEC11C,5.37427111837668e-125,0.787040204387322,0.848856894279777,0.725223514494868,8.18447748617585e-121
2,C4ORF48,2.21090377801305e-35,0.349607665799056,0.401336079507282,0.297879252090829,1.68349268176804e-31
3,CYB5A,3.86353994027061e-31,0.312584213584339,0.365765028002854,0.259403399165825,1.96126165834604e-27
4,KLK12,4.34977918819172e-30,0.431638258724788,0.508542300394089,0.354734217055486,1.65606968142429e-26
5,GSTP1,5.76451649525055e-29,0.284052350683228,0.332638621568389,0.235466079798067,1.75575643412341e-25
6,GRP,3.63354483932581e-28,0.588450552440477,0.685548772070977,0.491352332809977,9.22254239301545e-25
7,ATP6V0B,4.1031970674824e-25,0.268478626845666,0.316454417036746,0.220502836654587,8.92679830581279e-22
8,VIM,6.6129956329482e-25,-0.474463456931833,-0.396158450595929,-0.552768463267738,1.2588663811771e-21
9,SSR4,4.85201140090691e-23,0.29283656587594,0.350355218462099,0.235317913289781,8.21014240271237e-20
10,CYBA,6.74995578939715e-22,0.375163909017238,0.45979101606947,0.290536801965006,1.02795076716729e-18
11,HINT1,1.11014143586792e-21,0.231289178694671,0.27633608562666,0.186242271762681,1.53694035698477e-18
12,TFF3,2.39288031781164e-21,0.419558519754426,0.501557636787265,0.337559402721588,3.03676452999612e-18
13,NDUFS6,3.76120551946029e-20,0.255196856111914,0.305988893462835,0.204404818760992,4.40610760429698e-17
14,UQCC2,6.67020775293711e-20,0.334217918686733,0.397229695159238,0.271206142214229,7.25575670496281e-17
15,UBE2M,7.15132954688322e-20,0.231951702058081,0.278159670781781,0.18574373333438,7.26050651129897e-17
16,GGCT,1.11319627797614e-19,0.300077448441219,0.367585854050021,0.232569042832417,1.05955413233116e-16
17,ZFP36L1,2.84376989756808e-19,-0.164972394003681,-0.138266092753668,-0.191678695253693,2.54751598647437e-16
18,NAXE,1.31009552217433e-17,0.285441436427843,0.347973474320788,0.222909398534898,1.05007603722067e-14
19,PRDX2,1.30692567308882e-17,0.212129484036152,0.258583061501938,0.165675906570366,1.05007603722067e-14
20,PHGR1,1.74244412369366e-17,0.187183421874031,0.235361058295739,0.139005785452323,1.32678407798654e-14
21,NDUFB2,9.57060514431894e-17,0.219863904061861,0.26979013276959,0.169937675354132,6.94051170203967e-14
22,SOCS3,3.99159208788968e-16,-0.26205129690619,-0.20855217906558,-0.3155504147468,2.76308890483963e-13
23,SAT1,7.83979665814708e-16,-0.364093118067233,-0.275559700052916,-0.45262653608155,5.19096796986617e-13
24,NDUFA11,8.733909544508e-16,0.236138529948071,0.285985986900892,0.18629107299525,5.54202951888802e-13
25,COX7A2,1.19397021571386e-15,0.193537126859064,0.238815037525146,0.148259216192982,7.27318896604257e-13
26,COX17,3.90326802920512e-15,0.240954546603942,0.29409052345587,0.187818569752015,2.28626418526018e-12
27,ATP6V0E2,9.53028322138258e-15,0.260508696177043,0.323739829734383,0.197277562619702,5.37543271031242e-12
28,COX6C,1.55824499095885e-14,0.192737546670172,0.239973705951504,0.14550138738884,8.47518320261155e-12
29,ATP5L,2.07897816155028e-14,0.185680172724608,0.230763829684175,0.140596515765042,1.07317103752631e-11
30,MDK,2.114067314058e-14,0.278912092427344,0.352488218001573,0.205335966853116,1.07317103752631e-11
31,NUDT4,2.63350768030652e-14,-0.186786870065901,-0.136040561492956,-0.237533178638846,1.29373188591574e-11
32,HSBP1,3.22875351870068e-14,0.205543174540184,0.256493107368236,0.154593241712132,1.53658397925915e-11
33,JUNB,5.02004843167875e-14,-0.315383858634598,-0.228250424669628,-0.402517292599567,2.24853875194222e-11
34,NDUFB11,4.88179547911868e-14,0.1841485014322,0.235867128643243,0.132429874221156,2.24853875194222e-11
35,IER3,5.34550967605108e-14,-0.236092572499686,-0.182998893017507,-0.289186251981864,2.32590762447377e-11
36,TGIF1,6.38730228450353e-14,-0.247763492057698,-0.190487477688909,-0.305039506426487,2.70200629140845e-11
