index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
DUT	DUT	0.0	1.06242451284184	1.1146439047669099	1.01020512091676	0.0	DUT	1.06242451284184	1.684049907448e-311	1.120527	1032.3677026161256
STRA13	STRA13	1.684049907448e-311	0.9826251900232249	1.03389998468655	0.931350395359904	1.308254170600809e-307	STRA13	0.9826251900232249	1.684049907448e-311	1.045494	1032.3677026161256
KIAA0101	KIAA0101	2.5097392690931483e-302	0.8837037524344531	0.9375738664763891	0.8298336383925159	1.299793967463339e-298	KIAA0101	0.8837037524344531	2.5097392690931483e-302	0.45352116	1001.8947471622156
PCNA	PCNA	2.068882656356299e-288	0.9105921304935799	0.962780754651374	0.8584035063357859	8.036057457951964e-285	PCNA	0.9105921304935799	2.068882656356299e-288	0.9697883	955.6664395073473
ACYP1	ACYP1	1.1481400193215093e-281	0.817580990513662	0.86296873665324	0.7721932443740842	3.567730296039648e-278	ACYP1	0.817580990513662	1.1481400193215093e-281	1.4816223	933.2624960693643
TYMS	TYMS	6.698359240003687e-281	0.869362234968225	0.917472226120758	0.8212522438156921	1.734540125198959e-277	TYMS	0.869362234968225	6.698359240003687e-281	0.9791584	930.7179869119872
CCNE2	CCNE2	5.809636703316007e-274	0.842043718211199	0.8938975826422628	0.7901898537801341	1.2894903637060094e-270	CCNE2	0.842043718211199	5.809636703316007e-274	0.5912462	907.6698500493993
FAM111B	FAM111B	3.2598356322363184e-271	0.937404597343153	0.9952295557908309	0.879579638895476	6.331008277256966e-268	FAM111B	0.937404597343153	3.2598356322363184e-271	0.62451804	898.5377144919009
TUBB	TUBB	6.292543949476177e-270	0.940540294891127	0.9930310283229581	0.8880495614592969	1.0863028371445694e-266	TUBB	0.940540294891127	6.292543949476177e-270	1.9870855	894.2669422318456
TMEM106C	TMEM106C	2.050208359520759e-261	0.7926689461230129	0.840499417549981	0.744838474696044	3.185408728187398e-258	TMEM106C	0.7926689461230129	2.050208359520759e-261	0.8858517	865.987462229543
CLSPN	CLSPN	8.721558321203455e-257	0.786345499439015	0.8401242841616521	0.732566714716378	1.2318804694230691e-253	CLSPN	0.786345499439015	8.721558321203455e-257	0.47087988	850.6109344550163
SIVA1	SIVA1	2.9441255921396883e-229	0.637378551157784	0.6742593082944499	0.6004977940211179	3.8119066104228586e-226	SIVA1	0.637378551157784	2.9441255921396883e-229	2.4305687	759.1636945132144
TUBA1B	TUBA1B	3.2578417225278186e-226	0.978302028421198	1.03557458336831	0.9210294734740899	3.893622064839588e-223	TUBA1B	0.978302028421198	3.2578417225278186e-226	2.65073	749.051832930205
RANBP1	RANBP1	3.929400823351198e-224	0.6478483057642211	0.6904713070815129	0.6052253044469289	4.360792899457687e-221	RANBP1	0.6478483057642211	3.929400823351198e-224	1.5282011	742.1375839155888
SUPT16H	SUPT16H	3.2493370741657487e-222	0.647102153294136	0.6861413398579611	0.608062966730311	3.155309382582078e-219	SUPT16H	0.647102153294136	3.2493370741657487e-222	2.0724263	735.767891653736
HES4	HES4	4.171309920935737e-219	0.7771588100611999	0.830144774169093	0.724172845953306	3.8123318965634384e-216	HES4	0.7771588100611999	4.171309920935737e-219	1.3273886	725.4417522744378
CKB	CKB	9.687191269671025e-216	0.617911285471046	0.654901079847496	0.5809214910945961	8.361660597604377e-213	CKB	0.617911285471046	9.687191269671025e-216	3.7408855	714.2603900682863
RNASEH2A	RNASEH2A	1.1068332634277996e-208	0.648483693792645	0.6957215451902949	0.601245842394995	9.050983375725085e-206	RNASEH2A	0.648483693792645	1.1068332634277996e-208	0.87951165	690.814605829848
HMGN2	HMGN2	7.779455242310557e-198	0.6039241466845191	0.6418325722094029	0.566015721159635	6.043469804988957e-195	HMGN2	0.6039241466845191	7.779455242310557e-198	4.228665	654.7820936539173
