index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
SEC11C	SEC11C	7.254392503327848e-88	0.615193887678684	0.6717506314039711	0.5586371439533979	1.1300167202433798e-83	SEC11C	0.615193887678684	7.254392503327848e-88	5.807266	289.47081754477347
GRP	GRP	1.2786811988848198e-70	0.842112811442875	0.929277357358823	0.754948265526927	9.959008517514409e-67	GRP	0.842112811442875	1.2786811988848198e-70	4.940826	232.18031002615103
IGFBP5	IGFBP5	1.7237033301862097e-31	0.650777633159679	0.755889874587504	0.545665391731854	8.13640205282137e-29	IGFBP5	0.650777633159679	1.7237033301862097e-31	4.592701	102.19425945066551
KLK12	KLK12	1.10918998969374e-22	0.6023186238600501	0.7380754552588871	0.46656179246121293	2.10705517920237e-20	KLK12	0.6023186238600501	1.10918998969374e-22	1.742188	72.93291158612243
PCP4	PCP4	7.50248753372386e-27	-0.662132296166134	-0.554122339386943	-0.770142252945326	1.98078386970876e-24	PCP4	-0.662132296166134	7.50248753372386e-27	1.5263152	-86.78468954534277
HMGB2	HMGB2	3.9874993951362e-28	-0.633864059381353	-0.5242193825333089	-0.743508736229397	1.32155910804333e-25	HMGB2	-0.633864059381353	3.9874993951362e-28	3.165767	-91.01850235681104
CKS2	CKS2	1.19914641419974e-29	-0.6265065078164539	-0.522433233254375	-0.7305797823785329	4.78951376768956e-27	CKS2	-0.6265065078164539	1.19914641419974e-29	1.9990212	-96.07390693105991
HIST1H1C	HIST1H1C	3.8841030162600297e-32	-0.9390856218571589	-0.795057255301006	-1.08311398841331	2.0862990580787098e-29	HIST1H1C	-0.9390856218571589	3.8841030162600297e-32	2.289217	-104.34411757120066
NUSAP1	NUSAP1	1.5427942051267399e-32	-0.6366286231898021	-0.546881448104439	-0.7263757982751651	9.24311743586895e-30	NUSAP1	-0.6366286231898021	1.5427942051267399e-32	1.1491821	-105.67615340419793
CKS1B	CKS1B	1.99129620050126e-34	-0.657881453856584	-0.547710896465622	-0.7680520112475451	1.4099282234185499e-31	CKS1B	-0.657881453856584	1.99129620050126e-34	1.7917148	-111.95184739174637
CENPW	CENPW	1.25840459093806e-34	-0.639036605663991	-0.550913460352422	-0.7271597509755601	9.80108415652106e-32	CENPW	-0.639036605663991	1.25840459093806e-34	1.1605548	-112.61395938702414
TPX2	TPX2	1.2550179741625898e-34	-0.593843552632749	-0.514958559743386	-0.6727285455221128	9.80108415652106e-32	TPX2	-0.593843552632749	1.2550179741625898e-34	0.92360413	-112.6178471998034
SMC4	SMC4	1.38472165162173e-35	-0.641249164200676	-0.5423604011167461	-0.740137927284607	1.34811307295698e-32	SMC4	-0.641249164200676	1.38472165162173e-35	1.4239872	-115.79788731747855
UBE2C	UBE2C	2.35133853442674e-36	-0.8790803933682739	-0.7699184822106669	-0.988242304525882	2.44178669005102e-33	UBE2C	-0.8790803933682739	2.35133853442674e-36	1.381534	-118.35592914969845
CDKN3	CDKN3	6.979100736114351e-37	-0.625940654887878	-0.550669779608725	-0.701211530167031	8.36257324357333e-34	CDKN3	-0.625940654887878	6.979100736114351e-37	0.90831	-120.10829835507484
PTTG1	PTTG1	1.64737364330832e-38	-0.7515400290622141	-0.6545276584907729	-0.8485523996336551	2.33283084016488e-35	PTTG1	-0.7515400290622141	1.64737364330832e-38	1.2722443	-125.51309979369643
MAD2L1	MAD2L1	3.62523967749067e-39	-0.610526416435712	-0.525421711010125	-0.6956311218613	7.058794807034019e-36	MAD2L1	-0.610526416435712	3.62523967749067e-39	1.1252221	-127.69711932062535
TOP2A	TOP2A	1.3435364218614e-40	-0.867795650678318	-0.7621526533934179	-0.973438647963218	2.98975240619072e-37	TOP2A	-0.867795650678318	1.3435364218614e-40	1.4015495	-132.45108836366586
CENPF	CENPF	1.98109454833975e-41	-0.9404824094428199	-0.830672907473634	-1.05029191141201	7.714877444872059e-38	CENPF	-0.9404824094428199	1.98109454833975e-41	1.4497468	-135.21275415545185
BIRC5	BIRC5	8.726379214348929e-45	-0.589472470041871	-0.527655575251889	-0.6512893648318521	4.5310269673971097e-41	BIRC5	-0.589472470041871	8.726379214348929e-45	0.75381076	-146.3613811009644
