index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
PCP4	PCP4	8.16038939152417e-44	1.36943704147964	1.54415979827575	1.19471428468354	1.27114385551772e-39	PCP4	1.36943704147964	8.16038939152417e-44	1.5263152	143.13619817973228
DLL1	DLL1	4.97958301476912e-34	0.8134316516150071	0.9337770773384879	0.693086225891526	3.87834823105293e-30	DLL1	0.8134316516150071	4.97958301476912e-34	0.601791	110.6295302886384
ARL6IP1	ARL6IP1	2.12234560424331e-30	1.02060178601658	1.18725249925126	0.853951072781899	8.264944369324509e-27	ARL6IP1	1.02060178601658	2.12234560424331e-30	2.9814646	98.57218324176809
ID2	ID2	1.30196390369771e-29	0.8455504232478341	0.9800210375856909	0.7110798089099771	4.0561383455798397e-26	ID2	0.8455504232478341	1.30196390369771e-29	2.3792527	95.95522530067865
CALML3	CALML3	1.13269895151434e-27	1.24684332426267	1.4803990708698898	1.01328757765546	2.9406752612898e-24	CALML3	1.24684332426267	1.13269895151434e-27	1.1898687	89.51229408903434
KRT19	KRT19	4.38341304259796e-24	0.753920528187482	0.886263722705923	0.621577333669041	8.53505312056854e-21	KRT19	0.753920528187482	4.38341304259796e-24	1.8565555	77.59421964898587
COTL1	COTL1	5.24660202562052e-22	0.613497873850025	0.7359890848881272	0.49100666281192207	9.080702194787858e-19	COTL1	0.613497873850025	5.24660202562052e-22	4.485512	70.69103472720373
GADD45G	GADD45G	1.6381971624086e-20	0.7380876466037201	0.88277082708337	0.5934044661240699	1.9629382460645102e-17	GADD45G	0.7380876466037201	1.6381971624086e-20	2.081082	65.72645289723262
KIF19	KIF19	2.35584935884862e-19	0.666204421584214	0.791173668589725	0.541235174578702	2.1586509095755902e-16	KIF19	0.666204421584214	2.35584935884862e-19	0.9350669	61.88038651165004
B2M	B2M	4.1879494989316294e-19	0.678465187923996	0.8208176167848941	0.536112759063097	3.6242049636032303e-16	B2M	0.678465187923996	4.1879494989316294e-19	3.9209614	61.05038975745845
AGPAT2	AGPAT2	3.89828009679136e-17	0.609746255926424	0.7444776177335078	0.475014894119341	2.42894036270876e-14	AGPAT2	0.609746255926424	3.89828009679136e-17	0.71565217	54.509939859140424
CDKN1C	CDKN1C	4.36438843089692e-17	0.663796068649617	0.816148189431106	0.511443947868127	2.6147722533877402e-14	CDKN1C	0.663796068649617	4.36438843089692e-17	3.223516	54.346998105742905
CRNDE	CRNDE	1.9231013669191102e-16	0.653473436643586	0.7894537117419308	0.5174931615452419	1.0698624997321e-13	CRNDE	0.653473436643586	1.9231013669191102e-16	1.7723564	52.20741470887556
TROAP	TROAP	2.2917554817741198e-15	0.647263207116038	0.8228179405115279	0.47170847372054703	9.916298649887651e-13	TROAP	0.647263207116038	2.2917554817741198e-15	0.7567915	48.63246829895834
MT2A	MT2A	7.38107791087046e-15	0.664848556585383	0.817315967138279	0.512381146032488	2.94807822096485e-12	MT2A	0.664848556585383	7.38107791087046e-15	1.247466	46.94508990470621
IRX2	IRX2	9.1162618835422e-14	0.740693821217465	0.9222908363288341	0.559096806106096	3.15564469688749e-11	IRX2	0.740693821217465	9.1162618835422e-14	2.8072722	43.31855095881539
PTTG1	PTTG1	1.68443290412481e-10	0.7372923578669591	0.957259095722207	0.517325620011712	2.6503445805608198e-08	PTTG1	0.7372923578669591	1.68443290412481e-10	1.2722443	32.46701798602052
HIST1H1C	HIST1H1C	1.2594990266264401e-07	0.6130359556870421	0.8555778978499742	0.37049401352411004	8.5300940598957e-06	HIST1H1C	0.6130359556870421	1.2594990266264401e-07	2.289217	22.92064665709115
FABP5	FABP5	4.3145997514429895e-11	-0.606475110338082	-0.42469217050374397	-0.78825805017242	8.00101432478898e-09	FABP5	-0.606475110338082	4.3145997514429895e-11	2.5189116	-34.43198231133028
UBE2T	UBE2T	8.2900596763796e-12	-0.631864488393649	-0.47041407706744104	-0.7933148997198579	1.8447751368423604e-09	UBE2T	-0.631864488393649	8.2900596763796e-12	1.7782131	-36.81175465158269
ATAD2	ATAD2	5.15004865580859e-13	-0.6968733010515401	-0.540085983073026	-0.8536606190300551	1.45858741657328e-10	ATAD2	-0.6968733010515401	5.15004865580859e-13	1.6456072	-40.82047917111128
CLSPN	CLSPN	1.6479883355716599e-13	-0.64156762836381	-0.493853035063931	-0.7892822216636899	5.23892128636728e-11	CLSPN	-0.64156762836381	1.6479883355716599e-13	1.602657	-42.464359202344966
TYMS	TYMS	1.04712311810138e-19	-0.8730500958347241	-0.7031676028052969	-1.04293258886415	1.0874024540443398e-16	TYMS	-0.8730500958347241	1.04712311810138e-19	2.1904566	-63.050202722165444
ENO2	ENO2	7.595479251293709e-21	-0.6551945305479411	-0.516661216122563	-0.7937278449733199	1.0755889117945699e-17	ENO2	-0.6551945305479411	7.595479251293709e-21	2.192191	-66.83534899543177
