index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ARL6IP1	ARL6IP1	4.223779064236779e-170	2.0455075335693795	2.17015367652408	1.92086139061468	6.579380648361637e-166	ARL6IP1	2.0455075335693795	4.223779064236779e-170	2.9814646	562.6492417581027
PTTG1	PTTG1	5.362057483120788e-127	2.29768574683737	2.44781049086673	2.14756100280801	4.176238470728628e-123	PTTG1	2.29768574683737	5.362057483120788e-127	1.2722443	419.46208136509915
CCNB1	CCNB1	2.8521892625996594e-115	1.93243538089957	2.10305222908058	1.76181853271856	1.4809517381171694e-111	CCNB1	1.93243538089957	2.8521892625996594e-115	0.66285616	380.50966119423595
MZT1	MZT1	4.116281899753239e-115	1.2737327531017	1.37562903523038	1.17183647097302	1.6029830788114097e-111	MZT1	1.2737327531017	4.116281899753239e-115	1.74025	379.98038912479785
CCNB2	CCNB2	7.257347498520198e-115	2.08313429713092	2.2448865245735297	1.92138206968831	2.2609540396889794e-111	CCNB2	2.08313429713092	7.257347498520198e-115	0.6623468	379.16228856079107
CDC20	CDC20	2.6499445005549297e-108	1.85564799736597	2.02704474115629	1.68425125357566	6.8796975808573585e-105	CDC20	1.85564799736597	2.6499445005549297e-108	0.54093975	357.36227210310744
CENPF	CENPF	3.6016727893806696e-105	2.68664883983103	2.8747169980523504	2.4985806816097202	8.014751005740389e-102	CENPF	2.68664883983103	3.6016727893806696e-105	1.4497468	346.9537828442777
CCNA1	CCNA1	6.07954542544139e-102	1.5545319348723001	1.6851634806328601	1.42390038911173	1.1837634886512598e-98	CCNA1	1.5545319348723001	6.07954542544139e-102	0.44735202	336.23270222276625
NMU	NMU	2.0339695064731397e-98	1.6538836007245201	1.7897376813763002	1.5180295200727498	3.52034922248135e-95	NMU	1.6538836007245201	2.0339695064731397e-98	0.8204538	324.5246552486696
CDKN3	CDKN3	4.4983179812838193e-97	1.84075553678514	2.00309898144501	1.6784120921252799	7.007029919445797e-94	CDKN3	1.84075553678514	4.4983179812838193e-97	0.90831	320.0576395567853
TROAP	TROAP	1.3500103666521198e-93	1.7494248254791298	1.88481647037651	1.61403318058175	1.9117374073945596e-90	TROAP	1.7494248254791298	1.3500103666521198e-93	0.7567915	308.50634233883363
CALM2	CALM2	3.477701021871389e-93	1.05854964246585	1.15287421448599	0.9642250704457108	4.514345734807549e-90	CALM2	1.05854964246585	3.477701021871389e-93	4.232502	307.1411789151131
UBE2S	UBE2S	1.0570273184171997e-92	1.27831010876972	1.39135324774068	1.1652669697987599	1.2475712703457299e-89	UBE2S	1.27831010876972	1.0570273184171997e-92	3.9373922	305.537372066601
TUBA1C	TUBA1C	1.1212683947384098e-92	1.43482480707668	1.5857229209519	1.28392669320146	1.2475712703457299e-89	TUBA1C	1.43482480707668	1.1212683947384098e-92	1.0670182	305.45225307646143
PLK1	PLK1	4.845381510344179e-92	1.6027037482620001	1.78205835766504	1.4233491388589499	5.03176718577542e-89	PLK1	1.6027037482620001	4.845381510344179e-92	0.4257366	303.3407744661822
METTL7A	METTL7A	1.5762289260583898e-87	1.2326120862140302	1.35132581926754	1.11389835316051	1.5345573738257196e-84	METTL7A	1.2326120862140302	1.5762289260583898e-87	0.5842245	288.35126717313193
HMMR	HMMR	5.001003655852779e-86	1.4078542446034301	1.5612326428242498	1.2544758463826	4.5823902321893384e-83	HMMR	1.4078542446034301	5.001003655852779e-86	0.3949642	283.36359850062286
CKAP2	CKAP2	9.393426387789847e-86	1.3226816012603302	1.4897340627769398	1.15562913974372	8.128966824589028e-83	CKAP2	1.3226816012603302	9.393426387789847e-86	1.0942658	282.45416466260394
BIRC5	BIRC5	3.0379599026627794e-85	1.75508640674821	1.8945768952095903	1.61559591828682	2.4906474423041097e-82	BIRC5	1.75508640674821	3.0379599026627794e-85	0.75381076	280.7607852372617
CENPA	CENPA	1.7735160461846198e-83	1.5569592089259499	1.7168343031755802	1.39708411467632	1.3813029725709e-80	CENPA	1.5569592089259499	1.7735160461846198e-83	0.43961832	274.893419492293
LBR	LBR	2.9873083114969795e-83	1.00152309657099	1.1032446639428202	0.8998015291991529	2.2158715032470695e-80	LBR	1.00152309657099	2.9873083114969795e-83	1.2731951	274.1411857339134
DEPDC1	DEPDC1	9.207994335572368e-82	1.16280042153492	1.3078939236075802	1.01770691946226	6.51967853478231e-79	DEPDC1	1.16280042153492	9.207994335572368e-82	0.30441105	269.1952168347875
TPX2	TPX2	2.3635489391256693e-81	1.8803970346623	2.04087008202796	1.7199239872966299	1.6007392097722e-78	TPX2	1.8803970346623	2.3635489391256693e-81	0.92360413	267.8352209487436
