index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
SEC11C	SEC11C	3.496068566559069e-111	1.09443022221874	1.1864872566116	1.0023731878258801	5.037485197554959e-107	SEC11C	1.09443022221874	3.496068566559069e-111	4.3453197	366.9282850525601
GRP	GRP	1.6583546534091798e-48	1.14705387942612	1.2942167474006399	0.999891011451596	1.1947616100486398e-44	GRP	1.14705387942612	1.6583546534091798e-48	1.4445623	158.72279598201808
MS4A8	MS4A8	1.87017144890173e-27	0.698251505785567	0.8262397192504131	0.5702632923207199	8.982433469075018e-24	MS4A8	0.698251505785567	1.87017144890173e-27	0.691366	88.78888802599451
BIK	BIK	3.27884587216972e-27	0.642857892867262	0.7640057284261751	0.521710057308348	1.18112225430234e-23	BIK	0.642857892867262	3.27884587216972e-27	0.56191427	87.97887047501358
COTL1	COTL1	3.3918261586512104e-23	0.66984272122441	0.7916184675038921	0.5480669749449271	9.77456462400105e-20	COTL1	0.66984272122441	3.3918261586512104e-23	1.3829274	74.6422839530975
CHGA	CHGA	2.97207506647931e-16	0.595497814574918	0.725951111033931	0.465044518115905	2.3791460907166895e-13	CHGA	0.595497814574918	2.97207506647931e-16	1.3021296	51.57937896333415
IGFBP5	IGFBP5	2.83703894711209e-12	0.594875614211666	0.7497402939645241	0.440010934458807	1.16796840539823e-09	IGFBP5	0.594875614211666	2.83703894711209e-12	2.7483504	38.35875118245984
HIST1H4C	HIST1H4C	9.24811921261259e-12	-0.74169055572813	-0.5396830347313979	-0.9436980767248621	3.25014999352524e-09	HIST1H4C	-0.74169055572813	9.24811921261259e-12	4.012471	-36.6539771436713
CKS2	CKS2	6.2339935821146295e-15	-0.5901774354623239	-0.456744183443762	-0.723610687480885	4.08298243294044e-12	CKS2	-0.5901774354623239	6.2339935821146295e-15	1.5199258	-47.188764753598385
HIST1H1C	HIST1H1C	4.2728436655451206e-15	-0.648618237026543	-0.528284296291161	-0.768952177761925	2.9317811608018904e-12	HIST1H1C	-0.648618237026543	4.2728436655451206e-15	1.2965504	-47.73372489053405
TOP2A	TOP2A	3.789156839298229e-17	-0.6437351078232211	-0.53630661869438	-0.7511635969520619	3.89985434981773e-14	TOP2A	-0.6437351078232211	3.789156839298229e-17	1.2806174	-54.55090075653364
UBE2C	UBE2C	3.30735442706936e-18	-0.8225615998684642	-0.679473133157482	-0.9656500665794471	4.3323336308765894e-15	UBE2C	-0.8225615998684642	3.30735442706936e-18	1.697914	-58.069028050173635
SMC4	SMC4	8.421098381094059e-20	-0.687150816133898	-0.560404379693297	-0.813897252574499	1.34821785081316e-16	SMC4	-0.687150816133898	8.421098381094059e-20	1.5490377	-63.36455347851618
CENPF	CENPF	7.74913484863889e-20	-0.676226271134325	-0.588079486620204	-0.7643730556484459	1.34821785081316e-16	CENPF	-0.676226271134325	7.74913484863889e-20	1.1530007	-63.48452664790882
UBE2S	UBE2S	5.56823927174685e-20	-0.689267756273306	-0.5472268162142	-0.8313086963324119	1.14618228095143e-16	UBE2S	-0.689267756273306	5.56823927174685e-20	3.2525816	-63.96134069145539
CKS1B	CKS1B	9.95382366692072e-21	-0.7111675612917121	-0.5984109998697521	-0.8239241227136719	2.3904107536110103e-17	CKS1B	-0.7111675612917121	9.95382366692072e-21	1.3727652	-66.44523916289437
