index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
SEC11C	SEC11C	2.59446647045085e-40	0.691381638642698	0.7951638278102371	0.587599449475158	1.24612224575755e-36	SEC11C	0.691381638642698	2.59446647045085e-40	4.3453197	131.50168590414543
EEF1A1	EEF1A1	5.03054404251598e-38	0.6089178333959859	0.6983924837876079	0.519443183004364	1.44970218217225e-34	EEF1A1	0.6089178333959859	5.03054404251598e-38	5.4060206	123.90255317288651
GRP	GRP	2.26057636805771e-31	0.9845118889248728	1.1307632378811001	0.838260539968649	4.653234983906219e-28	GRP	0.9845118889248728	2.26057636805771e-31	1.4445623	101.8030802850957
ASCL1	ASCL1	4.79595941997585e-25	0.700059236495371	0.8239303718246891	0.576188101166053	5.31576763711016e-22	ASCL1	0.700059236495371	4.79595941997585e-25	2.5223024	80.78638292044762
CACNA1A	CACNA1A	3.3783765298215696e-21	0.6236549045839781	0.7427032409869109	0.504606568181045	1.94716109672796e-18	CACNA1A	0.6236549045839781	3.3783765298215696e-21	0.89443356	68.0041598630052
IGFBP2	IGFBP2	1.43924271275283e-17	0.597114718070432	0.732528130324588	0.461701305816276	4.82280191815246e-15	IGFBP2	0.597114718070432	1.43924271275283e-17	2.0680707	55.94746770553939
HIST1H4C	HIST1H4C	1.82111081301861e-10	-0.7348475197526001	-0.521574176605626	-0.948120862899573	1.6877453705357e-08	HIST1H4C	-0.7348475197526001	1.82111081301861e-10	4.012471	-32.354462237141874
CKS2	CKS2	4.69226625427215e-13	-0.593440439546925	-0.454039399424188	-0.732841479669662	6.82938024826338e-11	CKS2	-0.593440439546925	4.69226625427215e-13	1.5199258	-40.95478035469196
CKS1B	CKS1B	3.3261460793347496e-14	-0.618386412504639	-0.48940585326362396	-0.7473669717456551	5.82756687706508e-12	CKS1B	-0.618386412504639	3.3261460793347496e-14	1.3727652	-44.77314179740947
SMC2	SMC2	1.4279073735757101e-15	-0.586321290252863	-0.46055074064056895	-0.712091839865157	3.21479958528945e-13	SMC2	-0.586321290252863	1.4279073735757101e-15	1.3855371	-49.31501902658848
CENPF	CENPF	9.355360949185609e-16	-0.650324678487219	-0.549752072052156	-0.7508972849222809	2.1742160631744396e-13	CENPF	-0.650324678487219	9.355360949185609e-16	1.1530007	-49.92505620149771
UBE2C	UBE2C	6.362634416560169e-16	-0.787013309299891	-0.634037649287723	-0.9399889693120579	1.6084070054072899e-13	UBE2C	-0.787013309299891	6.362634416560169e-16	1.697914	-50.481225288415146
TOP2A	TOP2A	3.6283144062783795e-17	-0.693303236587287	-0.5869104907275071	-0.7996959824470659	1.13653004956664e-14	TOP2A	-0.693303236587287	3.6283144062783795e-17	1.2806174	-54.61347813717314
TUBB4B	TUBB4B	6.49132375993424e-18	-0.61668918984805	-0.476592051623836	-0.7567863280722651	2.3383371014223105e-15	TUBB4B	-0.61668918984805	6.49132375993424e-18	2.2675936	-57.096192994439846
UBE2T	UBE2T	1.6853943137515498e-19	-0.648896519398882	-0.5352428046507051	-0.762550234147058	8.6731595238736e-17	UBE2T	-0.648896519398882	1.6853943137515498e-19	1.3071816	-62.36354763997384
PRC1	PRC1	1.8157376736030102e-21	-0.6471276265817901	-0.5672898032125029	-0.7269654499510759	1.0901235057894099e-18	PRC1	-0.6471276265817901	1.8157376736030102e-21	1.0700938	-68.89993420648665
SMC4	SMC4	6.35490937057189e-22	-0.7310103581526479	-0.6051132445541949	-0.856907471751101	3.9812125704595794e-19	SMC4	-0.7310103581526479	6.35490937057189e-22	1.5490377	-70.41454653688794
HMGB3	HMGB3	6.98090317303157e-23	-0.684122299734672	-0.5667319909395739	-0.801512608529769	6.28673961376324e-20	HMGB3	-0.684122299734672	6.98090317303157e-23	1.4310273	-73.60093248136691
HMGB2	HMGB2	9.42185985867799e-27	-0.918055799673683	-0.762360090205963	-1.0737515091414	1.2341779882153698e-23	HMGB2	-0.918055799673683	9.42185985867799e-27	2.3861494	-86.45604668852798
UBE2S	UBE2S	6.2650625061360195e-34	-0.969992779087818	-0.818759791814184	-1.12122576636145	1.50455476084856e-30	UBE2S	-0.969992779087818	6.2650625061360195e-34	3.2525816	-110.29822632287336
HMGB1	HMGB1	2.14720362823928e-38	-0.693986598636864	-0.592370085896715	-0.7956031113770121	7.73476426982494e-35	HMGB1	-0.693986598636864	2.14720362823928e-38	3.1421335	-125.13080859127172
HMGN2	HMGN2	1.29050454210783e-42	-0.5864769952632879	-0.504656289707634	-0.668297700818941	9.297439973615878e-39	HMGN2	-0.5864769952632879	1.29050454210783e-42	4.9792976	-139.15304476606522
TUBA1B	TUBA1B	3.9652957323960595e-53	-0.810141653159121	-0.709476373744386	-0.9108069325738559	5.71359462080948e-49	TUBA1B	-0.810141653159121	3.9652957323960595e-53	5.6168895	-174.07476056265935
