index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
PCNA	PCNA	4.819178634001129e-58	0.8646452743880121	0.9770625913916411	0.752227957384384	6.943954493732219e-54	PCNA	0.8646452743880121	4.819178634001129e-58	1.2547188	190.40304222456984
PMAIP1	PMAIP1	1.8146456055259599e-53	0.840332409492204	0.9459676470814901	0.7346971719029192	1.30736142650118e-49	PMAIP1	0.840332409492204	1.8146456055259599e-53	0.9587547	175.20250120702016
SIVA1	SIVA1	1.0718688616574e-49	0.620490944375349	0.700980464937755	0.540001423812942	5.14818614254049e-46	SIVA1	0.620490944375349	1.0718688616574e-49	2.1365333	162.67434824014916
CARHSP1	CARHSP1	1.9644940490414298e-47	0.605582694291153	0.6829907630135781	0.528174625568728	7.07659868815949e-44	CARHSP1	0.605582694291153	1.9644940490414298e-47	2.0401378	155.15646266219775
RNASEH2A	RNASEH2A	7.780847593983301e-47	0.784219227490713	0.8800223947256629	0.688416060255763	2.24228465963411e-43	RNASEH2A	0.784219227490713	7.780847593983301e-47	1.2316573	153.1706931382952
ASF1B	ASF1B	2.1959944333706998e-46	0.9067691707378229	1.03807731486884	0.775461026606808	5.2736806317397386e-43	ASF1B	0.9067691707378229	2.1959944333706998e-46	0.71222633	151.67381796756055
KIAA0101	KIAA0101	6.516193752694929e-45	0.8918044935892908	1.01100721945172	0.7726017677268622	1.34131193975116e-41	KIAA0101	0.8918044935892908	6.516193752694929e-45	0.87371683	146.78273476829372
CRIP1	CRIP1	8.56376753534921e-44	0.753112744073223	0.8696496272126841	0.6365758609337622	1.5424415802105898e-40	CRIP1	0.753112744073223	8.56376753534921e-44	1.2190722	143.06659054094484
DUT	DUT	2.2402461728973195e-41	0.6992755383977171	0.8016711493233231	0.596879927472112	3.5866341228086095e-38	DUT	0.6992755383977171	2.2402461728973195e-41	1.1952296	135.03539461662388
IMPA2	IMPA2	4.282877806377089e-41	0.590466633349359	0.685019462259426	0.495913804439292	6.17119863120875e-38	IMPA2	0.590466633349359	4.282877806377089e-41	0.4018507	134.10047137370591
CLSPN	CLSPN	9.111249402595519e-39	0.788362612754038	0.898149642728923	0.6785755827791539	1.0098768664769099e-35	CLSPN	0.788362612754038	9.111249402595519e-39	0.9384989	126.36754679989085
TYMS	TYMS	3.7426120636498096e-34	0.7856685198392449	0.9040188189651609	0.66731822071333	3.2233707227297597e-31	TYMS	0.7856685198392449	3.7426120636498096e-34	1.4386251	111.04150971115547
E2F1	E2F1	3.8029913447432797e-34	0.6111202566952729	0.7109303342681921	0.511310179122354	3.2233707227297597e-31	E2F1	0.6111202566952729	3.8029913447432797e-34	0.58540714	111.01842057063861
TCF19	TCF19	1.1289522603438402e-32	0.604196797762041	0.713010462913985	0.495383132610098	8.561617431207598e-30	TCF19	0.604196797762041	1.1289522603438402e-32	0.51975375	106.12671455579522
SFN	SFN	1.4072316652260498e-31	0.6093167845204671	0.709831867859497	0.5088017011814361	8.11072042569685e-29	SFN	0.6093167845204671	1.4072316652260498e-31	0.7072971	102.48691109000512
MCM3	MCM3	6.25446871636836e-29	0.598214698858693	0.697698860986741	0.498730536730645	3.00402132447172e-26	MCM3	0.598214698858693	6.25446871636836e-29	0.769739	93.69102741135744
WDR34	WDR34	1.0663783098821999e-28	0.618752575735099	0.7268969702600491	0.5106081812101491	4.95659518293308e-26	WDR34	0.618752575735099	1.0663783098821999e-28	1.366831	92.92126731540229
TCF4	TCF4	5.89760660542324e-21	-0.602315818518315	-0.47039139421765996	-0.7342402428189709	1.23157410981947e-18	TCF4	-0.602315818518315	5.89760660542324e-21	1.5462878	-67.20036040070859
ARL6IP1	ARL6IP1	2.3143438421817198e-21	-0.606662875367841	-0.486470337492802	-0.726855413242881	5.130366218768679e-19	ARL6IP1	-0.606662875367841	2.3143438421817198e-21	1.4629849	-68.54988677099007
DLX5	DLX5	2.54208837867344e-22	-0.606994517835295	-0.482922074843823	-0.731066960826767	6.004746139066499e-20	DLX5	-0.606994517835295	2.54208837867344e-22	1.4634415	-71.73640389932801
SOX4	SOX4	5.93525770049284e-40	-0.713186490074884	-0.611411721751196	-0.8149612583985709	7.77464801876375e-37	SOX4	-0.713186490074884	5.93525770049284e-40	4.1258426	-130.30781312448968
