index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
C1QL1	C1QL1	2.832208101043799e-90	0.7880832406604359	0.8748231763630849	0.701343304957787	4.752728414361609e-86	C1QL1	0.7880832406604359	2.832208101043799e-90	0.65477544	297.4716012662094
UBE2T	UBE2T	7.996107644160469e-80	0.784930921257876	0.8681586560712091	0.701703186444542	4.4727560792218884e-76	UBE2T	0.784930921257876	7.996107644160469e-80	1.8181621	262.75494969711417
RAD51C	RAD51C	5.105963433410379e-75	0.598658126523848	0.66674643261026	0.5305698204374361	1.7136634475211896e-71	RAD51C	0.598658126523848	5.105963433410379e-75	1.3355334	246.79242391069639
KIAA0101	KIAA0101	6.998024465094809e-74	0.862115247927953	0.9580890350101179	0.766141460845789	1.9572308091459297e-70	KIAA0101	0.862115247927953	6.998024465094809e-74	0.7088334	243.0157313134161
TYMS	TYMS	1.23750516859861e-72	0.787705029901434	0.8702574514472691	0.7051526083555999	2.9666534620361894e-69	TYMS	0.787705029901434	1.23750516859861e-72	0.97230333	238.8713882810849
MYBL2	MYBL2	6.356683220395049e-68	0.608909088389779	0.6975177174056559	0.520300459373901	1.3333937640181199e-64	MYBL2	0.608909088389779	6.356683220395049e-68	0.43725407	223.222836257531
RRM2	RRM2	1.1156485166681898e-66	0.595748136432548	0.6831913464244139	0.508304926440681	1.8721697758208897e-63	RRM2	0.595748136432548	1.1156485166681898e-66	0.37043667	219.08937168264725
HIST1H4C	HIST1H4C	8.669947365173258e-66	1.09755194234209	1.21992184973715	0.975182034947035	1.2124198894580998e-62	HIST1H4C	1.09755194234209	8.669947365173258e-66	3.3383358	216.1312310276233
DUT	DUT	1.3079299551794897e-65	0.680813040455157	0.7607345085319829	0.600891572378331	1.6883363521436198e-62	DUT	0.680813040455157	1.3079299551794897e-65	1.8033966	215.5380408867975
HES4	HES4	3.7504229965908192e-65	0.6720268474305721	0.758378390781048	0.585675304080096	4.495417736127889e-62	HES4	0.6720268474305721	3.7504229965908192e-65	0.79597646	214.01827284655846
CLSPN	CLSPN	6.441838852200548e-64	0.7102149799885279	0.789592621981712	0.630837337995343	6.75628111117359e-61	CLSPN	0.7102149799885279	6.441838852200548e-64	1.1081867	209.91592550180022
ASF1B	ASF1B	7.545191159629118e-63	0.64973121304632	0.738172339822384	0.561290086270256	7.447991344102129e-60	ASF1B	0.64973121304632	7.545191159629118e-63	0.48901457	206.36591252558722
ZWINT	ZWINT	5.84075157217617e-62	0.7026067710767541	0.785325520970312	0.619888021183195	5.158613270141489e-59	ZWINT	0.7026067710767541	5.84075157217617e-62	0.8141392	203.41338785985522
TUBA1B	TUBA1B	3.893788638127039e-61	0.6292440564195411	0.701663130442512	0.55682498239657	2.8409420494091196e-58	TUBA1B	0.6292440564195411	3.893788638127039e-61	5.378611	200.67643921403544
CRABP1	CRABP1	4.11838502452737e-61	1.2309985629650801	1.36517983537343	1.09681729055673	2.8796091290247394e-58	CRABP1	1.2309985629650801	4.11838502452737e-61	2.133194	200.59553507544643
HMGB2	HMGB2	2.24690618464045e-60	0.9037241596596619	1.00738589618001	0.800062423139311	1.4502051032481298e-57	HMGB2	0.9037241596596619	2.24690618464045e-60	2.5179472	198.14774580449586
RNASEH2A	RNASEH2A	1.7126537688695295e-58	0.5914297411523571	0.665912899947455	0.51694658235726	9.580014298466537e-56	RNASEH2A	0.5914297411523571	1.7126537688695295e-58	1.5591649	191.89559597867776
APLP1	APLP1	3.37964538802681e-57	0.6215482961051519	0.695869942065302	0.5472266501450029	1.7723071642649297e-54	APLP1	0.6215482961051519	3.37964538802681e-57	0.8708896	187.5930295300527
CSRP2	CSRP2	1.3903840077299599e-56	0.5872045835190101	0.654785977689927	0.5196231893480929	6.6662954382047e-54	CSRP2	0.5872045835190101	1.3903840077299599e-56	1.3593757	185.5524899202862
ATAD2	ATAD2	4.1989956422105195e-56	0.6575392465249301	0.747707305801481	0.567371187248378	1.9573151631092997e-53	ATAD2	0.6575392465249301	4.1989956422105195e-56	0.73899704	183.95792902277216
SMC4	SMC4	1.0844552117025598e-53	0.7441759796271709	0.843059572358354	0.6452923868959871	4.549560726895149e-51	SMC4	0.7441759796271709	1.0844552117025598e-53	1.0189686	175.9452185584902
CDK1	CDK1	2.28499567339881e-53	0.6672040259602521	0.7671948529077159	0.567213199012787	9.352320096415949e-51	CDK1	0.6672040259602521	2.28499567339881e-53	0.5855086	174.86999759546327
GNG3	GNG3	1.11037232687312e-46	0.678114649988378	0.76928853475253	0.586940765224225	3.327349645938899e-44	GNG3	0.678114649988378	1.11037232687312e-46	1.0104417	152.6576488467434
NUSAP1	NUSAP1	2.73846806901902e-44	0.717097745964462	0.8222338550231708	0.6119616369057529	7.06988194864741e-42	NUSAP1	0.717097745964462	2.73846806901902e-44	0.8351276	144.71146711663712
TUBB4B	TUBB4B	1.5962357654899698e-41	0.5893822942649339	0.67240623461137	0.506358353918498	3.3483040475858996e-39	TUBB4B	0.5893822942649339	1.5962357654899698e-41	1.6422191	135.52437813569964
UBE2S	UBE2S	5.63632706035495e-41	0.692487576664269	0.791412302142271	0.5935628511862671	1.1127435811743099e-38	UBE2S	0.692487576664269	5.63632706035495e-41	2.5215013	133.70429656073185
TOP2A	TOP2A	3.4873999415758e-39	0.7980299358401959	0.9301154088769179	0.665944462803475	6.033201898926129e-37	TOP2A	0.7980299358401959	3.4873999415758e-39	1.0214169	127.75304387602752
DLK1	DLK1	2.81118397149896e-38	0.801425836097648	0.921325148694527	0.68152652350077	4.670740418388519e-36	DLK1	0.801425836097648	2.81118397149896e-38	1.3357725	124.74208973503805
CKAP2	CKAP2	1.14694240991208e-36	0.59153791356093	0.683689380721495	0.49938644640036406	1.70326022838359e-34	CKAP2	0.59153791356093	1.14694240991208e-36	0.87027687	119.39161846314417
CENPF	CENPF	3.9981375861970196e-27	0.620385345069897	0.7475220448035971	0.49324864533619606	3.07764893733817e-25	CENPF	0.620385345069897	3.9981375861970196e-27	0.9784393	87.6927304421752
UBE2C	UBE2C	5.2710103636633996e-27	0.760855997785338	0.909004341967473	0.612707653603203	4.0205829505743398e-25	UBE2C	0.760855997785338	5.2710103636633996e-27	1.2569704	87.29397903331552
G0S2	G0S2	3.1096158956515797e-39	-0.69088007831184	-0.6014509709397661	-0.7803091856839129	5.43567336926346e-37	G0S2	-0.69088007831184	3.1096158956515797e-39	1.5722198	-127.91845931306851
B2M	B2M	6.10471423384124e-41	-0.665397172867054	-0.570868623940337	-0.7599257217937719	1.1775081558401098e-38	B2M	-0.665397172867054	6.10471423384124e-41	4.5331864	-133.58912812720348
