,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,ASCL1,4.37791306075416e-236,0.935874864611248,0.987637409881048,0.884112319341449,7.34657590725155e-232
2,TUBA1B,4.80267333445879e-91,-0.64191832654936,-0.582093233572605,-0.701743419526116,4.02968306127765e-87
3,HMGB2,1.39234058302609e-84,-0.920066815823806,-0.832135042940938,-1.00799858870667,7.78828910792029e-81
4,TUBB,2.96136817444462e-80,-0.538423045166263,-0.484761942309418,-0.592084148023109,1.24236798338388e-76
5,KLK11,2.75332902322019e-70,0.61112298704929,0.684116436355028,0.538129537743553,9.24072286773159e-67
6,UBE2S,3.33123953880616e-70,-0.773298307132308,-0.689238459253643,-0.857358155010973,9.31692178345102e-67
7,TFF3,3.84793177976828e-69,0.566174068142505,0.627454514084911,0.504893622200098,9.2245918851845e-66
8,H2AFZ,2.73890972597661e-67,-0.433134465475941,-0.38580341049755,-0.480465520454332,5.74520551395168e-64
9,KLK12,7.52937085042375e-60,0.663127822540259,0.740150325927596,0.586105319152923,1.40389302489957e-56
10,TUBA1A,1.61387121626339e-59,-0.479343569652307,-0.422973065181608,-0.535714074123007,2.7082372880116e-56
11,TMSB15A,1.38971413865004e-58,-0.515793704076077,-0.449436037014359,-0.582151371137796,2.12007208733512e-55
12,DSP,5.77213490077429e-58,0.543882028747224,0.606646578620887,0.481117478873562,7.80745973335151e-55
13,UBE2T,6.04832706832547e-58,-0.542608430253335,-0.470882556296604,-0.614334304210066,7.80745973335151e-55
14,CLDN3,9.45022074538143e-57,0.491242191326072,0.550243277828414,0.432241104823729,1.13274395948747e-53
15,CD99,2.67629065915499e-55,0.702161924043089,0.779143283309874,0.625180564776305,2.99405557008533e-52
16,SMC4,1.33448791571212e-52,-0.531289369487044,-0.474066771761602,-0.588511967212486,1.39962760709781e-49
17,CENPU,4.06933063731879e-51,-0.35689848736143,-0.319115363078399,-0.394681611644461,4.01690808381451e-48
18,CKS2,6.21618624673163e-51,-0.528635002470766,-0.467137888898063,-0.590132116043469,5.79521230035575e-48
19,MAD2L1,1.03874350968819e-50,-0.417387304214708,-0.373866142570855,-0.460908465858562,9.1742920189882e-48
20,TUBB4B,7.64333561739966e-50,-0.55859843261475,-0.486723225141842,-0.630473640087659,6.41314074977919e-47
21,NUSAP1,6.64067289304907e-49,-0.481447845018968,-0.429864908693635,-0.533030781344301,5.30653008658364e-46
22,CDK1,1.028962975176e-48,-0.362414510888684,-0.324253758604282,-0.400575263173087,7.84864894837654e-46
23,HIST1H4C,1.18886285731335e-47,-0.783879132654309,-0.680007700232453,-0.887750565076165,8.67404678633707e-45
24,KIAA0101,1.42569563875694e-47,-0.411674899781514,-0.367435630330069,-0.455914169232959,9.96858271415842e-45
25,ASF1B,5.15977014547254e-46,-0.290534573036443,-0.258271401502882,-0.322797744570004,3.46344411244699e-43
26,H2AFX,9.43926322970811e-46,-0.453678084593826,-0.397711367492598,-0.509644801695053,6.09231831760507e-43
27,KRT7,3.08433493688943e-45,0.462942076515281,0.526157056936007,0.399727096094554,1.91697128059043e-42
28,RRM2,4.43554071663497e-45,-0.239273615923496,-0.211620802613906,-0.266926429233085,2.65831459878041e-42
29,CERS4,6.00766375490164e-45,0.431135446206642,0.489679368511987,0.372591523901298,3.4763657058967e-42
30,FEN1,6.65710772367578e-45,-0.459995411179186,-0.394019743245381,-0.52597107911299,3.72376415703344e-42
31,SEC11C,2.01115804984601e-44,0.426547215103063,0.484557233938871,0.368537196267255,1.08868526562793e-41
32,FCGRT,9.19797619752585e-44,0.390762642255324,0.449273483964851,0.332251800545796,4.82347620533379e-41
33,TOP2A,4.45720484063841e-43,-0.569486561063046,-0.504850641441389,-0.634122480684702,2.26655619487131e-40
34,FAM64A,5.68464222537313e-43,-0.293410362287694,-0.259860806819508,-0.326959917755879,2.80570532894078e-40
35,HMGB1,6.03222712029214e-43,-0.363936471099802,-0.31331389518827,-0.414559047011334,2.89219438016064e-40
36,KIFC1,6.21067748050252e-43,-0.311316732761834,-0.276284615819736,-0.346348849703933,2.89503830000869e-40
37,CKAP2,7.48715340005453e-43,-0.43798024345292,-0.384745022845143,-0.491215464060697,3.39572760017068e-40
38,GNG3,7.74209280030774e-43,-0.496716985463279,-0.437206999374498,-0.556226971552061,3.41894892847274e-40
39,DDC,1.29422303833351e-42,0.434159105406372,0.493990884718196,0.374327326094549,5.56880943750633e-40
40,NUCKS1,4.32271221547006e-42,-0.386630811085234,-0.330328894707876,-0.442932727462592,1.81348584219508e-39
41,HLA-B,7.99415436904513e-42,0.695571480007007,0.79026210483118,0.600880855182834,3.27194888943771e-39
42,PBK,9.33429109886546e-42,-0.242849454371941,-0.214248124258255,-0.271450784485626,3.72949378404908e-39
43,ATP5G2,1.07110646923788e-41,0.276309803776956,0.315159329882708,0.237460277671204,4.18005526983276e-39
44,BIRC5,4.51188783189733e-41,-0.458436720132863,-0.405649200200125,-0.511224240065602,1.72077249334248e-38
45,ODC1,4.84061076082985e-41,-0.429738992992273,-0.363771935421223,-0.495706050563324,1.80511753727746e-38
46,CSRP2,6.88748546120604e-41,-0.419366420649071,-0.355417700031829,-0.483315141266313,2.51258464183692e-38
47,CRABP1,9.86968805540095e-41,-0.791489276405626,-0.685378288144404,-0.897600264666849,3.5238986225039e-38
48,MKI67,1.68284267504988e-40,-0.260117058707886,-0.229390327033516,-0.290843790382256,5.88328811041919e-38
49,NUF2,3.071004492194e-40,-0.3126240102096,-0.276171146133739,-0.349076874285461,1.05172502823485e-37
50,PRC1,5.40157783097493e-40,-0.327846552020593,-0.289067712004668,-0.366625392036519,1.8128775516318e-37
51,TPX2,1.29949798690667e-39,-0.379078298683287,-0.334144247695293,-0.424012349671281,4.27585798397664e-37
52,UBE2C,1.85637260446904e-39,-0.623403353041959,-0.544473811089145,-0.702332894994772,5.99072859146056e-37
53,KCNH6,2.74994740375853e-39,0.364270936182997,0.41795538651542,0.310586485850573,8.70695610990035e-37
54,CACNA1A,3.33486889125619e-39,0.463604920334565,0.527038004931555,0.400171835737575,1.03634138637352e-36
55,YWHAQ,4.32204206864607e-39,-0.316900701779953,-0.270355103349911,-0.363446300209994,1.31869432643545e-36
56,TYMS,6.13720167639941e-39,-0.429578636229122,-0.372279918518674,-0.486877353939571,1.83907823806533e-36
57,CCNA2,8.49359924909146e-39,-0.196913041805241,-0.172650590821518,-0.221175492788964,2.50054542103515e-36
58,CKS1B,1.02353361099962e-38,-0.527752251215186,-0.448093818925881,-0.607410683504491,2.96136509072148e-36
59,MZT1,1.23132561676934e-38,-0.389776446646682,-0.324734501729172,-0.454818391564192,3.50218223305193e-36
60,GPX4,1.29451987523556e-38,-0.296779763247364,-0.252591155944501,-0.340968370550227,3.62055633772132e-36
61,TACC3,1.33874393996553e-38,-0.259880256757024,-0.228680491302019,-0.291080022212029,3.68286263222322e-36
62,S100A6,1.67093897890943e-38,0.396152942722191,0.455422219129675,0.336883666314708,4.52258500081921e-36
63,CENPF,1.92785543959841e-38,-0.528551174634526,-0.464456489652776,-0.592645859616277,5.1351336717303e-36
64,HLA-A,5.10225960677031e-38,0.493090262484567,0.565690431179734,0.420490093789399,1.33782841345645e-35
65,IHH,5.48061639623959e-38,0.186442188362704,0.221226105602989,0.15165827112242,1.41492651915841e-35
66,ZWINT,7.54315819353415e-38,-0.367771809288516,-0.3179817052173,-0.417561913359732,1.91790511584389e-35
67,TK1,1.14601736602359e-37,-0.257402120672527,-0.22571626281626,-0.289087978528794,2.87034588346894e-35
68,HLA-C,1.41936301992956e-37,0.539872877414318,0.619876724544461,0.459869030284175,3.50269571138794e-35
69,CENPV,1.88944592587816e-37,-0.321203227488526,-0.270283555072636,-0.372122899904415,4.59518725828427e-35
70,KRT8,2.35038045723418e-37,0.333940544276018,0.384121295068832,0.283759793483204,5.63453349326383e-35
71,PTTG1,4.58960722066884e-37,-0.570057362364675,-0.495169033711977,-0.644945691017373,1.08476336295836e-34
72,ATAD2,7.13342499359825e-37,-0.344036627682986,-0.297989602154162,-0.39008365321181,1.66258340024406e-34
73,RANBP1,7.98242472949655e-37,-0.28983927188037,-0.24462583845652,-0.335052705304219,1.83497355322852e-34
74,CALM2,1.12725091374819e-36,-0.282763757417696,-0.240192120130774,-0.325335394704619,2.55626994373086e-34
75,CCDC34,1.23401484681639e-36,-0.376830841880626,-0.309912895844068,-0.443748787917184,2.76106708592344e-34
76,IL13RA1,1.79764268105936e-36,0.387997497714483,0.446774551971175,0.329220443457791,3.91769374426717e-34
77,VIL1,1.79670250765868e-36,0.449598916288682,0.514406219450347,0.384791613127016,3.91769374426717e-34
78,BCAM,2.86536935603817e-36,0.401686571505043,0.464508167851793,0.338864975158293,6.16458502098418e-34
79,TTC9B,4.00020842909684e-36,-0.353801005310678,-0.309290694915602,-0.398311315705755,8.49715160109798e-34
80,SSR4,4.68961250545018e-36,0.272789537305816,0.314146435300019,0.231432639311612,9.83704843174493e-34
81,CENPH,7.29090769361639e-36,-0.290156052189055,-0.25111176618259,-0.329200338195521,1.50557491127741e-33
82,TPT1,7.35695981912564e-36,0.275039165420123,0.317046053096688,0.233032277743557,1.50557491127741e-33
83,G0S2,8.52975901298703e-36,0.542696681535398,0.622015328034947,0.463378035035849,1.72455284333657e-33
84,CDKN2D,8.8299146048411e-36,-0.380129224169963,-0.327690072588933,-0.432568375750992,1.76398567837903e-33
85,F10,1.1167932905068e-35,0.395470505222712,0.456178454129102,0.334762556316322,2.20481273035231e-33
86,AURKB,1.28988601476394e-35,-0.341955303557813,-0.299610933633495,-0.384299673482132,2.51692758299462e-33
87,RAD51AP1,1.32861101542556e-35,-0.316434999444297,-0.274166894442624,-0.358703104445969,2.56269212067314e-33
88,RNASEH2A,1.51156615563538e-35,-0.407856750668562,-0.340686090655472,-0.475027410681652,2.88045390349501e-33
89,SPC25,1.52768248263546e-35,-0.203474486266492,-0.176463125393025,-0.230485847139959,2.88045390349501e-33
90,DSCC1,1.62413738756416e-35,-0.250938730624941,-0.218402034597477,-0.283475426652405,3.02829438896825e-33
91,RHEB,1.64224381857053e-35,-0.302863363188302,-0.251772325801071,-0.353954400575533,3.02840588125626e-33
92,FXYD2,2.18870414595378e-35,0.249119399105902,0.293528823149518,0.204709975062286,3.99224394274461e-33
93,HMGN2,2.60037876555292e-35,-0.307331383685731,-0.260168110601241,-0.35449465677022,4.69214581341328e-33
94,H2AFY,3.26260741401699e-35,-0.279471137403087,-0.234327981724072,-0.324614293082102,5.82444840581054e-33
95,MYBL2,4.48489397799461e-35,-0.235518883710424,-0.204973819043464,-0.266063948377385,7.92221114155027e-33
96,FAM3B,5.15404142316809e-35,0.393120846417396,0.452077667005132,0.334164025829659,9.00937178356081e-33
97,C1QL1,7.03555839708841e-35,-0.320175426369666,-0.277799725444205,-0.362551127295128,1.20473168838307e-32
98,SERPINF2,7.00973932160926e-35,0.198395790925203,0.236818412738354,0.159973169112053,1.20473168838307e-32
99,TMEM37,7.57360289614011e-35,0.346133249190941,0.402423794223773,0.289842704158109,1.28376394141543e-32
100,DEPTOR,2.15491021514748e-34,0.302866216581337,0.355009537917133,0.250722895245542,3.61615483203899e-32
101,CKAP2L,3.333032976023e-34,-0.155648463334286,-0.134075538346354,-0.177221388322217,5.53778478917247e-32
102,TMEM176A,3.54491090785014e-34,0.373491569621684,0.432521622281396,0.314461516961971,5.83207352398365e-32
103,KIF2C,3.95786303915727e-34,-0.185804760551359,-0.160608287326414,-0.211001233776304,6.44824268544642e-32
104,STMN1,5.93895399485885e-34,-0.264611273925377,-0.222959902619218,-0.306262645231536,9.582844902666e-32
105,CDC20,7.34695318118881e-34,-0.30858160016007,-0.267252856091147,-0.349910344228993,1.17418306031933e-31
106,CDKN3,7.62641383824737e-34,-0.220319238751055,-0.191256043691183,-0.249382433810927,1.20734764735499e-31
107,IFI27,1.4622592819232e-33,0.682713627443963,0.785584502271706,0.57984275261622,2.2932871971919e-31
108,KIF22,1.53902076174955e-33,-0.332704633738824,-0.279860165833187,-0.38554910164446,2.39132475952955e-31
109,AZGP1,1.69620774907495e-33,0.372588447130904,0.434248044253723,0.310928850008085,2.6113818566263e-31
110,TUBG1,2.39310406659977e-33,-0.326366914650936,-0.263807135292623,-0.38892669400925,3.65078903105552e-31
111,ACOT7,3.56748261481608e-33,-0.322112752113071,-0.272582622849278,-0.371642881376865,5.39332664497555e-31
112,PSMC3IP,7.46166832669845e-33,-0.292482989107626,-0.250320828529177,-0.334645149686075,1.11798443027077e-30
113,GTSE1,8.48116555077076e-33,-0.222200289597753,-0.19219935865558,-0.252201220539926,1.24844244831126e-30
114,NDC80,8.42904576842495e-33,-0.15211644053959,-0.130833355218012,-0.173399525861168,1.24844244831126e-30
115,CENPW,3.65155083202062e-32,-0.26465007241517,-0.228744086863191,-0.300556057967148,5.32840647931635e-30
116,NR0B1,4.44595015119061e-32,0.307081599914041,0.36062720458337,0.253535995244712,6.43168012820083e-30
117,FABP5,9.64393399105769e-32,-0.428973284899945,-0.354203714541569,-0.50374285525832,1.38320390003367e-29
118,NCAPH,1.06410275197923e-31,-0.13405964922115,-0.114562906699371,-0.15355639174293,1.51328036279351e-29
119,TMEM176B,1.32916793285819e-31,0.34016999115622,0.396926467844096,0.283413514468345,1.87435017489859e-29
120,AKR7A3,1.36694715433753e-31,0.195262872378977,0.233985887580408,0.156539857177547,1.91156168307818e-29
121,DLK1,1.78638978721039e-31,-0.558517827441629,-0.477149865816307,-0.639885789066951,2.47747165447749e-29
122,DNAJC12,2.08860086558372e-31,0.364152928428741,0.427869919681222,0.300435937176261,2.87285337093117e-29
123,NEK2,2.91349220290179e-31,-0.205476033606158,-0.176218611030325,-0.23473345618199,3.97490346804024e-29
124,CD24,4.57784730754949e-31,0.283052517062881,0.329862793806496,0.236242240319267,6.19523029580548e-29
125,NCAPG,4.66138343226179e-31,-0.146540810061757,-0.125289992338593,-0.167791627784921,6.2578140301428e-29
126,ADA,5.08546494964838e-31,0.458447528114759,0.532149192549869,0.384745863679649,6.7729513746071e-29
127,LSM5,5.35366789446645e-31,-0.297521602779615,-0.243902680196538,-0.351140525362692,7.07400794779855e-29
128,BUB3,7.44489713352096e-31,-0.351510665047305,-0.290642895148623,-0.412378434945987,9.76037646856369e-29
129,DUT,7.62887016867699e-31,-0.35947935933026,-0.290143963618183,-0.428814755042338,9.92403645740842e-29
130,FOXM1,8.96346499324715e-31,-0.20600696449336,-0.177626007106729,-0.234387921879991,1.15704543116677e-28
131,TUBB2B,3.30282310393427e-30,-0.27889298213947,-0.232468117656404,-0.325317846622536,4.23089118374969e-28
132,CLSPN,3.82643336279081e-30,-0.384230710347117,-0.321302974241667,-0.447158446452567,4.8644983531055e-28
