index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
PPP1R15A	PPP1R15A	8.43371413494586e-10	0.8443198780455309	1.15037696217717	0.538262793913893	1.23261379340568e-06	PPP1R15A	0.8443198780455309	8.43371413494586e-10	0.40419295	30.14311282731413
PLCG2	PLCG2	2.82466038976524e-09	0.960771475904696	1.24263893465161	0.6789040171577809	3.42191913662338e-06	PLCG2	0.960771475904696	2.82466038976524e-09	0.6211884	28.399275431928892
SAT1	SAT1	4.7918340908272495e-09	0.8048314279354879	1.11425365457184	0.495409201299133	4.7495788265717696e-06	SAT1	0.8048314279354879	4.7918340908272495e-09	0.7178764	27.63677489587717
NME1	NME1	7.9232880942693e-07	-0.592189049419473	-0.378250453690271	-0.8061276451486741	0.00024682174311948103	NME1	-0.592189049419473	7.9232880942693e-07	0.637571	-20.26739740400011
PPDPF	PPDPF	5.584834317277761e-07	-0.6068353391395029	-0.361033798603905	-0.852636879675102	0.00018451954109478602	PPDPF	-0.6068353391395029	5.584834317277761e-07	1.5333954	-20.771982182641224
TUBA1B	TUBA1B	3.76636470164797e-07	-0.667243846349616	-0.42129867158620904	-0.9131890211130219	0.000146659551221671	TUBA1B	-0.667243846349616	3.76636470164797e-07	2.0340023	-21.34032395959023
COX6A1	COX6A1	1.9416015950114697e-07	-0.629779591334695	-0.388920753404345	-0.8706384292650451	8.46771287616402e-05	COX6A1	-0.629779591334695	1.9416015950114697e-07	1.37196	-22.29624946544597
CD9	CD9	1.4833809993601998e-07	-0.844507802404342	-0.573083092323447	-1.11593251248524	6.7388762650101e-05	CD9	-0.844507802404342	1.4833809993601998e-07	1.1728742	-22.684607469458804
RBP1	RBP1	1.28761227857705e-07	-0.623616699324459	-0.395258203793457	-0.8519751948554599	6.38128939696618e-05	RBP1	-0.623616699324459	1.28761227857705e-07	1.404056	-22.88879842478272
ACTB	ACTB	1.2380870181524e-07	-0.599741645908144	-0.371929456036068	-0.82755383578022	6.38128939696618e-05	ACTB	-0.599741645908144	1.2380870181524e-07	3.3138583	-22.945383947199698
TXN	TXN	1.10876713561912e-07	-0.590876281802922	-0.38153166758592205	-0.8002208960199209	6.04444403982761e-05	TXN	-0.590876281802922	1.10876713561912e-07	1.502629	-23.104540263151538
HMGN2	HMGN2	2.48683552770274e-08	-0.657981514780656	-0.45057562623532504	-0.865387403325988	1.69462298490893e-05	HMGN2	-0.657981514780656	2.48683552770274e-08	1.3976625	-25.26111366417539
NDUFB4	NDUFB4	1.2216128707508e-08	-0.6458113722005839	-0.408120055139136	-0.8835026892620319	8.87949675319731e-06	NDUFB4	-0.6458113722005839	1.2216128707508e-08	1.2387283	-26.28663759172827
PTMA	PTMA	9.07176074809576e-09	-0.637536220306324	-0.42829148226739705	-0.8467809583452509	7.60841595665293e-06	PTMA	-0.637536220306324	9.07176074809576e-09	3.849651	-26.71597026177571
NDUFB2	NDUFB2	4.27405414600278e-09	-0.59187695379604	-0.402102713443615	-0.781651194148466	4.66000123538684e-06	NDUFB2	-0.59187695379604	4.27405414600278e-09	0.99510133	-27.80174766904074
COX8A	COX8A	9.04421750641604e-10	-0.731846219752687	-0.518939706949924	-0.9447527325554509	1.23261379340568e-06	COX8A	-0.731846219752687	9.04421750641604e-10	1.0452595	-30.04228526067024
PTMS	PTMS	3.95252896803785e-10	-0.766019850669979	-0.549045567004897	-0.9829941343350621	1.07736058346292e-06	PTMS	-0.766019850669979	3.95252896803785e-10	1.8342408	-31.236504912756416
