,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,SEC11C,1.12084964795675e-70,1.28188036247167,1.41307638450849,1.15068434043484,1.61223013362098e-66
2,TPH1,1.55617249609797e-30,0.83740750149407,0.992816567474225,0.681998435513914,1.11919925919366e-26
3,KRT7,1.68024808728885e-29,0.717990226062702,0.836146705505978,0.599833746619425,8.05622949585427e-26
4,PPP1R14B,3.58466835733732e-29,0.694522481785813,0.81021195100956,0.578833012562067,1.2890467412985e-25
5,SEPW1,1.60909212968205e-26,0.543428211898347,0.638336828522283,0.448519595274411,4.62903623866932e-23
6,CYBA,2.08295229324767e-26,0.883319656004744,1.02656696091422,0.740072351095271,4.99353096434576e-23
7,BCAM,7.14431357545401e-24,0.568399761821292,0.673666125633597,0.463133398008988,1.46805437813329e-20
8,SLC38A11,1.69499805580086e-23,0.561812683673422,0.684187928017415,0.43943743932943,3.04760650432995e-20
9,KRT18,8.94364041339732e-23,0.652692065932973,0.789100831679593,0.516283300186353,1.28645323706307e-19
10,MS4A8,8.9012205368309e-23,0.615437627789885,0.740635974295785,0.490239281283984,1.28645323706307e-19
11,COX7A2,1.9793241872135e-22,0.464141307621298,0.553084283384874,0.375198331857722,2.37254992573991e-19
12,PHGR1,1.96091529916887e-22,0.322174188019567,0.415904296441027,0.228444079598107,2.37254992573991e-19
13,GRP,4.62118931372599e-22,0.881547273115155,1.04463846361117,0.71845608261914,5.11316823758728e-19
14,NAXE,8.24615542493495e-22,0.487082376832214,0.594250913893508,0.379913839770919,8.47233568801888e-19
15,NTHL1,2.89208272676778e-21,0.610188193394734,0.726764376799113,0.493612009990354,2.77331452945519e-18
16,NPPA,1.290434100361e-20,0.348911908072761,0.442718812705086,0.255105003440435,1.16010025622453e-17
17,CALCA,1.02694691754295e-18,0.75619248403442,0.923607676901708,0.588777291167131,8.68917909525752e-16
18,KLK12,1.43664477692364e-18,0.304494156327917,0.395857720263008,0.213130592392826,1.14803880395942e-15
19,PLPP2,3.24693887005254e-18,0.60634173266237,0.737026569517787,0.475656895806953,2.45810361614925e-15
20,VEGFB,5.92922492392221e-17,0.449552373409658,0.539720379304114,0.359384367515202,4.26429856528486e-14
21,SLC26A9,9.49293418586126e-17,0.278514544351124,0.363859878668976,0.193169210033272,6.50220787282992e-14
22,CD81,1.64199262745424e-16,0.513430287457374,0.628924554904046,0.397936020010701,1.07356463424099e-13
23,LINC01551,2.37913890350956e-16,-0.45023855897733,-0.367893421762425,-0.532583696192236,1.4878927820905e-13
24,S100A6,2.61705444687085e-16,0.61583063012516,0.754293912330207,0.477367347920112,1.56848796515793e-13
25,LFNG,1.30582147889472e-15,0.422095328872936,0.522142324573166,0.322048333172705,7.51317446096867e-13
26,JSRP1,4.62626177058652e-15,0.362847662157904,0.452442783122315,0.273252541193493,2.55939035800448e-12
27,CD24,9.73561794477352e-15,0.489178181113341,0.603141752225374,0.375214610001308,5.12894263890754e-12
28,MTURN,9.9840373949813e-15,-0.464208832627486,-0.361751982579883,-0.56666568267509,5.12894263890754e-12
29,NR0B2,1.3056102419279e-14,0.320146251305354,0.414189225745206,0.226103276865503,6.47582679996239e-12
30,CD63,1.43839855636894e-14,0.367276395538546,0.455397406524533,0.27915538455256,6.89664161160361e-12
31,STMN1,1.56428663190464e-14,-0.390490300838921,-0.291326054651857,-0.489654547025986,7.25828997203753e-12
32,KISS1R,4.45959586685579e-14,0.236263776308544,0.314157097975056,0.158370454642032,2.00458834215168e-11
