index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
PLCG2	PLCG2	3.730022726293629e-130	3.7242208401088197	3.9677599539946002	3.48068172622305	5.365264689500749e-126	PLCG2	3.7242208401088197	3.730022726293629e-130	0.8426441	429.95146791479317
TRIM73	TRIM73	9.93827031542973e-28	0.9427182902999308	1.3129259255616201	0.5725106550382421	4.89842242703511e-24	TRIM73	0.9427182902999308	9.93827031542973e-28	0.13768801	89.70099187392107
C21ORF58	C21ORF58	1.0216398276630498e-27	1.85973370890702	2.2522650373579403	1.4672023804561	4.89842242703511e-24	C21ORF58	1.85973370890702	1.0216398276630498e-27	0.5865197	89.66117188860665
RP11-1000B6.3	RP11-1000B6.3	4.02898545749159e-26	1.0420780713658901	1.39139838004654	0.6927577626852309	1.15905853641118e-22	RP11-1000B6.3	1.0420780713658901	4.02898545749159e-26	0.20776509	84.35971386894222
MCM3AP	MCM3AP	6.57333727309488e-26	0.795734041360843	1.30308999674472	0.288378085976967	1.54839941887597e-22	MCM3AP	0.795734041360843	6.57333727309488e-26	0.2256591	83.65350445650287
ANKRD36	ANKRD36	8.19470762903028e-26	1.12240425528558	1.59538647204484	0.649422038526323	1.54839941887597e-22	ANKRD36	1.12240425528558	8.19470762903028e-26	0.50971025	83.33543798933577
CARS2	CARS2	8.611787646696138e-26	1.06167899286505	1.40820661194087	0.71515137378923	1.54839941887597e-22	CARS2	1.06167899286505	8.611787646696138e-26	0.36923057	83.26381772174597
WDR90	WDR90	3.12859181097472e-24	0.8830836071324221	1.46919676225335	0.29697045201149197	5.00018495656227e-21	WDR90	0.8830836071324221	3.12859181097472e-24	0.08772057	78.0807608356234
RALGPS2	RALGPS2	3.54674192113847e-24	0.855069123966728	1.32860642587712	0.381531822056335	5.10163357936558e-21	RALGPS2	0.855069123966728	3.54674192113847e-24	0.22374545	77.89977992098459
PHYH	PHYH	8.42907557982419e-24	0.7621847170225021	1.27168206270269	0.252687371342317	1.10221657400174e-20	PHYH	0.7621847170225021	8.42907557982419e-24	0.26168975	76.65089985841071
AHI1	AHI1	1.8946505218714e-23	1.24418454353378	1.46669355522148	1.02167553184608	2.2710544255498598e-20	AHI1	1.24418454353378	1.8946505218714e-23	0.9104632	75.48241442206597
RAB30-AS1	RAB30-AS1	3.0668185818038597e-22	1.06311698927821	1.46798319196225	0.658250786594175	3.3933168062051394e-19	RAB30-AS1	1.06311698927821	3.0668185818038597e-22	0.475545	71.46567526127345
PRRC2A	PRRC2A	9.74098617555007e-22	0.886135276440191	1.41189707745078	0.36037347542960296	9.34095634327415e-19	PRRC2A	0.886135276440191	9.74098617555007e-22	0.50669926	69.79835024965443
MTRNR2L8	MTRNR2L8	1.22703492374725e-20	1.77137209777583	2.13165829689498	1.4110858986566799	1.10310439644878e-17	MTRNR2L8	1.77137209777583	1.22703492374725e-20	1.2629858	66.14338558631779
PHLDB1	PHLDB1	3.4615587904930494e-20	0.8335480386850741	1.40881624601418	0.258279831355964	2.92888597896776e-17	PHLDB1	0.8335480386850741	3.4615587904930494e-20	0.20760438	64.64714004691098
TBC1D10B	TBC1D10B	2.53716892648117e-19	0.728538288558255	1.25346201600581	0.20361456111070397	1.9207704125529099e-16	TBC1D10B	0.728538288558255	2.53716892648117e-19	0.2819633	61.77341422461558
ZDHHC23	ZDHHC23	3.1987909478773297e-19	0.7637018901986541	1.2979010635622	0.22950271683510395	2.30057044971338e-16	ZDHHC23	0.7637018901986541	3.1987909478773297e-19	0.19860704	61.4391070924681
GOLGA8A	GOLGA8A	4.493360237152729e-19	1.1386233048858	1.47558732047556	0.8016592892960469	3.0777377929145197e-16	GOLGA8A	1.1386233048858	4.493360237152729e-19	0.46151966	60.948839074067685
UNC13A	UNC13A	8.97550873061669e-19	0.7009089954856421	1.17375766748582	0.22806032348547	5.868350799145019e-16	UNC13A	0.7009089954856421	8.97550873061669e-19	0.21189328	59.95064008984759
FAM207A	FAM207A	1.02569638123539e-18	0.623550999645018	1.16712574187821	0.0799762574118279	6.414615977256429e-16	FAM207A	0.623550999645018	1.02569638123539e-18	0.36248598	59.75810196933814
CEP164	CEP164	1.60834824857761e-18	0.606283575704832	1.13099432419357	0.081572827216099	8.89787738751549e-16	CEP164	0.606283575704832	1.60834824857761e-18	0.24843504	59.10912588721503
OSGEP	OSGEP	1.9928992120991797e-18	0.894744294913712	1.3355777625374299	0.453910827289994	1.06169860247535e-15	OSGEP	0.894744294913712	1.9928992120991797e-18	0.36110276	58.79983695809735
NFE2L2	NFE2L2	2.61708770952333e-18	1.04938065907535	1.47538747191715	0.62337384623355	1.34443534334941e-15	NFE2L2	1.04938065907535	2.61708770952333e-18	0.6760509	58.40674343204897
NSUN6	NSUN6	3.0622324715623098e-18	0.8406674073987309	1.25872221470995	0.422612600087511	1.51886730589491e-15	NSUN6	0.8406674073987309	3.0622324715623098e-18	0.27580738	58.18012189775427
PRPF4B	PRPF4B	5.55304139045544e-18	0.936552489318202	1.1384241323932198	0.734680846243182	2.6624982453437e-15	PRPF4B	0.936552489318202	5.55304139045544e-18	1.3386211	57.321427558651514
PITPNM2	PITPNM2	1.2425201085606098e-17	0.623960751810792	1.1710002454883	0.0769212581332861	5.5851278879799604e-15	PITPNM2	0.623960751810792	1.2425201085606098e-17	0.07570056	56.15950841297895
RP4-614C10.2	RP4-614C10.2	1.71134458381949e-17	0.650561146205467	1.141921678687	0.159200613723936	7.23999426284102e-15	RP4-614C10.2	0.650561146205467	1.71134458381949e-17	0.33437207	55.69764733349452
CENPBD1	CENPBD1	2.4707382409677104e-17	0.591547916528111	1.02178938409263	0.161306448963587	9.605161853535e-15	CENPBD1	0.591547916528111	2.4707382409677104e-17	0.2360641	55.16783543870389
TAOK2	TAOK2	2.5976200029081097e-17	0.655090775239457	1.18026739949128	0.12991415098762898	9.83267529521849e-15	TAOK2	0.655090775239457	2.5976200029081097e-17	0.18139149	55.095587213868534
PAXIP1	PAXIP1	3.5202023274840705e-17	0.8362938520120642	1.20651699540373	0.466070708620396	1.26586475696327e-14	PAXIP1	0.8362938520120642	3.5202023274840705e-17	0.29031256	54.65711926136202
FBF1	FBF1	1.0402042776534199e-16	0.6799313290882979	1.0998778501997801	0.259984807976817	3.49227122821073e-14	FBF1	0.6799313290882979	1.0402042776534199e-16	0.116360016	53.093982642314394
PLEKHO1	PLEKHO1	1.0439909817370798e-16	0.921740658804216	1.43136573662855	0.412115580979886	3.49227122821073e-14	PLEKHO1	0.921740658804216	1.0439909817370798e-16	0.5032962	53.088740268607424
SNRNP200	SNRNP200	1.08597850897052e-16	1.00344848898774	1.40251262839788	0.6043843495775899	3.5205301631932404e-14	SNRNP200	1.00344848898774	1.08597850897052e-16	0.6814943	53.03185396506329
BRAT1	BRAT1	1.84886114938247e-16	0.6891769954653061	1.0514692093718399	0.326884781558772	5.3188037545434805e-14	BRAT1	0.6891769954653061	1.84886114938247e-16	0.18139702	52.264212636678614
SCNN1A	SCNN1A	2.61234200135927e-16	1.1701630691134701	1.4182535432866001	0.922072594940335	7.36782889167681e-14	SCNN1A	1.1701630691134701	2.61234200135927e-16	1.2615165	51.765505734879305
RBM33	RBM33	2.96591550738678e-16	0.8926260894546971	1.2069113271003	0.578340851809093	8.20417858812529e-14	RBM33	0.8926260894546971	2.96591550738678e-16	0.53843665	51.58237201912756
CCNL2	CCNL2	5.21939784348694e-16	0.7310372397322379	1.17237080388572	0.289703675578761	1.39029293667993e-13	CCNL2	0.7310372397322379	5.21939784348694e-16	0.33111995	50.76696614403203
SNRNP70	SNRNP70	6.43762325051612e-16	0.9701833853769491	1.1882031614426998	0.7521636093112	1.65354951491828e-13	SNRNP70	0.9701833853769491	6.43762325051612e-16	1.2281635	50.46432136985633
NUP50	NUP50	7.63235920722668e-16	0.8116201280163141	1.38233404558108	0.24090621045155	1.9222637417639898e-13	NUP50	0.8116201280163141	7.63235920722668e-16	0.43093818	50.2187204466592
TMEM116	TMEM116	1.12048312434129e-15	0.6736813113750311	1.1482398438241799	0.19912277892587804	2.7316998746652597e-13	TMEM116	0.6736813113750311	1.12048312434129e-15	0.16187808	49.66480050280882
FO538757.1	FO538757.1	2.09829328183286e-15	0.7825629562641591	1.1131372137275402	0.45198869880078	4.94784435506294e-13	FO538757.1	0.7825629562641591	2.09829328183286e-15	0.33524123	48.75970508349123
DNM2	DNM2	2.53158586098867e-15	0.860396853187775	1.19385736702775	0.526936339347796	5.60413192152052e-13	DNM2	0.860396853187775	2.53158586098867e-15	0.28975254	48.48888000794601
SLC38A2	SLC38A2	4.46859399600991e-15	1.1855183723188798	1.4566179713704699	0.914418773267283	9.50398038190045e-13	SLC38A2	1.1855183723188798	4.46859399600991e-15	1.0572801	47.66910045187168
MICU1	MICU1	4.49298293916317e-15	0.6088015115825	1.18884959694794	0.0287534262170575	9.50398038190045e-13	MICU1	0.6088015115825	4.49298293916317e-15	0.47819713	47.66124783966663
TCF25	TCF25	5.59370913717562e-15	1.05354146214103	1.36077209788422	0.7463108263978431	1.1660856844802e-12	TCF25	1.05354146214103	5.59370913717562e-15	1.21912	47.345116185095904
RMND5B	RMND5B	6.458730370644651e-15	0.8612842587760191	1.1402459624673702	0.5823225550846639	1.30848419227257e-12	RMND5B	0.8612842587760191	6.458730370644651e-15	0.5184214	47.13767082928839
TMEM65	TMEM65	7.14037184520725e-15	0.5933178065025899	1.1448682233191598	0.0417673896860232	1.4264876197425202e-12	TMEM65	0.5933178065025899	7.14037184520725e-15	0.22747178	46.99292221666561
TULP4	TULP4	7.85689640352123e-15	0.983624991099093	1.29093895629386	0.676311025904329	1.52721078200337e-12	TULP4	0.983624991099093	7.85689640352123e-15	0.88665265	46.85496188531537
CNTLN	CNTLN	1.4136267180552602e-14	0.783251862078921	1.24920540441032	0.317298319747522	2.6068726554496005e-12	CNTLN	0.783251862078921	1.4136267180552602e-14	0.38509455	46.00759211570617
MED29	MED29	1.7088742109192898e-14	0.75813853873844	1.13738538966537	0.37889168781151294	3.1114489430206404e-12	MED29	0.75813853873844	1.7088742109192898e-14	0.31120452	45.733947123311836
PIK3R3	PIK3R3	1.7370243702962198e-14	1.0077079819159498	1.36759389219482	0.647822071637092	3.1231698177926002e-12	PIK3R3	1.0077079819159498	1.7370243702962198e-14	0.5037402	45.71037533335067
ZCCHC11	ZCCHC11	2.5193765057877003e-14	0.963621296820375	1.24078666201182	0.686455931628932	4.36610983846389e-12	ZCCHC11	0.963621296820375	2.5193765057877003e-14	0.8560382	45.173926588072625
WAPL	WAPL	3.3648297120555305e-14	0.822396636366799	1.1860204067000402	0.45877286603356	5.6278733230473e-12	WAPL	0.822396636366799	3.3648297120555305e-14	0.46446696	44.7564598339261
ATAD5	ATAD5	3.89910292974591e-14	1.11703469967947	1.5910652402260501	0.643004159132891	6.301651296793839e-12	ATAD5	1.11703469967947	3.89910292974591e-14	0.3870212	44.54385108846723
LMF2	LMF2	4.1294754882712093e-14	0.791648472509831	1.34166362628573	0.241633318733937	6.48564371220965e-12	LMF2	0.791648472509831	4.1294754882712093e-14	0.31461957	44.46103478128812
