index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
SEC11C	SEC11C	2.7260745394326088e-120	1.21604405382769	1.31262160271667	1.11946650493871	4.3189198928230885e-116	SEC11C	1.21604405382769	2.7260745394326088e-120	5.1623917	397.1845463759913
GRP	GRP	4.066323779316789e-83	1.3590470552872602	1.4903225238798299	1.2277715866946899	3.22113838178579e-79	GRP	1.3590470552872602	4.066323779316789e-83	4.294177	273.6963067819103
MIAT	MIAT	8.49948041539134e-46	0.877981147856282	0.9928948918459749	0.7630674038665891	3.36643170552612e-42	MIAT	0.877981147856282	8.49948041539134e-46	1.299318	149.72131771475065
SSR4	SSR4	1.75830168159594e-36	0.5917071518978609	0.6805781640277689	0.5028361397679529	3.97953907736065e-33	SSR4	0.5917071518978609	1.75830168159594e-36	2.6743898	118.77522879301637
KLK12	KLK12	9.65092759507791e-36	0.929623752309936	1.0596889634801	0.7995585411397679	1.9112455736102397e-32	KLK12	0.929623752309936	9.65092759507791e-36	1.8695097	116.31874380283844
TFF3	TFF3	7.934145642542079e-28	0.893931314937494	1.04667274610512	0.7411898837698678	8.380044627652951e-25	TFF3	0.893931314937494	7.934145642542079e-28	3.1789663	90.0259117763979
SCGN	SCGN	1.0643346571148401e-26	0.6552791187943929	0.7703464487124692	0.540211788876317	9.91897292510025e-24	SCGN	0.6552791187943929	1.0643346571148401e-26	0.9098505	86.2801786205108
ADI1	ADI1	2.2745728207841696e-25	0.61577820518997	0.7250236577957371	0.5065327525842029	1.44144228798735e-22	ADI1	0.61577820518997	2.2745728207841696e-25	1.3636574	81.86260674872071
PCSK1N	PCSK1N	1.0903913127232301e-23	0.748364467476786	0.8884088902195729	0.608320044733999	4.7986304354095e-21	PCSK1N	0.748364467476786	1.0903913127232301e-23	2.698264	76.2795002092301
CACNA1A	CACNA1A	1.0804507473771798e-22	0.6953111703889449	0.8227086383338259	0.567913702444063	4.17501980260893e-20	CACNA1A	0.6953111703889449	1.0804507473771798e-22	1.3183148	72.97078477944693
FABP5	FABP5	3.52268690578405e-21	0.610149027975254	0.733519795671529	0.48677826027897997	1.0147259754243e-18	FABP5	0.610149027975254	3.52268690578405e-21	2.659431	67.94381373793954
IFI27	IFI27	2.80399874793979e-16	0.5917505546235949	0.7283837208415469	0.455117388405643	4.27151463111635e-14	IFI27	0.5917505546235949	2.80399874793979e-16	4.381712	51.66336381305092
IFI6	IFI6	2.8289403277050395e-13	0.616977645685546	0.7728158098674961	0.46113948150359707	2.91031828648253e-11	IFI6	0.616977645685546	2.8289403277050395e-13	2.015491	41.68480348798994
HSPA6	HSPA6	6.9089040565976795e-09	-0.7321782396979309	-0.501114783091641	-0.963241696304221	3.2288426834418e-07	HSPA6	-0.7321782396979309	6.9089040565976795e-09	3.015922	-27.108895976586773
EGR1	EGR1	2.0858986062735298e-14	-0.60862081705443	-0.46034849248210497	-0.756893141626755	2.5035523953933e-12	EGR1	-0.60862081705443	2.0858986062735298e-14	2.652744	-45.44632429701869
ZFP36	ZFP36	3.2177055242318502e-15	-0.7494951292926151	-0.573361781201835	-0.9256284773833949	4.2838746739836296e-13	ZFP36	-0.7494951292926151	3.2177055242318502e-15	2.9672828	-48.142889122783515
IRF1	IRF1	1.2007451523016498e-16	-0.6386449876614871	-0.496234901654199	-0.781055073668774	1.92155610585e-14	IRF1	-0.6386449876614871	1.2007451523016498e-16	2.4275842	-52.88691953411924
ZFAND2A	ZFAND2A	2.69569513349881e-18	-0.6935074706354549	-0.548373444910729	-0.8386414963601809	5.420199437917169e-16	ZFAND2A	-0.6935074706354549	2.69569513349881e-18	2.0895765	-58.36404836214246
ARC	ARC	1.33586862393395e-19	-0.688835758062844	-0.552258990895897	-0.825412525229792	3.15883083716203e-17	ARC	-0.688835758062844	1.33586862393395e-19	2.0418913	-62.698855669987005
