index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
GADD45G	GADD45G	1.86887373001392e-45	0.990042765465718	1.12146908653004	0.858616444401391	2.9608566504610604e-41	GADD45G	0.990042765465718	1.86887373001392e-45	3.1764643	148.584595172885
IFI6	IFI6	3.18177211982162e-32	1.12492604951192	1.29992891773127	0.949923181292559	2.5204407847166895e-28	IFI6	1.12492604951192	3.18177211982162e-32	2.015491	104.63186852359779
IER5L	IER5L	6.09501872722768e-26	0.637705298220957	0.7526314205952459	0.522779175846668	3.21877938984894e-22	IER5L	0.637705298220957	6.09501872722768e-26	0.87203556	83.7624998134717
MGLL	MGLL	1.4235502947965602e-25	0.7325013585197	0.8505382029390259	0.6144645141003751	5.63832683011549e-22	MGLL	0.7325013585197	1.4235502947965602e-25	1.3312905	82.53870890701272
IFITM3	IFITM3	1.59695498948768e-23	0.874091470664369	1.05722566757616	0.690957273752577	5.06011157969066e-20	IFITM3	0.874091470664369	1.59695498948768e-23	1.3877732	75.72902253175037
LY6E	LY6E	8.410804190903329e-22	0.6951924879510799	0.835939138739179	0.5544458371629809	2.22087284660802e-18	LY6E	0.6951924879510799	8.410804190903329e-22	2.0948787	70.01017433855634
ISG15	ISG15	3.4941955075946e-21	0.955228047623907	1.14348144086272	0.7669746543850959	7.90836277526018e-18	ISG15	0.955228047623907	3.4941955075946e-21	1.8849618	67.95552966029689
IER2	IER2	3.69238585067014e-18	0.676652980856954	0.821511790272781	0.531794171441128	5.3180426392879105e-15	IER2	0.676652980856954	3.69238585067014e-18	3.6820412	57.91015238690599
JUNB	JUNB	6.474505798539989e-18	0.699792122281929	0.8501966605974209	0.549387583966438	7.89043041278992e-15	JUNB	0.699792122281929	6.474505798539989e-18	4.068278	57.099935632425215
IFI27	IFI27	2.37071100432882e-14	0.637597068718841	0.792894666942428	0.48229947049525396	1.56496560173256e-11	IFI27	0.637597068718841	2.37071100432882e-14	4.381712	45.26167352306127
DLK1	DLK1	1.1968946283804301e-13	0.7899291819490799	0.999637145500492	0.5802212183976689	7.02311170275228e-11	DLK1	0.7899291819490799	1.1968946283804301e-13	1.4276241	42.92576908693892
ZFP36	ZFP36	1.64091089851809e-12	0.6848225653085761	0.86327231788423	0.5063728127329221	7.64616216624179e-10	ZFP36	0.6848225653085761	1.64091089851809e-12	2.9672828	39.14864023602832
NUPR1	NUPR1	3.24135604273886e-12	0.657654001470428	0.8388724367706741	0.47643556617018296	1.42646677180866e-09	NUPR1	0.657654001470428	3.24135604273886e-12	2.406017	38.16653963823899
CEBPD	CEBPD	7.17643538856972e-11	0.603231884237802	0.782559343688391	0.42390442478721296	2.2739253172222002e-08	CEBPD	0.603231884237802	7.17643538856972e-11	2.5762935	33.697941623699485
KLK12	KLK12	1.37871809844712e-10	0.592511760026995	0.7563475796374131	0.42867594041657703	4.12132657239578e-08	KLK12	0.592511760026995	1.37871809844712e-10	1.8695097	32.75595344455804
POMC	POMC	1.09789658844875e-06	0.613653039014142	0.848713088580559	0.378592989447724	9.827104887454e-05	POMC	0.613653039014142	1.09789658844875e-06	2.0491588	19.79682639691016
