,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,GRP,7.64340974689758e-104,1.11913520000398,1.21584685025643,1.02242354975154,1.21094540620098e-99
2,SEC11C,2.26992543235081e-49,0.587836925086723,0.664262616401821,0.511411233771624,1.79812143123669e-45
3,PCSK1N,2.93650000266925e-38,0.721671067201393,0.826698293011697,0.616643841391089,1.55076565140963e-34
4,SCG5,3.23628823775009e-32,0.487913398152316,0.565854761403041,0.409972034901592,1.28181286376687e-28
5,HMGN2,2.61852981816587e-30,-0.465356693077009,-0.388183030818445,-0.542530355335572,8.29707358184039e-27
6,CACNA1A,1.73446242068792e-27,0.570517446091718,0.66836476781018,0.472670124373256,4.57984802182646e-24
7,SMYD3,2.37399050205072e-26,0.385922780312059,0.45327382511766,0.318571735506457,5.37301878914137e-23
8,CAPS,1.54631227840877e-25,0.468125587863602,0.562115073680032,0.374136102047173,3.06227817835378e-22
9,HMGB2,1.22921591177765e-24,-0.522059434781611,-0.428202197140302,-0.61591667242292,2.16382974336593e-21
10,PAFAH1B3,3.8390948985612e-23,-0.403326189945002,-0.328573090866763,-0.478079289023241,6.0822780477905e-20
11,SEZ6L2,5.82817281948352e-23,0.337145390743024,0.401490912379621,0.272799869106428,8.3941583617343e-20
12,CST3,8.37150092345602e-23,0.402410189077306,0.482636231915316,0.322184146239296,1.10524740941928e-19
13,MS4A8,1.78545497837687e-22,0.247468998381248,0.309188556582331,0.185749440180165,2.17592024787882e-19
14,LMNA,2.16967957447085e-22,0.51664438242703,0.61718799891446,0.416100765939601,2.45530239273869e-19
15,FOLR1,3.81862161855729e-21,0.311365565993083,0.380239920492261,0.242491211493906,4.03322815352021e-18
16,APP,1.46727513119743e-20,0.332962855191311,0.400595241740118,0.265330468642505,1.45287749397256e-17
17,DDC,2.77308389797933e-20,0.222597636760056,0.278962575760121,0.16623269775999,2.58435107033451e-17
18,IER2,2.013795312082e-19,-0.479554926517,-0.377155359110719,-0.581954493923281,1.77247550718418e-16
19,NDUFA4,4.13369303169258e-19,-0.378996043591125,-0.298269187565967,-0.459722899616282,3.44684730005819e-16
20,MIAT,5.07975410716987e-19,0.420423512980341,0.508705402822208,0.332141623138474,4.02392721599461e-16
21,CDKN2A,1.46338824978796e-18,-0.264826746381596,-0.206895317057851,-0.322758175705341,1.10402190673288e-15
22,NME3,4.97950577692863e-18,0.276197199896956,0.33641551741692,0.215978882376991,3.58592318290365e-15
23,NEU1,5.34219051470408e-18,0.341485604937192,0.418364103854367,0.264607106020018,3.67984018801986e-15
24,FABP5,1.32710369770763e-17,0.42891383328914,0.52435638236234,0.33347128421594,8.7605432844925e-15
25,TUBA1B,1.61720571313146e-17,-0.34205846181847,-0.265930987655678,-0.418185935981262,1.02485560452567e-14
26,SCGN,2.01879971064074e-17,0.357426046474829,0.444242536032867,0.270609556916791,1.23014783906466e-14
27,FAM177A1,7.02975302863987e-17,0.292925416088503,0.361580923176485,0.224269909000521,3.84042680112901e-14
28,STMN1,6.9327614378113e-17,-0.310666827320321,-0.240514777379763,-0.38081887726088,3.84042680112901e-14
29,TYMS,6.87470202673545e-17,-0.287647309791017,-0.238994280781588,-0.336300338800447,3.84042680112901e-14
30,ZNF331,1.61463929766214e-16,0.324507592918418,0.400582837780812,0.248432348056024,8.52691013095375e-14
31,EEF1A1,1.85148875609949e-16,0.269432623538816,0.33220640143792,0.206658845639712,9.4623020525433e-14
32,NR0B2,2.04812213626191e-16,0.412882115835738,0.507538203087258,0.318226028584218,1.01401246889992e-13
33,DDX39A,2.43297181764361e-16,-0.334243675853483,-0.25989518980159,-0.408592161905376,1.16804765172508e-13
34,PTTG1,3.03963926702548e-16,-0.429874757749571,-0.34177673777396,-0.517972777725182,1.41638249727896e-13
35,DEK,3.44693005528967e-16,-0.294338600345555,-0.22430031476549,-0.364376885925621,1.56027751045583e-13
36,TCEAL4,4.42014230490349e-16,0.249446099567499,0.307211405354004,0.191680793780994,1.94523095934961e-13
37,HSD17B14,6.59359014270863e-16,0.19953322229121,0.25227356007128,0.14679288451114,2.82330401705224e-13
38,RNASEH2A,9.18510040599525e-16,-0.337074781083843,-0.269501210082644,-0.404648352085043,3.758502211489e-13
39,SDF2L1,9.48936997156851e-16,0.361617233472392,0.446318268286422,0.276916198658362,3.758502211489e-13
40,TMSB15A,9.39550023516584e-16,-0.288637466342301,-0.233508682734879,-0.343766249949724,3.758502211489e-13
41,MLF1,1.46698393671948e-15,0.31631031766909,0.3885267080057,0.244093927332481,5.66864061206019e-13
42,EGR4,1.77627930133254e-15,0.371941717617399,0.470506926514025,0.273376508720774,6.70037927881225e-13
43,GINS2,1.86272862308089e-15,-0.321333215297224,-0.255908716864728,-0.38675771372972,6.86307199429546e-13
44,CKS2,3.12303787853052e-15,-0.387640424146286,-0.293546455261551,-0.48173439303102,1.10146469514663e-12
45,CLNK,3.12856853383818e-15,0.119054780776041,0.158146458588242,0.0799631029638396,1.10146469514663e-12
46,MCM2,7.22395853138335e-15,-0.239060617010803,-0.190618983302537,-0.287502250719068,2.48802554375449e-12
47,LRRFIP1,7.4737359370182e-15,0.269909763674193,0.335010115532544,0.204809411815841,2.51928507340807e-12
48,TRIM28,9.19862749272553e-15,-0.270441337640901,-0.20177437525946,-0.339108300022341,3.03612198681772e-12
49,NSG1,9.59720268155858e-15,0.223354801580841,0.281983057143394,0.164726546018288,3.07867107978096e-12
50,PARD6A,9.71618721132664e-15,0.195603905714447,0.252173999539426,0.139033811889469,3.07867107978096e-12
51,CDT1,1.41596440840105e-14,-0.266663655555778,-0.21335249483583,-0.319974816275725,4.39865178868586e-12
52,CDK5R2,1.70710666724079e-14,0.18581962495485,0.238497720048388,0.133141529861312,5.20109440944152e-12
53,ERN1,2.42852377419076e-14,0.277335664337174,0.350249244081148,0.204422084593199,7.25945323669892e-12
54,NOL4,2.72738467556978e-14,0.25647539948329,0.322964750699098,0.189986048267482,8.00184359538e-12
55,CENPH,2.86967989424108e-14,-0.199851818193999,-0.161688729663545,-0.238014906724453,8.11863188651098e-12
56,RTN1,2.8214087720535e-14,0.303690274543025,0.389736085791618,0.217644463294432,8.11863188651098e-12
57,CHGB,4.26550330712035e-14,0.313993622610625,0.395130471870807,0.232856773350444,1.1855854192054e-11
58,MCM5,4.37413823450966e-14,-0.233622868862486,-0.185353541215944,-0.281892196509028,1.19481848360925e-11
59,NDUFA4L2,6.0132642162417e-14,0.492161006305665,0.616374650103206,0.367947362508125,1.61471432165962e-11
60,BCAM,7.48432811020759e-14,0.205230236793499,0.262418574907514,0.148041898679483,1.97623683750032e-11
61,CLSPN,1.06085866039319e-13,-0.272102798459175,-0.216378482120659,-0.327827114797691,2.75527602567365e-11
62,DPP4,1.14445944660439e-13,-0.00705515272056796,0.0109558845281783,-0.0250661899693142,2.92446306654086e-11
63,IFITM3,1.20048256924103e-13,-0.419979431291571,-0.321924067310231,-0.518034795272911,3.0051236888515e-11
64,NPPC,1.2139614724894e-13,-0.310188278934864,-0.243486173774859,-0.37689038409487,3.0051236888515e-11
65,SET,2.06412074832664e-13,-0.268659834174068,-0.199779930081955,-0.33753973826618,5.03105615626753e-11
66,MCM7,2.3916834345471e-13,-0.326608858692106,-0.246486555521304,-0.406731161862909,5.74112737174692e-11
67,CENPM,2.62118744829361e-13,-0.138905892300401,-0.113162193831712,-0.164649590769091,6.19813026019637e-11
68,CIRBP,4.27742933612085e-13,0.194449841229376,0.245093408247537,0.143806274211216,9.96578131943567e-11
69,DRAIC,4.37888072423562e-13,0.155826651856984,0.205912518540913,0.105740785173055,1.00542909150819e-10
70,MDK,4.62879311666484e-13,-0.296205740536553,-0.219154983421805,-0.373256497651301,1.04471692404567e-10
71,UQCRB,4.68187222162737e-13,0.205444326930635,0.259394922605418,0.151493731255851,1.04471692404567e-10
72,PLEKHB1,5.28029502559069e-13,0.224958483740564,0.285070953214762,0.164846014266366,1.16188491792268e-10
73,C19ORF48,5.73298099729124e-13,-0.293150912250937,-0.218681569816652,-0.367620254685222,1.23303125754745e-10
74,CD59,5.75928252594278e-13,0.261624416905072,0.340899409863577,0.182349423946567,1.23303125754745e-10
75,CENPF,6.56295015771596e-13,-0.221388131776327,-0.181326174924581,-0.261450088628072,1.38635759131592e-10
76,PPIA,7.69939742225944e-13,-0.236934241012612,-0.173532445658387,-0.300336036366837,1.58417601767346e-10
77,ZWINT,7.64309257253075e-13,-0.170028536580974,-0.137595586836381,-0.202461486325566,1.58417601767346e-10
78,SELT,7.81227742112389e-13,0.219991739101553,0.275455801639902,0.164527676563205,1.58679373311366e-10
79,IRF2BP2,9.26402526028253e-13,0.24450856394276,0.306668685095608,0.182348442789911,1.85784749618552e-10
80,HES6,1.04628738303761e-12,-0.318868981581756,-0.233931410147589,-0.403806553015923,2.07204137618311e-10
