index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
PLCG2	PLCG2	4.43489279753006e-43	3.49194604274887	3.8005430347999503	3.1833490506978	4.7950060926895e-39	PLCG2	3.49194604274887	4.43489279753006e-43	1.0902954	140.69400884876237
SOX4	SOX4	4.58756276682946e-15	1.14213228509429	1.4258728201325401	0.858391750056037	2.4800364317479998e-11	SOX4	1.14213228509429	4.58756276682946e-15	1.7261238	47.63119352633026
SNHG25	SNHG25	1.54982836801138e-13	1.01674723437346	1.25618956418321	0.7773049045637069	5.585581438313e-10	SNHG25	1.01674723437346	1.54982836801138e-13	0.78945947	42.55295677695811
ZNF584	ZNF584	7.395393335396109e-13	0.673283661523112	0.880171384372843	0.466395938673382	1.89180136736653e-09	ZNF584	0.673283661523112	7.395393335396109e-13	0.17750043	40.29843835221077
METTL12	METTL12	8.748618975982859e-13	0.779577555302777	1.00874883571697	0.550406274888579	1.89180136736653e-09	METTL12	0.779577555302777	8.748618975982859e-13	0.21778485	40.05600993701917
SLC38A2	SLC38A2	6.591177150066129e-11	0.9704697156701221	1.2501797584143701	0.690759672925874	9.62854343999408e-08	SLC38A2	0.9704697156701221	6.591177150066129e-11	0.49435607	33.82067289766229
AMD1	AMD1	8.01488077690961e-11	0.8574246579984691	1.08990878164059	0.624940534356348	9.62854343999408e-08	AMD1	0.8574246579984691	8.01488077690961e-11	0.5494915	33.538527983623275
IER5L	IER5L	1.94609689742934e-10	0.80459235024681	1.07323740620629	0.535947294287328	2.1041199655006e-07	IER5L	0.80459235024681	1.94609689742934e-10	0.3257596	32.25869740424251
RND3	RND3	3.49060959741458e-10	0.844983774730031	1.14048917090847	0.549478378551595	3.1450392472705397e-07	RND3	0.844983774730031	3.49060959741458e-10	0.3249178	31.415801939267322
SQSTM1	SQSTM1	1.18190916042852e-08	0.7682724113182341	1.01423380986876	0.522311012767708	7.986751151595711e-06	SQSTM1	0.7682724113182341	1.18190916042852e-08	0.6909635	26.33430560246285
HSPA2	HSPA2	1.79140298815087e-08	0.648336112622808	0.9073224733867159	0.38934975185890003	1.13933230046395e-05	HSPA2	0.648336112622808	1.79140298815087e-08	0.679652	25.734334841312595
RERE	RERE	2.5605615684990897e-08	0.615581713689714	0.815977207187813	0.415186220191615	1.45709429887432e-05	RERE	0.615581713689714	2.5605615684990897e-08	0.42037	25.218964510107615
AHI1	AHI1	2.85774003612836e-08	0.758125999007739	0.9945633287271071	0.52168866928837	1.54489426353099e-05	AHI1	0.758125999007739	2.85774003612836e-08	0.67225	25.060550076271426
NORAD	NORAD	5.88529585584324e-08	0.632295580475162	0.8619688214953679	0.40262233945495596	2.7666008171033504e-05	NORAD	0.632295580475162	5.88529585584324e-08	0.36414015	24.018309817237178
JUN	JUN	1.48393790331761e-07	0.960699874732316	1.2995410940229801	0.621858655441655	5.34811220355667e-05	JUN	0.960699874732316	1.48393790331761e-07	1.405905	22.68406594182838
MTRNR2L12	MTRNR2L12	1.8650668509956998e-07	1.12045769907096	1.4935018633871	0.747413534754813	6.30159462280171e-05	MTRNR2L12	1.12045769907096	1.8650668509956998e-07	1.6996869	22.354269321199403
