,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,HMGN2,3.84373288315371e-09,-0.833670119208175,-0.557983754328156,-1.1093564840882,4.15584399326579e-05
2,EIF1,8.74393564264238e-08,-0.596138508687177,-0.396032144062133,-0.796244873312222,0.000472697160841247
3,SEC11C,2.81856982496817e-07,-0.790682141935171,-0.517493924019229,-1.06387035985111,0.00101581256491853
4,H3F3A,7.07722715826226e-07,-0.534195170343221,-0.339711636585538,-0.728678704100904,0.00153037960070263
5,MIF,6.77316309030427e-07,-0.573404073617138,-0.350101092594837,-0.796707054639439,0.00153037960070263
6,CHD7,9.86019309391558e-07,0.397513018756244,0.633338789798475,0.161687247714012,0.00173740560633894
7,RNF187,1.15761202892907e-06,-0.555153619195327,-0.382462099599474,-0.72784513879118,0.00173740560633894
8,TUBA1B,1.28553873942948e-06,-0.731379378918522,-0.453341381739901,-1.00941737609714,0.00173740560633894
9,CSNK1E,1.88074659336929e-06,0.446893728967731,0.68046357454883,0.213323883386632,0.00214387803178525
10,RB1CC1,1.98286906380434e-06,0.241464337114144,0.398601496164889,0.0843271780633994,0.00214387803178525
11,KRT18,2.44869192712468e-06,-0.621624116058168,-0.407219569017282,-0.836028663099054,0.00240684155600655
12,TMEM176B,3.62667222303047e-06,-0.219310337932755,-0.147243467620535,-0.291377208244974,0.00326763167295045
13,ALDH1A1,4.27938531169589e-06,-0.280492435539079,-0.192724633488396,-0.368260237589762,0.00327859311683128
14,LSM3,4.35171286585483e-06,-0.375793618865657,-0.234902314266722,-0.516684923464592,0.00327859311683128
15,PRDX5,4.54854760936638e-06,-0.517283789617078,-0.344469906839199,-0.690097672394957,0.00327859311683128
16,PERP,5.65961834343555e-06,-0.538581915563901,-0.345059065082464,-0.732104766045338,0.00339954408495695
17,PPP1CA,5.06896187842223e-06,-0.285693810091235,-0.194938398601754,-0.376449221580715,0.00339954408495695
18,ZNF462,5.36395548124521e-06,0.0821899472228605,0.148984068504806,0.0153958259409145,0.00339954408495695
19,EID1,6.85830773625646e-06,-0.364744327816228,-0.219469893386447,-0.51001876224601,0.00360490904640554
20,KRT7,7.66860045017828e-06,-0.427227387065026,-0.291358187109131,-0.563096587020921,0.00360490904640554
21,LCN15,6.73913819647567e-06,-0.314324798659271,-0.215297204730337,-0.413352392588205,0.00360490904640554
22,LSM7,7.59944833371714e-06,-0.553101079158501,-0.317037109418731,-0.789165048898272,0.00360490904640554
23,TIMELESS,7.29617477403253e-06,-0.0181349608857985,0.0396480353110807,-0.0759179570826776,0.00360490904640554
24,ILF2,9.97051112373752e-06,-0.514452766504917,-0.328121024355658,-0.700784508654177,0.004312046650794
25,REEP2,9.84071475144026e-06,0.204345290595868,0.335867254556823,0.0728233266349132,0.004312046650794
26,TTC17,1.04654436042881e-05,0.199142654073954,0.322955020411828,0.0753302877360809,0.00435201447113705
27,ATF5,1.14382210895055e-05,-0.517433075313273,-0.34851420026747,-0.686351950359075,0.00458037208961977
28,DSTN,1.52178063936093e-05,-0.44915325009571,-0.2336428957356,-0.664663604455821,0.00587624724027513
29,PIGP,1.6407916658957e-05,-0.153824723253597,-0.099037360574766,-0.208612085932427,0.00604556576394884
30,SRP9,1.67745997889812e-05,-0.527555548281813,-0.293748665749547,-0.76136243081408,0.00604556576394884
31,TMEM176A,1.73586215460284e-05,-0.286663766040588,-0.191142961672663,-0.382184570408514,0.0060542392308277
32,PPRC1,1.82121671857028e-05,0.0784245722209967,0.145964985084788,0.0108841593572051,0.00615343598786933
33,COX17,2.07067538022086e-05,-0.5392756752234,-0.329686506023073,-0.748864844423727,0.00675461450974568
34,PDPR,2.12409261312757e-05,0.0805791828107384,0.146549160041106,0.0146092055803707,0.00675461450974568
35,GPX4,2.76773562266666e-05,-0.527533918552488,-0.251838599208189,-0.803229237896788,0.00854993072922056
36,HNRNPA1,3.12642694377208e-05,-0.370464982304381,-0.176238300062615,-0.564691664546147,0.00870086760798322
37,KIAA1429,3.14505988061588e-05,0.181830900801404,0.296406976611957,0.0672548249908519,0.00870086760798322
38,PHGR1,3.1080907560457e-05,0.00774814530155923,0.0663454243783597,-0.0508491337752412,0.00870086760798322
39,SLIRP,3.21896692859165e-05,-0.581678338411984,-0.323671672371857,-0.839685004452111,0.00870086760798322
40,STMN1,3.18504313595427e-05,-0.616180566430722,-0.330755988979608,-0.901605143881836,0.00870086760798322
41,PHIP,3.32173622438661e-05,0.412499702226343,0.651273095033201,0.173726309419484,0.00875966147757758
42,ERH,3.89647826701729e-05,-0.550514930502051,-0.307029939676882,-0.793999921327221,0.0097973774472072
43,MAL2,3.82241625874829e-05,-0.2902903651659,-0.187560529245769,-0.393020201086031,0.0097973774472072
44,WSB2,4.32259623825253e-05,-0.213746804020791,-0.124560493474286,-0.302933114567295,0.0106217978472696
45,SNRPB,4.6369019031217e-05,-0.502373304275844,-0.28202636271302,-0.722720245838668,0.0111409296392337
46,TRIM29,4.9275561142102e-05,0.00515299245803719,0.061350823430364,-0.0510448385142897,0.0115818992840958
47,HSD17B4,5.29963070786643e-05,-0.117021405152678,-0.0691288851953605,-0.164913925109995,0.0121914057900961
48,ARGLU1,5.6667105465376e-05,0.499046376609696,0.710447156429759,0.287645596789634,0.0123823718189802
49,CNN3,5.72621708239928e-05,-0.443005944678029,-0.265025665177614,-0.620986224178443,0.0123823718189802
50,FTH1,5.56946116903621e-05,-0.461062448134813,-0.244248937129156,-0.677875959140471,0.0123823718189802
51,HIST2H2BF,5.86328551832739e-05,-0.0300740646604989,0.042422549568359,-0.102570678889357,0.0124301652988541
52,GGCT,6.30328592496441e-05,-0.367268228946354,-0.233289390770811,-0.501247067121896,0.0131059860424452
53,EIF4EBP1,6.68815390980573e-05,-0.483538557946035,-0.283220477462093,-0.683856638429976,0.0136438339760037
54,CNTFR,6.91302240096942e-05,0.0297042716623773,0.0690449034903992,-0.00963636016564463,0.013841407073941
55,SEPT6,7.55860864402959e-05,0.0876452234519365,0.160584805618872,0.0147056412850011,0.0148588503016814
56,NDUFB1,7.98963103488685e-05,-0.551873186859849,-0.296169331883647,-0.807577041836051,0.0150345089158163
57,NDUFB11,7.93329220106218e-05,-0.590441371784508,-0.320268740237151,-0.860614003331865,0.0150345089158163
58,PSMB3,8.06512686937983e-05,-0.492899615032929,-0.252322148406658,-0.7334770816592,0.0150345089158163
59,SLITRK4,8.52489872492599e-05,0.0780927710532584,0.153002735637751,0.00318280646876586,0.0156222381379491
60,NOL7,8.97835835504157e-05,-0.283873832603347,-0.12803188180589,-0.439715783400805,0.0161790017557849
61,CYB5A,0.000103000925765216,-0.429757315969229,-0.221754619298092,-0.637760012640366,0.0182564919569429
62,DDX17,0.000106568013781162,0.101486489292858,0.389722756973157,-0.186749778387441,0.018584086532289
63,ITGA4,0.000112186260010793,0.0621925206602155,0.12097729991715,0.00340774140328104,0.0192532990989951
64,ZEB1,0.00011577478379507,0.188373083996464,0.315444243782773,0.0613019242101542,0.0195587025373796
65,POLR2J3,0.000121837082969341,0.426602839045719,0.679696437850014,0.173509240241424,0.0202661929394541
66,SSB,0.000124041367133725,-0.40975200813339,-0.230286387662669,-0.589217628604111,0.0203202312340883
67,CBFA2T2,0.000131231177422412,0.489179651377239,0.735604782983247,0.242754519771231,0.0211771864222556
68,CLMP,0.000136309309621146,0.114804824884037,0.212574445421576,0.0170352043464971,0.0216731802297623
69,NAIP,0.000149498657095548,0.116901053002843,0.215237407297204,0.0185646987084815,0.0224497150071814
70,NCOA1,0.000144606421238052,0.159119871799065,0.278416398509492,0.039823345088638,0.0224497150071814
71,UBC,0.000148817350499761,-0.444958604536915,-0.218526971742876,-0.671390237330954,0.0224497150071814
72,YPEL2,0.00014829400871923,0.160001759407897,0.272650794575776,0.0473527242400173,0.0224497150071814
73,MGRN1,0.000158208559347569,0.150301485965977,0.258790593535796,0.0418123783961575,0.0234322047077523
74,ANKRD36B,0.000163108175947921,0.179766310908077,0.306149329244236,0.0533832925719188,0.0235136746446522
75,PMAIP1,0.000162863001612869,-0.454233684439035,-0.257009842573074,-0.651457526304997,0.0235136746446522
76,MFSD13A,0.000170412700440048,0.119246902414886,0.214441625787982,0.0240521790417902,0.0242434489099711
77,NDUFA1,0.000174660574201474,-0.496191637312937,-0.269861231905926,-0.722522042719949,0.0245250666008616
78,TMEM14C,0.000178424270093548,-0.249672296636232,-0.155807243752527,-0.343537349519937,0.0247323488237364
79,ARID1B,0.000186624146154583,0.278228895652507,0.448653376782397,0.107804414522618,0.0250379922510777
80,MGEA5,0.000189892283073286,0.259455510877301,0.427498200951907,0.0914128208026956,0.0250379922510777
81,PGAP1,0.000189153210636431,0.145074500080986,0.248979695597589,0.0411693045643838,0.0250379922510777
82,TSTD1,0.000186146135313437,-0.307231464220541,-0.187195713422817,-0.427267215018264,0.0250379922510777
83,LSR,0.000195019490822983,-0.17952243738031,-0.111096125433919,-0.247948749326701,0.025404225720218
84,ARF5,0.000213969998439337,-0.362514935046724,-0.213212093934903,-0.511817776158546,0.0275409955134061
85,SV2A,0.00021897950607007,0.0602581100505268,0.116578637662875,0.00393758243817808,0.027854193172113
86,ANKRD10,0.000223872656454283,0.337894955193358,0.552733099547664,0.123056810839051,0.0281454786230664
87,MORN2,0.000227036639296804,-0.135752019538129,-0.0818734996146019,-0.189630539461655,0.0282151740698511
88,CYP20A1,0.000234223079772005,0.093760044782812,0.171062293985282,0.0164577955803419,0.0284541566123024
89,RAN,0.000232822223493738,-0.512093626059269,-0.251460817031642,-0.772726435086897,0.0284541566123024
90,DPY30,0.000240423577300818,-0.275755080831244,-0.167550199060453,-0.383959962602036,0.0287936485174021
91,SFN,0.000242343878568589,-0.180317616027729,-0.114808302137013,-0.245826929918446,0.0287936485174021
92,FARP1,0.000249978218554118,0.207504498187201,0.409088154499133,0.00592084187526823,0.0293778749892079
93,MAD2L1,0.000253741343172151,-0.178077082656112,-0.11008371891879,-0.246070446393435,0.0294994774449172
94,GDAP1L1,0.000258412558924514,0.116404031635389,0.218270587961757,0.0145374753090208,0.0295733014780973
95,XXBAC-BPGBPG55C20.2,0.000259846803590385,0.174630098738389,0.294868095079805,0.0543921023969728,0.0295733014780973
96,TPH1,0.000269033035004793,-0.00259623434275835,0.265476654018474,-0.27066912270399,0.0302998455674148
97,AGR3,0.000277410090433114,-0.166378078236218,0.0475399112207451,-0.38029606769318,0.0307542430059532
98,DYNLT1,0.000281558331085459,-0.497283560107435,-0.266289044420156,-0.728278075794714,0.0307542430059532
99,RBM42,0.00028306742732472,-0.211208546197256,-0.0896953057442727,-0.332721786650238,0.0307542430059532
100,TESK2,0.000284445458804599,0.00961541008433526,0.0520868255738099,-0.0328560054051394,0.0307542430059532
101,PNISR,0.000294072986382235,0.529529845352415,0.790408811010402,0.268650879694428,0.0314803676115319
102,PRR15L,0.000310708051549122,-0.103274479708025,-0.0586785126526586,-0.147870446763392,0.0329350534642069
103,ZNF554,0.000315211553713215,0.0147715779971903,0.074496682762773,-0.0449535267683924,0.0330880322208473
104,ITSN1,0.000346090643263913,0.120930622973129,0.209148511965781,0.0327127339804778,0.0359801157208599
105,RP11-192H23.4,0.00035041496863316,0.0821519065441809,0.157425607944635,0.00687820514372649,0.0360827299129689
106,NDUFS5,0.000356792642215255,-0.424327461621173,-0.186982855965049,-0.661672067277297,0.0363928495059561
107,TMEM106C,0.000373013493857224,-0.282902628120817,-0.168433724299513,-0.39737153194212,0.0376917934166757
108,LPIN1,0.000382258887324308,0.169310223051739,0.295013580793419,0.0436068653100581,0.0382683619421335
109,FXYD5,0.000415400201478487,-0.290726587843953,-0.167132273627132,-0.414320902060773,0.0412046511778477
110,POU2F2,0.00044379834373782,0.12359108803582,0.22814558410814,0.0190365919635005,0.0436213426590301
111,STMN2,0.000449469722334132,0.157102181625994,0.319260713012545,-0.00505634976055669,0.0437807805214112
112,LL22NC03-N95F10.1,0.000464002292171615,-0.229231167745984,-0.140376119064208,-0.318086216427759,0.0447927927049956
113,SELK,0.00047388090292423,-0.306063328399726,-0.13743638308119,-0.474690273718262,0.0453415957735998
114,RFK,0.000482973784141146,-0.0901441403592547,-0.0464274617481693,-0.13386081897034,0.0458062504748602
115,PTMA,0.000491298720526658,-0.363320951581572,-0.138423788309731,-0.588218114853413,0.0461906240550802
116,ZNF12,0.000496026458343679,0.107255741837894,0.195544494480399,0.0189669891953883,0.0462330867897574
117,COX7C,0.000501245888724492,-0.496022406044149,-0.216653194088498,-0.775391617999801,0.0463202611016171
118,PKIB,0.000523252454140505,-0.478141659403556,-0.226061947423493,-0.730221371383618,0.0479441146963317
119,ATRAID,0.000533712657534129,-0.0765780006112086,-0.0392032612644869,-0.11395273995793,0.0481087613342518
120,C12ORF75,0.000546087398789104,-0.283672932981237,-0.160404693137047,-0.406941172825427,0.0481087613342518
121,NDUFB6,0.000547297229385217,-0.281157733442265,-0.142057443381024,-0.420258023503506,0.0481087613342518
122,THSD7A,0.000541596349143936,0.0431224579581543,0.100756436043761,-0.0145115201274526,0.0481087613342518
123,UBXN7,0.0005366801740837,0.24305833778388,0.393991412930334,0.0921252626374264,0.0481087613342518
124,CKS1B,0.000596217814565697,-0.311562272128971,-0.186989179377625,-0.436135364880318,0.0493146201115401
125,GRIK5,0.000594267810083714,0.095445450182514,0.169844699869087,0.0210462004959407,0.0493146201115401
126,ITPRIP,0.000581029248877277,0.0522470086317894,0.100940116823124,0.00355390044045503,0.0493146201115401
127,MAP2K7,0.000581422961348862,0.247505657771997,0.401113033068108,0.0938982824758855,0.0493146201115401
128,POGZ,0.000592129831415665,0.221184820475025,0.371861021480221,0.0705086194698293,0.0493146201115401
129,TFF3,0.000597504183741376,-0.651468118940192,-0.350201094814106,-0.952735143066279,0.0493146201115401
130,TIAM1,0.000586197294481626,0.0847122481060753,0.15782965391377,0.011594842298381,0.0493146201115401
131,TPI1,0.000591854598880432,-0.433022059149717,-0.178200527710276,-0.687843590589157,0.0493146201115401
132,KIDINS220,0.000617520390332178,0.125977945045254,0.230824201337088,0.0211316887534202,0.0494842084554274
133,MYCN,0.000610168254735766,0.109798120237291,0.424243777052526,-0.204647536577943,0.0494842084554274
134,TIMP3,0.000617866087817489,0.0728356084786382,0.149143284949566,-0.00347206799228982,0.0494842084554274
135,ZNF493,0.000610478221348565,0.116429425287059,0.20700849018579,0.0258503603883288,0.0494842084554274
136,AIDA,0.000631167055087449,-0.162647407642054,-0.0912121727843519,-0.234082642499756,0.0499263362376312
137,SCOC,0.00063262190756155,-0.168643854119075,-0.089559561239192,-0.247728146998958,0.0499263362376312
138,KRT8,0.000649180892791141,-0.452569598358078,-0.227840900386041,-0.677298296330115,0.0508619116873755
139,KMT2C,0.000662104113723534,0.283433030462122,0.462543869937706,0.104322190986539,0.0515012207020061
140,PSMA2,0.000671500158838157,-0.332467934106824,-0.184510970892453,-0.480424897321194,0.0518589979811297
141,FLVCR1,0.000685558816697006,0.0653693854118864,0.12551974753337,0.00521902329040306,0.0521990276487889
142,FOXA2,0.00068115377691185,-0.270534892867463,-0.155464789752769,-0.385604995982157,0.0521990276487889
143,PHGDH,0.000698577401525553,-0.330979296794895,-0.190718177297836,-0.471240416291953,0.0528183137433166
144,RBM38,0.000724113094535417,-0.116518563879886,-0.057007813515715,-0.176029314244056,0.0539938674352892
145,TCEAL8,0.000720755185362105,-0.182180191732145,-0.100694952185081,-0.26366543127921,0.0539938674352892
146,PCSK7,0.000742117956181052,0.163047623166165,0.288683472800875,0.0374117735314553,0.0548748087710833
147,RNF165,0.000746078143669001,0.10746025877166,0.210060792056476,0.00485972548684291,0.0548748087710833
148,AC079922.3,0.00076266802331488,0.0155284589468776,0.0935521786502202,-0.062495260756465,0.0551218229913401
