index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
HMGN2	HMGN2	1.2327270131643999e-42	0.869446664009351	0.982104468507499	0.756788859511202	1.50922768221718e-38	HMGN2	0.869446664009351	1.2327270131643999e-42	4.038665	139.21912663431857
CKB	CKB	1.8635487723088898e-37	1.3026847353697	1.50009952690941	1.10526994382999	1.1407713809688902e-33	CKB	1.3026847353697	1.8635487723088898e-37	2.301366	122.01328693343595
PTTG1	PTTG1	1.37299634987487e-25	0.9444001945806489	1.1628242532308	0.725976135930499	5.60319810383935e-22	PTTG1	0.9444001945806489	1.37299634987487e-25	0.66096234	82.59087458211377
HMGB2	HMGB2	4.55011468175662e-23	0.961223046199242	1.1532014235814299	0.769244668817053	1.3926763512186598e-19	HMGB2	0.961223046199242	4.55011468175662e-23	2.1236637	74.21844327474273
CCNB2	CCNB2	2.1583240101604097e-22	0.646561773986687	0.8287574853620191	0.464366062611354	5.284872171278779e-19	CCNB2	0.646561773986687	2.1583240101604097e-22	0.29759842	71.97250662734713
CDC20	CDC20	8.17010135141489e-21	0.753345270386397	0.9509574921901991	0.555733048582594	1.6429687153203e-17	CDC20	0.753345270386397	8.17010135141489e-21	0.4238213	66.73013601728975
UBE2S	UBE2S	9.393760522128639e-21	0.7152757342610809	0.8818846541362328	0.548666814385929	1.6429687153203e-17	UBE2S	0.7152757342610809	9.393760522128639e-21	1.0839097	66.52878717761473
NUCKS1	NUCKS1	1.4971851467697498e-20	0.6160538976434909	0.736631845238417	0.495475950048564	2.29125471898776e-17	NUCKS1	0.6160538976434909	1.4971851467697498e-20	3.0710533	65.85630925697215
CENPF	CENPF	8.018206284884059e-20	0.83541409875799	1.06095870041764	0.609869497098338	1.0907433282870602e-16	CENPF	0.83541409875799	8.018206284884059e-20	0.49229974	63.435282363477455
SMC4	SMC4	4.92642901373534e-19	0.6499475460924959	0.83095001457613	0.468945077608861	5.02618920126348e-16	SMC4	0.6499475460924959	4.92642901373534e-19	0.6576708	60.816091533724205
HMGB1	HMGB1	2.00261360845695e-18	0.6082842835110079	0.7356107109187071	0.48095785610330893	1.8859998775645e-15	HMGB1	0.6082842835110079	2.00261360845695e-18	3.495032	58.79282161879259
CKS1B	CKS1B	2.85869422255713e-17	0.805370187943612	1.0090808165458	0.6016595593414289	2.18743708542294e-14	CKS1B	0.805370187943612	2.85869422255713e-17	0.8511576	54.957421301333305
UBE2C	UBE2C	1.27858614979721e-15	0.798664407337764	1.04090646914143	0.5564223455340961	6.805969666072709e-13	UBE2C	0.798664407337764	1.27858614979721e-15	0.5189293	49.47437205217325
TUBA1B	TUBA1B	1.09806366627534e-14	0.721985467675737	0.8925082997302171	0.5514626356212571	4.80128338078891e-12	TUBA1B	0.721985467675737	1.09806366627534e-14	3.5175426	46.37203162348172
MT2A	MT2A	2.2772149652237198e-10	0.6736248594783771	0.891628989748551	0.455620729208204	4.4967649708441906e-08	MT2A	0.6736248594783771	2.2772149652237198e-10	0.90860766	32.03201046301001
