,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,GLTSCR2,1.01862070058154e-09,0.468804601314912,0.608013859751209,0.329595342878615,1.24709732372198e-05
2,RBX1,3.2622849721383e-08,-0.386782120619669,-0.213834181018486,-0.559730060220851,0.000133133849712964
3,SEC11C,2.42787710797309e-08,-0.468793279430991,-0.301215842808869,-0.636370716053114,0.000133133849712964
4,HMGN2,4.50296308903238e-07,-0.375902017098548,-0.23437284950508,-0.517431184692016,0.00137824442747559
5,H3F3B,9.76144248740489e-07,-0.306637846959017,-0.174612403469064,-0.438663290448971,0.00220338663563075
6,LSM3,1.07982682461688e-06,-0.310261494511968,-0.173625224600653,-0.446897764423283,0.00220338663563075
7,SRP9,2.8808160247143e-06,-0.242253647852057,-0.126142640111079,-0.358364655593034,0.00503854722722532
8,COX17,3.84025024622644e-06,-0.363474607932045,-0.212735975302581,-0.514213240561508,0.005235165552895
9,EIF1,4.05114052931206e-06,-0.340866893956928,-0.204214645017036,-0.47751914289682,0.005235165552895
10,PEBP1,4.2760479889692e-06,-0.29417217079066,-0.173099365633488,-0.415244975947832,0.005235165552895
11,PFDN2,6.66366350528961e-06,-0.293737539369896,-0.160332029476629,-0.427143049263163,0.00741665748138734
12,FAM96B,1.1778507523349e-05,-0.282901747597236,-0.16010498564057,-0.405698509553901,0.00961361784055742
13,NDUFA4,1.08738819616579e-05,-0.291230454372233,-0.161038830594315,-0.421422078150152,0.00961361784055742
14,PGAM1,9.53438037808383e-06,-0.288889930083389,-0.135587286818036,-0.442192573348742,0.00961361784055742
15,ZNF90,1.13314108663112e-05,0.171489849116015,0.336951922938618,0.00602777529341106,0.00961361784055742
16,KHDRBS2,1.65199291225492e-05,0.0621628206079535,0.107563719250137,0.0167619219657694,0.0118972642498453
17,USMG5,1.63135387322848e-05,-0.27938920308315,-0.164627754797681,-0.39415065136862,0.0118972642498453
18,YWHAE,2.39369219451585e-05,-0.282246372783741,-0.163056812258246,-0.401435933309236,0.0162810964096986
19,COX6A1,3.22842645531489e-05,-0.263614545548881,-0.147314022469283,-0.379915068628479,0.020802960574958
20,EEF2,3.71851499188006e-05,0.340838165864254,0.486967597833777,0.194708733894731,0.0226378855252148
21,SNHG19,3.89416319770706e-05,0.373799983173395,0.552521848097725,0.195078118249065,0.0226378855252148
22,SNRPB2,4.06790395781039e-05,-0.305743157602992,-0.168795877385222,-0.442690437820761,0.0226378855252148
23,UBL5,4.75396163148335e-05,-0.288130808301898,-0.157808465468047,-0.418453151135749,0.0253055444583699
24,ATP6V1F,5.41117888236744e-05,-0.254567932155145,-0.14128582425093,-0.367850040059361,0.0254804088680095
25,ILF3,5.33263112050504e-05,0.306705769462214,0.442516270058078,0.170895268866349,0.0254804088680095
26,TAGLN3,5.26318977853708e-05,-0.414025099881593,-0.232275300826346,-0.59577489893684,0.0254804088680095
27,ATP6V0B,6.72274665842168e-05,-0.269977676866096,-0.146321274142094,-0.393634079590097,0.0304839212366876
28,ARL6IP1,6.98711687907282e-05,-0.352454944633204,-0.172926472935091,-0.531983416331317,0.0305511685537459
