,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
1,SEC11C,3.27820848387472e-15,0.680085780767501,0.842793388576807,0.517378172958195,4.01351064680782e-11
2,CALB2,3.61097862412067e-09,0.879157889977169,1.14582810802111,0.612487671933224,1.90476478716095e-05
3,GRP,6.22319623347529e-09,0.7806965455534,1.05347712615557,0.507915964951232,1.90476478716095e-05
4,HMGN2,5.75783352340352e-09,-0.475225018309853,-0.326629196932128,-0.623820839687578,1.90476478716095e-05
5,PPP1R14B,2.07905644036865e-06,0.409821675695243,0.569281940055535,0.25036141133495,0.00432228904503553
6,TPPP3,2.11824996081134e-06,0.47876902353195,0.691247496724629,0.266290550339271,0.00432228904503553
7,CUEDC2,4.8643487857891e-06,0.355008139996888,0.493420378692332,0.216595901301444,0.00764526747795261
8,SMC4,5.62014271841653e-06,-0.343422544978776,-0.232679492580778,-0.454165597376774,0.00764526747795261
9,TK1,5.27133122349306e-06,NA,NA,NA,0.00764526747795261
10,CCNB2,7.57972039140673e-06,-0.200185086966002,-0.136513402673065,-0.263856771258939,0.00843622879563569
11,PTTG1,7.34972662830537e-06,-0.377569989177612,-0.259056190787366,-0.496083787567857,0.00843622879563569
12,TACC3,8.27303542845644e-06,-0.130633106881122,-0.0900673959339972,-0.171198817828247,0.00844056439588268
13,ACOT9,1.02461503328538e-05,-0.112899957360872,-0.0780185901541698,-0.147781324567574,0.00902392919597642
14,FANCI,1.0318958485965e-05,-0.121420932932387,-0.0816662066354103,-0.161175659229364,0.00902392919597642
15,FAM64A,1.18874165393744e-05,NA,NA,NA,0.00909610254322254
16,PBK,1.14792815732713e-05,NA,NA,NA,0.00909610254322254
17,PRC1,1.29826085890022e-05,-0.208222944176561,-0.142700306592286,-0.273745581760836,0.00934976923265609
18,NEUROG1,1.50028564435338e-05,0.207650434847995,0.326706488818036,0.0885943808779546,0.0102044428576769
19,TMEM258,1.95958273530265e-05,0.29234360058985,0.413332170862444,0.171355030317255,0.0126269323306896
